sample	ali	prev	target	contig	reads
ERR599131	bowtie2	spades	spades	NODE_112_length_21981_cov_0.359382	5125
ERR599131	bowtie2	spades	spades	NODE_3077_length_3903_cov_0.113302	261
ERR599131	bowtie2	spades	spades	NODE_3207_length_3829_cov_0.147453	334
ERR599131	bowtie2	spades	spades	NODE_7620_length_2498_cov_0.139642	193
ERR599131	bowtie2	spades	spades	NODE_13348_length_1879_cov_0.120225	122
ERR599131	bowtie2	spades	spades	NODE_14272_length_1814_cov_0.108455	116
ERR599131	bowtie2	spades	spades	NODE_14677_length_1786_cov_0.064019	68
ERR599131	bowtie2	spades	spades	NODE_14730_length_1783_cov_0.057601	57
ERR599131	bowtie2	spades	spades	NODE_17635_length_1626_cov_0.087099	79
ERR599131	bowtie2	spades	spades	NODE_17648_length_1625_cov_0.119266	107
ERR599131	bowtie2	spades	spades	NODE_17845_length_1616_cov_0.058668	61
ERR599131	bowtie2	spades	spades	NODE_19893_length_1523_cov_0.117978	97
ERR599131	bowtie2	spades	spades	NODE_21606_length_1459_cov_0.086765	72
ERR599131	bowtie2	spades	spades	NODE_22053_length_1443_cov_0.082589	71
ERR599131	bowtie2	spades	spades	NODE_23985_length_1379_cov_0.153906	114
ERR599131	bowtie2	spades	spades	NODE_24932_length_1351_cov_0.078275	56
ERR599131	bowtie2	spades	spades	NODE_26763_length_1300_cov_0.119067	80
ERR599131	bowtie2	spades	spades	NODE_28350_length_1261_cov_0.094664	67
ERR599131	bowtie2	spades	spades	NODE_28601_length_1255_cov_0.142734	93
ERR599131	bowtie2	spades	spades	NODE_29812_length_1229_cov_0.077876	57
ERR599131	bowtie2	spades	spades	NODE_29843_length_1228_cov_0.100089	93
ERR599131	bowtie2	spades	spades	NODE_32840_length_1167_cov_0.082397	52
ERR599131	bowtie2	spades	spades	NODE_33779_length_1149_cov_0.165714	109
ERR599131	bowtie2	spades	spades	NODE_34237_length_1141_cov_0.120921	65
ERR599131	bowtie2	spades	spades	NODE_37576_length_1086_cov_0.298886	204
ERR599131	bowtie2	spades	spades	NODE_39202_length_1063_cov_0.131743	73
ERR599131	bowtie2	spades	spades	NODE_39289_length_1062_cov_0.073728	38
ERR599131	bowtie2	spades	spades	NODE_40279_length_1048_cov_0.152792	80
ERR599131	bowtie2	spades	spades	NODE_40451_length_1046_cov_0.070750	37
ERR599131	bowtie2	spades	spades	NODE_40513_length_1045_cov_0.079281	51
ERR599131	bowtie2	spades	spades	NODE_43587_length_1004_cov_0.104972	52
