sample	ali	prev	target	contig	reads
ERR599067	bowtie2	spades	spades	NODE_7_length_80507_cov_0.183129	10097
ERR599067	bowtie2	spades	spades	NODE_18_length_59878_cov_0.185249	7530
ERR599067	bowtie2	spades	spades	NODE_37_length_38092_cov_0.195983	5195
ERR599067	bowtie2	spades	spades	NODE_56_length_31743_cov_0.320282	7251
ERR599067	bowtie2	spades	spades	NODE_68_length_27879_cov_0.192081	3714
ERR599067	bowtie2	spades	spades	NODE_91_length_23558_cov_0.204229	3338
ERR599067	bowtie2	spades	spades	NODE_138_length_18547_cov_0.191186	2300
ERR599067	bowtie2	spades	spades	NODE_285_length_12737_cov_0.227805	2090
ERR599067	bowtie2	spades	spades	NODE_311_length_12374_cov_0.140855	1138
ERR599067	bowtie2	spades	spades	NODE_324_length_12146_cov_0.214742	1797
ERR599067	bowtie2	spades	spades	NODE_449_length_10337_cov_0.179723	1201
ERR599067	bowtie2	spades	spades	NODE_642_length_8840_cov_0.338634	2023
ERR599067	bowtie2	spades	spades	NODE_748_length_8196_cov_0.142645	775
ERR599067	bowtie2	spades	spades	NODE_1279_length_6583_cov_0.219309	862
ERR599067	bowtie2	spades	spades	NODE_1380_length_6395_cov_0.347681	1470
ERR599067	bowtie2	spades	spades	NODE_2119_length_5273_cov_0.107460	373
ERR599067	bowtie2	spades	spades	NODE_3325_length_4319_cov_0.184123	465
ERR599067	bowtie2	spades	spades	NODE_6840_length_3061_cov_0.147198	298
ERR599067	bowtie2	spades	spades	NODE_6958_length_3036_cov_0.100783	197
ERR599067	bowtie2	spades	spades	NODE_7509_length_2927_cov_1.704385	3234
ERR599067	bowtie2	spades	spades	NODE_7600_length_2910_cov_0.381003	658
ERR599067	bowtie2	spades	spades	NODE_13898_length_2147_cov_0.076660	95
ERR599067	bowtie2	spades	spades	NODE_22158_length_1673_cov_0.080686	85
ERR599067	bowtie2	spades	spades	NODE_28448_length_1459_cov_0.078676	71
ERR599067	bowtie2	spades	spades	NODE_31910_length_1370_cov_0.072384	55
ERR599067	bowtie2	spades	spades	NODE_38513_length_1234_cov_0.155066	112
ERR599067	bowtie2	spades	spades	NODE_40570_length_1199_cov_0.070909	52
ERR599067	bowtie2	spades	spades	NODE_40617_length_1198_cov_0.081893	51
ERR599067	bowtie2	spades	spades	NODE_40688_length_1197_cov_0.081056	61
ERR599067	bowtie2	spades	spades	NODE_42838_length_1163_cov_0.075188	48
ERR599067	bowtie2	spades	spades	NODE_44486_length_1139_cov_0.071154	45
ERR599067	bowtie2	spades	spades	NODE_45912_length_1119_cov_0.073529	49
ERR599067	bowtie2	spades	spades	NODE_51682_length_1047_cov_0.051688	34
ERR599067	bowtie2	spades	spades	NODE_52139_length_1041_cov_0.089172	46
ERR599067	bowtie2	spades	spades	NODE_53444_length_1026_cov_0.075512	43
ERR599067	bowtie2	spades	spades	NODE_54448_length_1015_cov_0.086245	58
