sample	ali	prev	target	contig	reads
ERR599175	bowtie2	spades	spades	NODE_11_length_77949_cov_0.339024	16403
ERR599175	bowtie2	spades	spades	NODE_280_length_23425_cov_0.345752	5189
ERR599175	bowtie2	spades	spades	NODE_1378_length_10486_cov_0.165977	1204
ERR599175	bowtie2	spades	spades	NODE_2130_length_8222_cov_0.146744	709
ERR599175	bowtie2	spades	spades	NODE_2289_length_7886_cov_0.363940	1578
ERR599175	bowtie2	spades	spades	NODE_2381_length_7702_cov_0.195186	901
ERR599175	bowtie2	spades	spades	NODE_2478_length_7530_cov_0.158660	640
ERR599175	bowtie2	spades	spades	NODE_3288_length_6455_cov_0.138924	605
ERR599175	bowtie2	spades	spades	NODE_4153_length_5669_cov_0.112926	382
ERR599175	bowtie2	spades	spades	NODE_4959_length_5096_cov_0.164699	565
ERR599175	bowtie2	spades	spades	NODE_6935_length_4183_cov_0.242165	636
ERR599175	bowtie2	spades	spades	NODE_7496_length_4006_cov_0.211927	558
ERR599175	bowtie2	spades	spades	NODE_11380_length_3141_cov_0.185404	358
ERR599175	bowtie2	spades	spades	NODE_13571_length_2828_cov_0.099670	178
ERR599175	bowtie2	spades	spades	NODE_14821_length_2687_cov_0.245363	378
ERR599175	bowtie2	spades	spades	NODE_24645_length_1988_cov_0.300688	320
ERR599175	bowtie2	spades	spades	NODE_40236_length_1489_cov_0.061871	65
ERR599175	bowtie2	spades	spades	NODE_40987_length_1472_cov_0.074290	73
ERR599175	bowtie2	spades	spades	NODE_54459_length_1238_cov_1.424056	1022
ERR599175	bowtie2	spades	spades	NODE_55710_length_1221_cov_1.192513	834
ERR599175	bowtie2	spades	spades	NODE_64453_length_1118_cov_0.061825	34
ERR599175	bowtie2	spades	spades	NODE_68329_length_1079_cov_0.042857	28
ERR599175	bowtie2	spades	spades	NODE_69842_length_1064_cov_0.117098	95
