sample	ali	prev	target	contig	reads
ERR599000	bowtie2	spades	spades	NODE_5_length_218020_cov_0.575644	76746
ERR599000	bowtie2	spades	spades	NODE_8_length_195050_cov_0.507969	60214
ERR599000	bowtie2	spades	spades	NODE_25_length_95153_cov_0.388074	34026
ERR599000	bowtie2	spades	spades	NODE_39_length_73425_cov_0.354935	24904
ERR599000	bowtie2	spades	spades	NODE_42_length_68158_cov_0.635346	35996
ERR599000	bowtie2	spades	spades	NODE_46_length_65870_cov_0.478630	25022
ERR599000	bowtie2	spades	spades	NODE_59_length_57097_cov_0.643742	33807
ERR599000	bowtie2	spades	spades	NODE_75_length_50956_cov_0.943371	44038
ERR599000	bowtie2	spades	spades	NODE_84_length_47187_cov_0.356503	13229
ERR599000	bowtie2	spades	spades	NODE_107_length_42830_cov_0.294353	9758
ERR599000	bowtie2	spades	spades	NODE_122_length_39516_cov_0.208083	6200
ERR599000	bowtie2	spades	spades	NODE_135_length_38332_cov_0.363796	13230
ERR599000	bowtie2	spades	spades	NODE_142_length_36614_cov_0.398685	11671
ERR599000	bowtie2	spades	spades	NODE_188_length_32817_cov_0.706614	20280
ERR599000	bowtie2	spades	spades	NODE_210_length_30907_cov_1.485264	37911
ERR599000	bowtie2	spades	spades	NODE_238_length_29329_cov_0.179268	4106
ERR599000	bowtie2	spades	spades	NODE_306_length_25669_cov_0.450098	9643
ERR599000	bowtie2	spades	spades	NODE_318_length_24803_cov_0.411715	7587
ERR599000	bowtie2	spades	spades	NODE_334_length_24229_cov_0.519312	9610
ERR599000	bowtie2	spades	spades	NODE_349_length_23569_cov_1.040094	22561
ERR599000	bowtie2	spades	spades	NODE_411_length_21339_cov_0.390772	5284
ERR599000	bowtie2	spades	spades	NODE_453_length_19997_cov_0.665595	9615
ERR599000	bowtie2	spades	spades	NODE_455_length_19958_cov_0.468956	8148
ERR599000	bowtie2	spades	spades	NODE_489_length_19275_cov_0.504537	7793
ERR599000	bowtie2	spades	spades	NODE_500_length_19102_cov_0.388149	5674
ERR599000	bowtie2	spades	spades	NODE_506_length_19033_cov_0.281821	3315
ERR599000	bowtie2	spades	spades	NODE_558_length_17857_cov_0.341311	4866
ERR599000	bowtie2	spades	spades	NODE_578_length_17455_cov_0.230410	3464
ERR599000	bowtie2	spades	spades	NODE_601_length_17126_cov_0.170259	2405
ERR599000	bowtie2	spades	spades	NODE_616_length_17013_cov_0.165129	2257
ERR599000	bowtie2	spades	spades	NODE_668_length_16432_cov_0.183187	2419
ERR599000	bowtie2	spades	spades	NODE_705_length_16009_cov_0.536078	6281
ERR599000	bowtie2	spades	spades	NODE_760_length_15384_cov_0.175270	1792
ERR599000	bowtie2	spades	spades	NODE_856_length_14406_cov_0.148109	1725
ERR599000	bowtie2	spades	spades	NODE_926_length_13814_cov_0.187313	1632
ERR599000	bowtie2	spades	spades	NODE_970_length_13473_cov_0.284657	2396
ERR599000	bowtie2	spades	spades	NODE_997_length_13298_cov_0.313054	2628
ERR599000	bowtie2	spades	spades	NODE_1007_length_13262_cov_0.220239	1764
ERR599000	bowtie2	spades	spades	NODE_1008_length_13237_cov_0.183590	1475
ERR599000	bowtie2	spades	spades	NODE_1038_length_13078_cov_0.178596	1869
ERR599000	bowtie2	spades	spades	NODE_1077_length_12815_cov_0.335247	2744
ERR599000	bowtie2	spades	spades	NODE_1099_length_12655_cov_0.155623	1681
ERR599000	bowtie2	spades	spades	NODE_1142_length_12429_cov_0.362206	2863
ERR599000	bowtie2	spades	spades	NODE_1356_length_11352_cov_0.155514	1405
ERR599000	bowtie2	spades	spades	NODE_1398_length_11136_cov_0.138262	1237
ERR599000	bowtie2	spades	spades	NODE_1422_length_11060_cov_0.229906	1570
ERR599000	bowtie2	spades	spades	NODE_1529_length_10622_cov_0.489499	4266
ERR599000	bowtie2	spades	spades	NODE_1615_length_10362_cov_0.345708	2128
ERR599000	bowtie2	spades	spades	NODE_1888_length_9617_cov_0.190376	1123
ERR599000	bowtie2	spades	spades	NODE_1910_length_9590_cov_0.223475	1298
ERR599000	bowtie2	spades	spades	NODE_1956_length_9468_cov_0.178888	1379
ERR599000	bowtie2	spades	spades	NODE_2062_length_9245_cov_0.164115	1256
ERR599000	bowtie2	spades	spades	NODE_2143_length_9079_cov_0.263808	1506
ERR599000	bowtie2	spades	spades	NODE_2256_length_8871_cov_0.891815	6351
ERR599000	bowtie2	spades	spades	NODE_2271_length_8843_cov_0.687786	4944
ERR599000	bowtie2	spades	spades	NODE_2302_length_8800_cov_0.199058	1462
ERR599000	bowtie2	spades	spades	NODE_2358_length_8719_cov_0.258353	1379
ERR599000	bowtie2	spades	spades	NODE_2374_length_8694_cov_0.373240	2963
ERR599000	bowtie2	spades	spades	NODE_2460_length_8540_cov_0.248904	1516
ERR599000	bowtie2	spades	spades	NODE_2556_length_8418_cov_0.199423	1191
ERR599000	bowtie2	spades	spades	NODE_2573_length_8380_cov_0.231977	1275
ERR599000	bowtie2	spades	spades	NODE_2711_length_8182_cov_0.274774	2056
ERR599000	bowtie2	spades	spades	NODE_2940_length_7879_cov_0.287404	1443
ERR599000	bowtie2	spades	spades	NODE_2969_length_7847_cov_0.110480	788
ERR599000	bowtie2	spades	spades	NODE_2972_length_7845_cov_0.125742	634
ERR599000	bowtie2	spades	spades	NODE_3008_length_7808_cov_0.779868	3632
ERR599000	bowtie2	spades	spades	NODE_3044_length_7766_cov_0.268293	1284
ERR599000	bowtie2	spades	spades	NODE_3054_length_7753_cov_0.115365	754
ERR599000	bowtie2	spades	spades	NODE_3266_length_7554_cov_0.121529	839
ERR599000	bowtie2	spades	spades	NODE_3307_length_7516_cov_0.148443	911
ERR599000	bowtie2	spades	spades	NODE_3311_length_7510_cov_0.198219	858
ERR599000	bowtie2	spades	spades	NODE_3383_length_7445_cov_0.195753	1123
ERR599000	bowtie2	spades	spades	NODE_3458_length_7353_cov_0.138544	747
ERR599000	bowtie2	spades	spades	NODE_3580_length_7259_cov_0.283380	1678
ERR599000	bowtie2	spades	spades	NODE_3639_length_7212_cov_0.251090	1586
ERR599000	bowtie2	spades	spades	NODE_3836_length_7066_cov_0.195206	1024
ERR599000	bowtie2	spades	spades	NODE_3894_length_7026_cov_0.115346	706
ERR599000	bowtie2	spades	spades	NODE_4005_length_6944_cov_0.138641	553
ERR599000	bowtie2	spades	spades	NODE_4094_length_6885_cov_0.099617	615
ERR599000	bowtie2	spades	spades	NODE_4220_length_6789_cov_0.291181	1252
ERR599000	bowtie2	spades	spades	NODE_4228_length_6781_cov_0.232415	1471
ERR599000	bowtie2	spades	spades	NODE_4323_length_6718_cov_0.337664	1845
ERR599000	bowtie2	spades	spades	NODE_4382_length_6678_cov_0.282110	1213
ERR599000	bowtie2	spades	spades	NODE_4432_length_6645_cov_0.161167	901
ERR599000	bowtie2	spades	spades	NODE_4451_length_6635_cov_0.155753	662
ERR599000	bowtie2	spades	spades	NODE_4497_length_6607_cov_0.157345	826
ERR599000	bowtie2	spades	spades	NODE_4621_length_6532_cov_0.343075	1865
ERR599000	bowtie2	spades	spades	NODE_4660_length_6506_cov_0.110348	576
ERR599000	bowtie2	spades	spades	NODE_4681_length_6494_cov_0.306333	1326
ERR599000	bowtie2	spades	spades	NODE_4839_length_6396_cov_0.182468	813
ERR599000	bowtie2	spades	spades	NODE_4861_length_6385_cov_0.423003	1992
ERR599000	bowtie2	spades	spades	NODE_4956_length_6331_cov_1.241175	6351
ERR599000	bowtie2	spades	spades	NODE_5029_length_6286_cov_0.444642	2346
ERR599000	bowtie2	spades	spades	NODE_5049_length_6278_cov_0.400712	1998
ERR599000	bowtie2	spades	spades	NODE_5128_length_6234_cov_0.527791	2110
ERR599000	bowtie2	spades	spades	NODE_5133_length_6231_cov_0.174331	687
