sample	ali	prev	target	contig	reads
SRR3963457	bowtie2	spades	spades	NODE_29_length_51927_cov_3.364475	3817
SRR3963457	bowtie2	spades	spades	NODE_32_length_51018_cov_3.658183	4006
SRR3963457	bowtie2	spades	spades	NODE_87_length_28861_cov_3.200090	2007
SRR3963457	bowtie2	spades	spades	NODE_186_length_18228_cov_1.998566	790
SRR3963457	bowtie2	spades	spades	NODE_228_length_16471_cov_2.374664	852
SRR3963457	bowtie2	spades	spades	NODE_278_length_14894_cov_2.019466	632
SRR3963457	bowtie2	spades	spades	NODE_352_length_12840_cov_2.022290	565
SRR3963457	bowtie2	spades	spades	NODE_378_length_12446_cov_2.072082	573
SRR3963457	bowtie2	spades	spades	NODE_390_length_12237_cov_2.364146	634
SRR3963457	bowtie2	spades	spades	NODE_410_length_11790_cov_2.242836	572
SRR3963457	bowtie2	spades	spades	NODE_413_length_11758_cov_2.010207	501
SRR3963457	bowtie2	spades	spades	NODE_484_length_10779_cov_1.619195	386
SRR3963457	bowtie2	spades	spades	NODE_607_length_9275_cov_3.463165	675
SRR3963457	bowtie2	spades	spades	NODE_623_length_9092_cov_2.058601	410
SRR3963457	bowtie2	spades	spades	NODE_682_length_8586_cov_2.586073	467
SRR3963457	bowtie2	spades	spades	NODE_686_length_8560_cov_4.458220	804
SRR3963457	bowtie2	spades	spades	NODE_895_length_7367_cov_3.794717	581
SRR3963457	bowtie2	spades	spades	NODE_896_length_7365_cov_2.178365	342
SRR3963457	bowtie2	spades	spades	NODE_971_length_7071_cov_2.426277	370
SRR3963457	bowtie2	spades	spades	NODE_978_length_7039_cov_8.069885	1194
SRR3963457	bowtie2	spades	spades	NODE_1020_length_6866_cov_2.101227	321
SRR3963457	bowtie2	spades	spades	NODE_1031_length_6803_cov_2.292214	338
SRR3963457	bowtie2	spades	spades	NODE_1082_length_6613_cov_2.476666	349
SRR3963457	bowtie2	spades	spades	NODE_1122_length_6482_cov_2.103713	299
SRR3963457	bowtie2	spades	spades	NODE_1178_length_6280_cov_2.150785	305
SRR3963457	bowtie2	spades	spades	NODE_1179_length_6280_cov_1.969746	259
SRR3963457	bowtie2	spades	spades	NODE_1233_length_6069_cov_1.912730	254
SRR3963457	bowtie2	spades	spades	NODE_1326_length_5848_cov_1.761524	221
SRR3963457	bowtie2	spades	spades	NODE_1360_length_5755_cov_1.756895	210
SRR3963457	bowtie2	spades	spades	NODE_1387_length_5696_cov_2.078435	262
SRR3963457	bowtie2	spades	spades	NODE_1417_length_5625_cov_2.090481	258
SRR3963457	bowtie2	spades	spades	NODE_1478_length_5478_cov_2.297639	284
SRR3963457	bowtie2	spades	spades	NODE_1507_length_5402_cov_2.185178	268
SRR3963457	bowtie2	spades	spades	NODE_1545_length_5322_cov_2.161784	241
SRR3963457	bowtie2	spades	spades	NODE_1552_length_5308_cov_1.762142	201
SRR3963457	bowtie2	spades	spades	NODE_1655_length_5080_cov_2.066051	248
SRR3963457	bowtie2	spades	spades	NODE_1713_length_4963_cov_2.613898	278
SRR3963457	bowtie2	spades	spades	NODE_1770_length_4862_cov_1.704598	177
SRR3963457	bowtie2	spades	spades	NODE_1823_length_4778_cov_2.001282	206
SRR3963457	bowtie2	spades	spades	NODE_1931_length_4629_cov_1.797130	176
SRR3963457	bowtie2	spades	spades	NODE_2006_length_4554_cov_1.619753	150
SRR3963457	bowtie2	spades	spades	NODE_2046_length_4507_cov_2.483666	239
SRR3963457	bowtie2	spades	spades	NODE_2117_length_4428_cov_1.981520	192
SRR3963457	bowtie2	spades	spades	NODE_2143_length_4393_cov_2.063344	199
SRR3963457	bowtie2	spades	spades	NODE_2158_length_4371_cov_1.801264	174
SRR3963457	bowtie2	spades	spades	NODE_2188_length_4338_cov_1.738382	157
SRR3963457	bowtie2	spades	spades	NODE_2192_length_4335_cov_1.683192	152
SRR3963457	bowtie2	spades	spades	NODE_2242_length_4276_cov_1.797223	172
SRR3963457	bowtie2	spades	spades	NODE_2358_length_4171_cov_2.243615	201
SRR3963457	bowtie2	spades	spades	NODE_2419_length_4113_cov_1.761335	152
SRR3963457	bowtie2	spades	spades	NODE_2507_length_4013_cov_1.976239	168
SRR3963457	bowtie2	spades	spades	NODE_2566_length_3962_cov_1.943826	160
SRR3963457	bowtie2	spades	spades	NODE_2634_length_3902_cov_2.400473	200
SRR3963457	bowtie2	spades	spades	NODE_2678_length_3863_cov_1.757705	140
SRR3963457	bowtie2	spades	spades	NODE_2794_length_3769_cov_1.843324	139
SRR3963457	bowtie2	spades	spades	NODE_2810_length_3762_cov_2.021567	170
SRR3963457	bowtie2	spades	spades	NODE_2811_length_3761_cov_1.841344	154
SRR3963457	bowtie2	spades	spades	NODE_2842_length_3741_cov_2.106809	171
SRR3963457	bowtie2	spades	spades	NODE_2944_length_3678_cov_2.176027	172
SRR3963457	bowtie2	spades	spades	NODE_3042_length_3611_cov_1.994305	151
SRR3963457	bowtie2	spades	spades	NODE_3063_length_3597_cov_2.468839	170
SRR3963457	bowtie2	spades	spades	NODE_3064_length_3597_cov_2.027444	163
SRR3963457	bowtie2	spades	spades	NODE_3149_length_3547_cov_2.199826	158
