sample	ali	prev	target	contig	reads
SRR3960578	bowtie2	spades	spades	NODE_13_length_121196_cov_3.940907	10691
SRR3960578	bowtie2	spades	spades	NODE_15_length_98814_cov_9.139097	20360
SRR3960578	bowtie2	spades	spades	NODE_16_length_91721_cov_8.854336	18334
SRR3960578	bowtie2	spades	spades	NODE_18_length_81854_cov_9.141924	16812
SRR3960578	bowtie2	spades	spades	NODE_19_length_79526_cov_9.008712	16210
SRR3960578	bowtie2	spades	spades	NODE_23_length_57280_cov_10.091709	12959
SRR3960578	bowtie2	spades	spades	NODE_32_length_47493_cov_11.334367	11989
SRR3960578	bowtie2	spades	spades	NODE_97_length_26965_cov_8.949602	5329
SRR3960578	bowtie2	spades	spades	NODE_150_length_23335_cov_23.189189	11968
SRR3960578	bowtie2	spades	spades	NODE_208_length_20335_cov_4.415892	1934
SRR3960578	bowtie2	spades	spades	NODE_237_length_19152_cov_9.997323	4194
SRR3960578	bowtie2	spades	spades	NODE_251_length_18742_cov_2.421928	994
SRR3960578	bowtie2	spades	spades	NODE_254_length_18643_cov_4.389560	1776
SRR3960578	bowtie2	spades	spades	NODE_300_length_17038_cov_5.260936	1997
SRR3960578	bowtie2	spades	spades	NODE_443_length_14421_cov_5.015361	1609
SRR3960578	bowtie2	spades	spades	NODE_453_length_14258_cov_2.722791	827
SRR3960578	bowtie2	spades	spades	NODE_643_length_12142_cov_2.802790	719
SRR3960578	bowtie2	spades	spades	NODE_750_length_11160_cov_2.664859	631
SRR3960578	bowtie2	spades	spades	NODE_774_length_10955_cov_2.753040	643
SRR3960578	bowtie2	spades	spades	NODE_1051_length_9244_cov_2.396063	473
SRR3960578	bowtie2	spades	spades	NODE_1131_length_8859_cov_4.393950	820
SRR3960578	bowtie2	spades	spades	NODE_1139_length_8817_cov_3.125487	595
SRR3960578	bowtie2	spades	spades	NODE_1212_length_8502_cov_1.959300	354
SRR3960578	bowtie2	spades	spades	NODE_1300_length_8139_cov_3.314055	588
SRR3960578	bowtie2	spades	spades	NODE_1306_length_8126_cov_2.299738	403
SRR3960578	bowtie2	spades	spades	NODE_1349_length_7985_cov_11.127948	1915
SRR3960578	bowtie2	spades	spades	NODE_1586_length_7324_cov_3.305882	525
SRR3960578	bowtie2	spades	spades	NODE_1716_length_6913_cov_24.187995	3700
SRR3960578	bowtie2	spades	spades	NODE_1794_length_6706_cov_3.573029	525
SRR3960578	bowtie2	spades	spades	NODE_1994_length_6246_cov_2.466244	327
SRR3960578	bowtie2	spades	spades	NODE_2017_length_6194_cov_1.836751	257
SRR3960578	bowtie2	spades	spades	NODE_2109_length_6059_cov_1.422987	182
SRR3960578	bowtie2	spades	spades	NODE_2113_length_6048_cov_2.223567	290
SRR3960578	bowtie2	spades	spades	NODE_2142_length_5984_cov_2.380969	304
SRR3960578	bowtie2	spades	spades	NODE_2146_length_5975_cov_3.935671	496
SRR3960578	bowtie2	spades	spades	NODE_2178_length_5916_cov_7.784253	998
SRR3960578	bowtie2	spades	spades	NODE_2207_length_5863_cov_3.197606	406
SRR3960578	bowtie2	spades	spades	NODE_2372_length_5638_cov_30.777036	3814
SRR3960578	bowtie2	spades	spades	NODE_2643_length_5318_cov_2.570607	289
SRR3960578	bowtie2	spades	spades	NODE_2843_length_5072_cov_3.951739	417
SRR3960578	bowtie2	spades	spades	NODE_2937_length_4973_cov_2.698195	269
SRR3960578	bowtie2	spades	spades	NODE_3002_length_4888_cov_7.485279	713
SRR3960578	bowtie2	spades	spades	NODE_3273_length_4628_cov_2.843453	279
SRR3960578	bowtie2	spades	spades	NODE_3460_length_4462_cov_2.585606	236
SRR3960578	bowtie2	spades	spades	NODE_3902_length_4117_cov_4.089846	336
SRR3960578	bowtie2	spades	spades	NODE_4014_length_4033_cov_3.659888	312
SRR3960578	bowtie2	spades	spades	NODE_4113_length_3967_cov_4.792141	409
SRR3960578	bowtie2	spades	spades	NODE_4144_length_3949_cov_2.244935	190
SRR3960578	bowtie2	spades	spades	NODE_4754_length_3600_cov_3.800057	282
SRR3960578	bowtie2	spades	spades	NODE_4799_length_3580_cov_2.425165	180
SRR3960578	bowtie2	spades	spades	NODE_4837_length_3558_cov_1.313385	103
SRR3960578	bowtie2	spades	spades	NODE_5055_length_3469_cov_2.881009	205
SRR3960578	bowtie2	spades	spades	NODE_5296_length_3366_cov_2.411693	165
SRR3960578	bowtie2	spades	spades	NODE_5483_length_3292_cov_3.067648	207
SRR3960578	bowtie2	spades	spades	NODE_5704_length_3210_cov_1.565413	94
SRR3960578	bowtie2	spades	spades	NODE_5740_length_3201_cov_1.717924	113
SRR3960578	bowtie2	spades	spades	NODE_5965_length_3124_cov_4.047603	276
SRR3960578	bowtie2	spades	spades	NODE_6004_length_3113_cov_5.033842	305
SRR3960578	bowtie2	spades	spades	NODE_6014_length_3107_cov_2.296875	145
SRR3960578	bowtie2	spades	spades	NODE_6174_length_3052_cov_1.845919	117
SRR3960578	bowtie2	spades	spades	NODE_6226_length_3039_cov_2.070748	136
SRR3960578	bowtie2	spades	spades	NODE_6382_length_2983_cov_1.704230	108
SRR3960578	bowtie2	spades	spades	NODE_6474_length_2952_cov_2.994392	184
SRR3960578	bowtie2	spades	spades	NODE_7123_length_2777_cov_1.269978	79
SRR3960578	bowtie2	spades	spades	NODE_7348_length_2718_cov_1.358534	71
SRR3960578	bowtie2	spades	spades	NODE_7418_length_2698_cov_18.821085	1052
SRR3960578	bowtie2	spades	spades	NODE_7668_length_2639_cov_2.769291	140
SRR3960578	bowtie2	spades	spades	NODE_7806_length_2609_cov_1.503984	82
SRR3960578	bowtie2	spades	spades	NODE_7851_length_2601_cov_4.064748	217
SRR3960578	bowtie2	spades	spades	NODE_8044_length_2562_cov_1.128705	60
SRR3960578	bowtie2	spades	spades	NODE_8257_length_2523_cov_2.359736	124
SRR3960578	bowtie2	spades	spades	NODE_8379_length_2497_cov_3.583820	204
SRR3960578	bowtie2	spades	spades	NODE_8443_length_2486_cov_1.435274	76
SRR3960578	bowtie2	spades	spades	NODE_8778_length_2424_cov_1.433118	70
SRR3960578	bowtie2	spades	spades	NODE_8887_length_2405_cov_2.819601	140
SRR3960578	bowtie2	spades	spades	NODE_8936_length_2396_cov_2.681323	136
SRR3960578	bowtie2	spades	spades	NODE_9111_length_2368_cov_5.006170	240
SRR3960578	bowtie2	spades	spades	NODE_9189_length_2355_cov_1.240248	66
