sample	ali	prev	target	contig	reads
SRR3960577	bowtie2	spades	spades	NODE_11_length_121427_cov_5.710603	15584
SRR3960577	bowtie2	spades	spades	NODE_12_length_104835_cov_16.562004	38996
SRR3960577	bowtie2	spades	spades	NODE_14_length_91626_cov_16.897429	34985
SRR3960577	bowtie2	spades	spades	NODE_18_length_57280_cov_17.945174	23024
SRR3960577	bowtie2	spades	spades	NODE_20_length_47493_cov_18.943600	20222
SRR3960577	bowtie2	spades	spades	NODE_32_length_30233_cov_20.983905	14056
SRR3960577	bowtie2	spades	spades	NODE_64_length_23341_cov_42.342354	21993
SRR3960577	bowtie2	spades	spades	NODE_90_length_20390_cov_2.778375	1215
SRR3960577	bowtie2	spades	spades	NODE_339_length_11762_cov_16.537426	4312
SRR3960577	bowtie2	spades	spades	NODE_653_length_8612_cov_6.058264	1124
SRR3960577	bowtie2	spades	spades	NODE_733_length_8154_cov_2.536189	470
SRR3960577	bowtie2	spades	spades	NODE_798_length_7757_cov_1.766258	288
SRR3960577	bowtie2	spades	spades	NODE_934_length_7196_cov_1.840637	273
SRR3960577	bowtie2	spades	spades	NODE_961_length_7092_cov_2.663521	403
SRR3960577	bowtie2	spades	spades	NODE_1016_length_6913_cov_67.649545	10320
SRR3960577	bowtie2	spades	spades	NODE_1241_length_6309_cov_1.972303	258
SRR3960577	bowtie2	spades	spades	NODE_1599_length_5638_cov_63.081242	7752
SRR3960577	bowtie2	spades	spades	NODE_1713_length_5452_cov_2.315898	269
SRR3960577	bowtie2	spades	spades	NODE_1742_length_5403_cov_2.608786	305
SRR3960577	bowtie2	spades	spades	NODE_2092_length_4912_cov_2.428007	269
SRR3960577	bowtie2	spades	spades	NODE_2769_length_4252_cov_2.744040	258
SRR3960577	bowtie2	spades	spades	NODE_2993_length_4082_cov_1.857143	159
SRR3960577	bowtie2	spades	spades	NODE_3066_length_4030_cov_1.676927	148
SRR3960577	bowtie2	spades	spades	NODE_3867_length_3543_cov_2.811266	215
SRR3960577	bowtie2	spades	spades	NODE_4035_length_3458_cov_2.813337	206
SRR3960577	bowtie2	spades	spades	NODE_4576_length_3222_cov_1.394813	84
SRR3960577	bowtie2	spades	spades	NODE_4702_length_3178_cov_2.535563	160
SRR3960577	bowtie2	spades	spades	NODE_5248_length_2998_cov_2.069679	126
SRR3960577	bowtie2	spades	spades	NODE_5773_length_2847_cov_2.431951	153
SRR3960577	bowtie2	spades	spades	NODE_5840_length_2828_cov_1.955661	123
SRR3960577	bowtie2	spades	spades	NODE_5872_length_2820_cov_1.547593	89
SRR3960577	bowtie2	spades	spades	NODE_6387_length_2698_cov_13.008080	753
SRR3960577	bowtie2	spades	spades	NODE_8287_length_2338_cov_1.677088	83
