sample	ali	prev	target	contig	reads
ERR599086	bowtie2	spades	spades	NODE_13_length_84275_cov_0.226323	13631
ERR599086	bowtie2	spades	spades	NODE_28_length_55463_cov_0.304115	11568
ERR599086	bowtie2	spades	spades	NODE_107_length_31670_cov_0.167084	5047
ERR599086	bowtie2	spades	spades	NODE_251_length_23056_cov_0.224942	3628
ERR599086	bowtie2	spades	spades	NODE_294_length_22223_cov_0.251356	3566
ERR599086	bowtie2	spades	spades	NODE_382_length_19747_cov_0.295043	3773
ERR599086	bowtie2	spades	spades	NODE_628_length_16534_cov_0.504046	5733
ERR599086	bowtie2	spades	spades	NODE_676_length_15967_cov_0.175573	1801
ERR599086	bowtie2	spades	spades	NODE_718_length_15640_cov_0.264783	3703
ERR599086	bowtie2	spades	spades	NODE_765_length_15317_cov_0.096136	1411
ERR599086	bowtie2	spades	spades	NODE_985_length_13950_cov_0.152624	1345
ERR599086	bowtie2	spades	spades	NODE_1369_length_12223_cov_0.250000	1940
ERR599086	bowtie2	spades	spades	NODE_1522_length_11732_cov_0.159632	1693
ERR599086	bowtie2	spades	spades	NODE_1625_length_11438_cov_0.141106	1049
ERR599086	bowtie2	spades	spades	NODE_2164_length_10117_cov_0.253943	2473
ERR599086	bowtie2	spades	spades	NODE_2618_length_9314_cov_0.165925	981
ERR599086	bowtie2	spades	spades	NODE_2642_length_9271_cov_0.130724	933
ERR599086	bowtie2	spades	spades	NODE_3167_length_8581_cov_0.215751	1262
ERR599086	bowtie2	spades	spades	NODE_3465_length_8255_cov_0.169936	1247
ERR599086	bowtie2	spades	spades	NODE_4303_length_7519_cov_0.129784	961
ERR599086	bowtie2	spades	spades	NODE_4382_length_7461_cov_0.153898	1054
ERR599086	bowtie2	spades	spades	NODE_4854_length_7133_cov_0.093546	594
ERR599086	bowtie2	spades	spades	NODE_5921_length_6531_cov_0.215485	1047
ERR599086	bowtie2	spades	spades	NODE_7184_length_6001_cov_0.140291	598
ERR599086	bowtie2	spades	spades	NODE_7767_length_5797_cov_0.469112	1939
ERR599086	bowtie2	spades	spades	NODE_9199_length_5358_cov_0.158585	525
ERR599086	bowtie2	spades	spades	NODE_9616_length_5246_cov_0.099864	318
ERR599086	bowtie2	spades	spades	NODE_9762_length_5209_cov_0.110568	480
ERR599086	bowtie2	spades	spades	NODE_11187_length_4876_cov_0.118903	380
ERR599086	bowtie2	spades	spades	NODE_12586_length_4611_cov_0.097739	418
ERR599086	bowtie2	spades	spades	NODE_12743_length_4585_cov_0.144226	584
ERR599086	bowtie2	spades	spades	NODE_13518_length_4446_cov_0.152289	437
ERR599086	bowtie2	spades	spades	NODE_14437_length_4304_cov_0.140785	403
ERR599086	bowtie2	spades	spades	NODE_15341_length_4184_cov_0.145165	350
ERR599086	bowtie2	spades	spades	NODE_16721_length_4013_cov_0.103219	337
ERR599086	bowtie2	spades	spades	NODE_17182_length_3958_cov_0.113242	464
ERR599086	bowtie2	spades	spades	NODE_17685_length_3902_cov_0.176703	689
ERR599086	bowtie2	spades	spades	NODE_20554_length_3611_cov_0.143793	322
ERR599086	bowtie2	spades	spades	NODE_24051_length_3339_cov_0.628704	1762
ERR599086	bowtie2	spades	spades	NODE_26930_length_3154_cov_0.116203	243
ERR599086	bowtie2	spades	spades	NODE_32420_length_2867_cov_0.110188	207
ERR599086	bowtie2	spades	spades	NODE_32539_length_2861_cov_0.133237	236
ERR599086	bowtie2	spades	spades	NODE_45313_length_2411_cov_0.276384	405
ERR599086	bowtie2	spades	spades	NODE_49284_length_2308_cov_0.137166	258
ERR599086	bowtie2	spades	spades	NODE_59326_length_2095_cov_0.112725	160
ERR599086	bowtie2	spades	spades	NODE_66465_length_1973_cov_0.116329	197
ERR599086	bowtie2	spades	spades	NODE_72804_length_1881_cov_0.101010	115
ERR599086	bowtie2	spades	spades	NODE_75023_length_1851_cov_0.082192	117
ERR599086	bowtie2	spades	spades	NODE_79964_length_1789_cov_0.218935	260
ERR599086	bowtie2	spades	spades	NODE_80219_length_1786_cov_1.044458	1473
ERR599086	bowtie2	spades	spades	NODE_85748_length_1725_cov_0.146986	149
ERR599086	bowtie2	spades	spades	NODE_92049_length_1662_cov_0.147153	206
ERR599086	bowtie2	spades	spades	NODE_97371_length_1614_cov_0.234983	246
ERR599086	bowtie2	spades	spades	NODE_99414_length_1597_cov_0.060080	62
ERR599086	bowtie2	spades	spades	NODE_110049_length_1515_cov_0.079096	129
ERR599086	bowtie2	spades	spades	NODE_129542_length_1390_cov_0.066615	73
ERR599086	bowtie2	spades	spades	NODE_132383_length_1373_cov_0.210361	333
ERR599086	bowtie2	spades	spades	NODE_132837_length_1371_cov_0.061321	71
ERR599086	bowtie2	spades	spades	NODE_138181_length_1343_cov_0.071543	88
ERR599086	bowtie2	spades	spades	NODE_145849_length_1305_cov_0.116086	96
ERR599086	bowtie2	spades	spades	NODE_146695_length_1301_cov_0.121464	125
ERR599086	bowtie2	spades	spades	NODE_164222_length_1226_cov_0.136646	98
ERR599086	bowtie2	spades	spades	NODE_176860_length_1179_cov_0.108333	89
ERR599086	bowtie2	spades	spades	NODE_179359_length_1170_cov_0.244631	182
ERR599086	bowtie2	spades	spades	NODE_180532_length_1166_cov_0.144330	102
ERR599086	bowtie2	spades	spades	NODE_184740_length_1152_cov_0.150997	139
ERR599086	bowtie2	spades	spades	NODE_195185_length_1119_cov_0.170588	189
ERR599086	bowtie2	spades	spades	NODE_197803_length_1111_cov_0.106719	91
ERR599086	bowtie2	spades	spades	NODE_204381_length_1092_cov_0.223565	174
ERR599086	bowtie2	spades	spades	NODE_222831_length_1043_cov_0.234110	156
ERR599086	bowtie2	spades	spades	NODE_224353_length_1040_cov_0.044633	45
ERR599086	bowtie2	spades	spades	NODE_234503_length_1016_cov_0.038168	32
ERR599086	bowtie2	spades	spades	NODE_237181_length_1010_cov_0.038419	23
ERR599086	bowtie2	spades	spades	NODE_241410_length_1000_cov_0.310766	314
