sample	ali	prev	target	contig	reads
ERR599149	bowtie2	spades	spades	NODE_43_length_59388_cov_0.525156	18273
ERR599149	bowtie2	spades	spades	NODE_121_length_28718_cov_0.158776	2612
ERR599149	bowtie2	spades	spades	NODE_177_length_22243_cov_0.271676	4167
ERR599149	bowtie2	spades	spades	NODE_196_length_21002_cov_0.299861	3732
ERR599149	bowtie2	spades	spades	NODE_201_length_20487_cov_0.186384	2327
ERR599149	bowtie2	spades	spades	NODE_351_length_14009_cov_0.358016	3180
ERR599149	bowtie2	spades	spades	NODE_397_length_13115_cov_0.245851	1896
ERR599149	bowtie2	spades	spades	NODE_421_length_12787_cov_2.061003	16307
ERR599149	bowtie2	spades	spades	NODE_607_length_10158_cov_0.135401	819
ERR599149	bowtie2	spades	spades	NODE_616_length_10073_cov_0.146882	902
ERR599149	bowtie2	spades	spades	NODE_763_length_8901_cov_0.346399	1972
ERR599149	bowtie2	spades	spades	NODE_927_length_8048_cov_0.151340	742
ERR599149	bowtie2	spades	spades	NODE_1120_length_7200_cov_0.455006	1868
ERR599149	bowtie2	spades	spades	NODE_1350_length_6534_cov_0.128205	561
ERR599149	bowtie2	spades	spades	NODE_1441_length_6315_cov_0.314672	1290
ERR599149	bowtie2	spades	spades	NODE_1738_length_5721_cov_0.119708	432
ERR599149	bowtie2	spades	spades	NODE_1956_length_5395_cov_0.120279	420
ERR599149	bowtie2	spades	spades	NODE_1978_length_5357_cov_0.118296	401
ERR599149	bowtie2	spades	spades	NODE_2189_length_5063_cov_0.112611	329
ERR599149	bowtie2	spades	spades	NODE_3104_length_4191_cov_0.125122	336
ERR599149	bowtie2	spades	spades	NODE_3266_length_4086_cov_0.155756	378
ERR599149	bowtie2	spades	spades	NODE_3478_length_3950_cov_0.110101	267
ERR599149	bowtie2	spades	spades	NODE_3538_length_3911_cov_0.247901	614
ERR599149	bowtie2	spades	spades	NODE_3861_length_3724_cov_0.132138	280
ERR599149	bowtie2	spades	spades	NODE_3965_length_3669_cov_0.110084	232
ERR599149	bowtie2	spades	spades	NODE_4646_length_3372_cov_0.083715	190
ERR599149	bowtie2	spades	spades	NODE_4716_length_3346_cov_0.155528	301
ERR599149	bowtie2	spades	spades	NODE_4816_length_3306_cov_0.119426	290
ERR599149	bowtie2	spades	spades	NODE_5194_length_3181_cov_0.125892	234
ERR599149	bowtie2	spades	spades	NODE_6755_length_2759_cov_0.115038	209
ERR599149	bowtie2	spades	spades	NODE_7039_length_2692_cov_0.122252	194
ERR599149	bowtie2	spades	spades	NODE_7474_length_2611_cov_0.097930	173
ERR599149	bowtie2	spades	spades	NODE_7675_length_2572_cov_0.113223	196
ERR599149	bowtie2	spades	spades	NODE_8102_length_2495_cov_0.073038	111
ERR599149	bowtie2	spades	spades	NODE_8400_length_2449_cov_0.083404	135
ERR599149	bowtie2	spades	spades	NODE_8940_length_2372_cov_0.095469	121
ERR599149	bowtie2	spades	spades	NODE_9522_length_2291_cov_0.107664	152
ERR599149	bowtie2	spades	spades	NODE_10838_length_2134_cov_0.068796	98
ERR599149	bowtie2	spades	spades	NODE_11063_length_2112_cov_0.087432	102
ERR599149	bowtie2	spades	spades	NODE_11554_length_2059_cov_0.119898	148
ERR599149	bowtie2	spades	spades	NODE_11992_length_2016_cov_0.097027	122
ERR599149	bowtie2	spades	spades	NODE_12480_length_1973_cov_0.096585	125
ERR599149	bowtie2	spades	spades	NODE_12588_length_1962_cov_0.106280	111
ERR599149	bowtie2	spades	spades	NODE_12893_length_1934_cov_0.136240	154
ERR599149	bowtie2	spades	spades	NODE_12941_length_1930_cov_0.104315	116
ERR599149	bowtie2	spades	spades	NODE_13124_length_1915_cov_0.059471	79
ERR599149	bowtie2	spades	spades	NODE_13489_length_1887_cov_0.175056	221
ERR599149	bowtie2	spades	spades	NODE_13866_length_1862_cov_0.103233	120
ERR599149	bowtie2	spades	spades	NODE_14226_length_1834_cov_0.106628	109
ERR599149	bowtie2	spades	spades	NODE_14900_length_1788_cov_0.065127	74
ERR599149	bowtie2	spades	spades	NODE_15046_length_1778_cov_0.044074	54
ERR599149	bowtie2	spades	spades	NODE_15176_length_1768_cov_0.118634	113
ERR599149	bowtie2	spades	spades	NODE_15551_length_1746_cov_0.137826	142
ERR599149	bowtie2	spades	spades	NODE_15557_length_1746_cov_0.071038	78
ERR599149	bowtie2	spades	spades	NODE_15763_length_1733_cov_0.071603	78
ERR599149	bowtie2	spades	spades	NODE_15846_length_1729_cov_0.067485	80
ERR599149	bowtie2	spades	spades	NODE_16990_length_1662_cov_0.074216	79
ERR599149	bowtie2	spades	spades	NODE_17233_length_1648_cov_0.107811	106
ERR599149	bowtie2	spades	spades	NODE_17385_length_1639_cov_0.087013	89
ERR599149	bowtie2	spades	spades	NODE_17631_length_1625_cov_0.085190	87
ERR599149	bowtie2	spades	spades	NODE_18071_length_1603_cov_0.079122	85
ERR599149	bowtie2	spades	spades	NODE_18989_length_1560_cov_0.067077	62
ERR599149	bowtie2	spades	spades	NODE_19013_length_1559_cov_0.078767	85
ERR599149	bowtie2	spades	spades	NODE_19315_length_1545_cov_0.136238	116
ERR599149	bowtie2	spades	spades	NODE_19342_length_1544_cov_0.060208	57
