sample	ali	prev	target	contig	reads
SRR3963449	bowtie2	spades	spades	NODE_3035_length_3049_cov_5.198644	330
SRR3963449	bowtie2	spades	spades	NODE_4430_length_2596_cov_1.558270	83
SRR3963449	bowtie2	spades	spades	NODE_4860_length_2495_cov_1.126043	60
SRR3963449	bowtie2	spades	spades	NODE_4913_length_2482_cov_1.109106	55
SRR3963449	bowtie2	spades	spades	NODE_4987_length_2465_cov_1.160609	59
SRR3963449	bowtie2	spades	spades	NODE_5862_length_2306_cov_1.219755	59
SRR3963449	bowtie2	spades	spades	NODE_6147_length_2259_cov_1.436574	68
SRR3963449	bowtie2	spades	spades	NODE_7655_length_2053_cov_1.432958	56
SRR3963449	bowtie2	spades	spades	NODE_8910_length_1918_cov_1.551952	53
SRR3963449	bowtie2	spades	spades	NODE_9307_length_1882_cov_1.090858	43
SRR3963449	bowtie2	spades	spades	NODE_9723_length_1844_cov_0.966189	35
SRR3963449	bowtie2	spades	spades	NODE_9838_length_1833_cov_1.217993	49
SRR3963449	bowtie2	spades	spades	NODE_11060_length_1739_cov_1.367073	47
SRR3963449	bowtie2	spades	spades	NODE_11337_length_1720_cov_1.182603	41
SRR3963449	bowtie2	spades	spades	NODE_11664_length_1701_cov_1.025593	35
SRR3963449	bowtie2	spades	spades	NODE_11888_length_1687_cov_1.263854	44
SRR3963449	bowtie2	spades	spades	NODE_12477_length_1650_cov_1.476467	49
SRR3963449	bowtie2	spades	spades	NODE_14990_length_1523_cov_1.063904	39
SRR3963449	bowtie2	spades	spades	NODE_15777_length_1490_cov_0.931704	26
SRR3963449	bowtie2	spades	spades	NODE_17556_length_1420_cov_1.119606	35
SRR3963449	bowtie2	spades	spades	NODE_17624_length_1418_cov_0.943139	27
SRR3963449	bowtie2	spades	spades	NODE_18820_length_1374_cov_0.811765	21
SRR3963449	bowtie2	spades	spades	NODE_19890_length_1340_cov_1.396454	38
SRR3963449	bowtie2	spades	spades	NODE_19911_length_1340_cov_0.820306	21
SRR3963449	bowtie2	spades	spades	NODE_21538_length_1293_cov_0.871859	24
SRR3963449	bowtie2	spades	spades	NODE_22465_length_1268_cov_1.313088	30
SRR3963449	bowtie2	spades	spades	NODE_23655_length_1238_cov_1.352063	32
SRR3963449	bowtie2	spades	spades	NODE_24239_length_1224_cov_0.883556	21
SRR3963449	bowtie2	spades	spades	NODE_24743_length_1211_cov_1.257194	31
SRR3963449	bowtie2	spades	spades	NODE_25162_length_1202_cov_1.056210	25
SRR3963449	bowtie2	spades	spades	NODE_25353_length_1198_cov_1.069154	26
SRR3963449	bowtie2	spades	spades	NODE_25633_length_1192_cov_0.967063	16
SRR3963449	bowtie2	spades	spades	NODE_26282_length_1178_cov_1.005561	25
SRR3963449	bowtie2	spades	spades	NODE_26596_length_1171_cov_1.199627	27
SRR3963449	bowtie2	spades	spades	NODE_27843_length_1146_cov_1.143266	27
SRR3963449	bowtie2	spades	spades	NODE_27960_length_1144_cov_0.992344	20
SRR3963449	bowtie2	spades	spades	NODE_30035_length_1106_cov_1.401192	30
SRR3963449	bowtie2	spades	spades	NODE_30927_length_1091_cov_1.143145	25
SRR3963449	bowtie2	spades	spades	NODE_32837_length_1061_cov_0.889813	18
SRR3963449	bowtie2	spades	spades	NODE_33091_length_1057_cov_0.614823	11
SRR3963449	bowtie2	spades	spades	NODE_33207_length_1055_cov_1.010460	22
SRR3963449	bowtie2	spades	spades	NODE_33557_length_1050_cov_1.097792	24
SRR3963449	bowtie2	spades	spades	NODE_34457_length_1037_cov_1.021322	17
SRR3963449	bowtie2	spades	spades	NODE_35176_length_1027_cov_0.467672	8
SRR3963449	bowtie2	spades	spades	NODE_36775_length_1004_cov_2.261878	52
