sample	ali	prev	target	contig	reads
ERR598960	bowtie2	spades	spades	NODE_1_length_195318_cov_0.757723	153852
ERR598960	bowtie2	spades	spades	NODE_8_length_141981_cov_0.354034	46486
ERR598960	bowtie2	spades	spades	NODE_17_length_103893_cov_0.630518	41088
ERR598960	bowtie2	spades	spades	NODE_23_length_83483_cov_0.399213	26999
ERR598960	bowtie2	spades	spades	NODE_31_length_78692_cov_0.859262	63702
ERR598960	bowtie2	spades	spades	NODE_47_length_64282_cov_0.963542	60183
ERR598960	bowtie2	spades	spades	NODE_50_length_60453_cov_0.425639	20954
ERR598960	bowtie2	spades	spades	NODE_51_length_60065_cov_0.146033	7456
ERR598960	bowtie2	spades	spades	NODE_56_length_58905_cov_0.426368	20578
ERR598960	bowtie2	spades	spades	NODE_59_length_57464_cov_0.222836	10527
ERR598960	bowtie2	spades	spades	NODE_65_length_54794_cov_0.536374	18145
ERR598960	bowtie2	spades	spades	NODE_147_length_36953_cov_0.631872	20446
ERR598960	bowtie2	spades	spades	NODE_185_length_34085_cov_0.182487	5062
ERR598960	bowtie2	spades	spades	NODE_226_length_31195_cov_0.192404	6475
ERR598960	bowtie2	spades	spades	NODE_262_length_29261_cov_0.158905	4791
ERR598960	bowtie2	spades	spades	NODE_334_length_26177_cov_0.190774	4783
ERR598960	bowtie2	spades	spades	NODE_336_length_25987_cov_0.511936	10726
ERR598960	bowtie2	spades	spades	NODE_348_length_25614_cov_0.410739	8774
ERR598960	bowtie2	spades	spades	NODE_369_length_24594_cov_0.141049	3021
ERR598960	bowtie2	spades	spades	NODE_381_length_24306_cov_0.127153	2701
ERR598960	bowtie2	spades	spades	NODE_411_length_23194_cov_0.568695	8733
ERR598960	bowtie2	spades	spades	NODE_413_length_23061_cov_0.897744	18828
ERR598960	bowtie2	spades	spades	NODE_421_length_22829_cov_0.242191	3340
ERR598960	bowtie2	spades	spades	NODE_432_length_22404_cov_0.527640	9451
ERR598960	bowtie2	spades	spades	NODE_443_length_22124_cov_0.503383	6776
ERR598960	bowtie2	spades	spades	NODE_476_length_21477_cov_0.183132	3363
ERR598960	bowtie2	spades	spades	NODE_575_length_19733_cov_0.163747	2589
ERR598960	bowtie2	spades	spades	NODE_613_length_19132_cov_1.341722	25714
ERR598960	bowtie2	spades	spades	NODE_625_length_18854_cov_0.139270	2197
ERR598960	bowtie2	spades	spades	NODE_637_length_18718_cov_0.242226	2722
ERR598960	bowtie2	spades	spades	NODE_642_length_18570_cov_0.416112	6367
ERR598960	bowtie2	spades	spades	NODE_677_length_18060_cov_0.136796	2065
ERR598960	bowtie2	spades	spades	NODE_700_length_17760_cov_0.392560	6750
ERR598960	bowtie2	spades	spades	NODE_827_length_16308_cov_0.192424	1875
ERR598960	bowtie2	spades	spades	NODE_904_length_15582_cov_0.120971	1911
ERR598960	bowtie2	spades	spades	NODE_916_length_15488_cov_0.157775	2425
ERR598960	bowtie2	spades	spades	NODE_950_length_15194_cov_0.163564	2005
ERR598960	bowtie2	spades	spades	NODE_958_length_15086_cov_0.151264	1849
ERR598960	bowtie2	spades	spades	NODE_977_length_14986_cov_0.132397	1303
ERR598960	bowtie2	spades	spades	NODE_979_length_14968_cov_0.353218	4950
ERR598960	bowtie2	spades	spades	NODE_983_length_14942_cov_0.240248	3058
ERR598960	bowtie2	spades	spades	NODE_1032_length_14568_cov_0.129933	1612
ERR598960	bowtie2	spades	spades	NODE_1160_length_13670_cov_0.702306	5991
ERR598960	bowtie2	spades	spades	NODE_1196_length_13462_cov_0.133727	1196
ERR598960	bowtie2	spades	spades	NODE_1199_length_13455_cov_0.118598	1432
ERR598960	bowtie2	spades	spades	NODE_1250_length_13164_cov_0.380559	4260
ERR598960	bowtie2	spades	spades	NODE_1319_length_12770_cov_0.141504	1501
ERR598960	bowtie2	spades	spades	NODE_1321_length_12757_cov_0.445726	4749
ERR598960	bowtie2	spades	spades	NODE_1460_length_12084_cov_0.181977	1281
ERR598960	bowtie2	spades	spades	NODE_1519_length_11823_cov_0.198141	2157
ERR598960	bowtie2	spades	spades	NODE_1720_length_11212_cov_0.330064	3379
ERR598960	bowtie2	spades	spades	NODE_1753_length_11108_cov_0.146426	1372
ERR598960	bowtie2	spades	spades	NODE_1860_length_10815_cov_0.224617	1534
ERR598960	bowtie2	spades	spades	NODE_1886_length_10752_cov_0.180606	1611
ERR598960	bowtie2	spades	spades	NODE_1905_length_10700_cov_0.139232	1242
ERR598960	bowtie2	spades	spades	NODE_1994_length_10421_cov_0.140089	1163
ERR598960	bowtie2	spades	spades	NODE_2271_length_9793_cov_0.160099	1007
ERR598960	bowtie2	spades	spades	NODE_2355_length_9618_cov_0.192562	1647
ERR598960	bowtie2	spades	spades	NODE_2562_length_9241_cov_0.784839	7103
ERR598960	bowtie2	spades	spades	NODE_2668_length_9056_cov_0.119348	938
ERR598960	bowtie2	spades	spades	NODE_2868_length_8741_cov_0.135732	1037
ERR598960	bowtie2	spades	spades	NODE_2935_length_8644_cov_0.132124	1243
ERR598960	bowtie2	spades	spades	NODE_2947_length_8630_cov_0.432188	3325
ERR598960	bowtie2	spades	spades	NODE_2975_length_8579_cov_0.109198	860
ERR598960	bowtie2	spades	spades	NODE_3011_length_8532_cov_0.133404	951
ERR598960	bowtie2	spades	spades	NODE_3382_length_8056_cov_0.117758	745
ERR598960	bowtie2	spades	spades	NODE_3383_length_8055_cov_0.158245	1056
ERR598960	bowtie2	spades	spades	NODE_3489_length_7929_cov_1.042784	5039
ERR598960	bowtie2	spades	spades	NODE_3529_length_7887_cov_0.450822	2167
ERR598960	bowtie2	spades	spades	NODE_3536_length_7881_cov_0.257132	1656
ERR598960	bowtie2	spades	spades	NODE_3552_length_7868_cov_0.228858	1449
ERR598960	bowtie2	spades	spades	NODE_3636_length_7791_cov_0.162116	987
ERR598960	bowtie2	spades	spades	NODE_3792_length_7608_cov_0.109469	733
ERR598960	bowtie2	spades	spades	NODE_3873_length_7507_cov_0.435205	2048
ERR598960	bowtie2	spades	spades	NODE_3956_length_7434_cov_0.154192	919
ERR598960	bowtie2	spades	spades	NODE_4060_length_7336_cov_0.151444	694
ERR598960	bowtie2	spades	spades	NODE_4066_length_7331_cov_0.148368	892
