sample	ali	prev	target	contig	reads
ERR599031	bowtie2	spades	spades	NODE_3600_length_4729_cov_0.093737	267
ERR599031	bowtie2	spades	spades	NODE_4209_length_4300_cov_0.261842	648
ERR599031	bowtie2	spades	spades	NODE_6389_length_3315_cov_0.111318	205
ERR599031	bowtie2	spades	spades	NODE_7193_length_3085_cov_0.081715	146
ERR599031	bowtie2	spades	spades	NODE_8133_length_2867_cov_0.069364	135
ERR599031	bowtie2	spades	spades	NODE_9236_length_2662_cov_0.089739	144
ERR599031	bowtie2	spades	spades	NODE_9554_length_2615_cov_0.090620	137
ERR599031	bowtie2	spades	spades	NODE_10957_length_2414_cov_0.306263	440
ERR599031	bowtie2	spades	spades	NODE_12837_length_2210_cov_0.081952	100
ERR599031	bowtie2	spades	spades	NODE_15008_length_2016_cov_0.116328	120
ERR599031	bowtie2	spades	spades	NODE_16322_length_1920_cov_0.081823	87
ERR599031	bowtie2	spades	spades	NODE_16775_length_1890_cov_0.085985	90
ERR599031	bowtie2	spades	spades	NODE_18781_length_1774_cov_0.112836	108
ERR599031	bowtie2	spades	spades	NODE_19889_length_1719_cov_0.122840	114
ERR599031	bowtie2	spades	spades	NODE_20065_length_1710_cov_0.216636	224
ERR599031	bowtie2	spades	spades	NODE_20704_length_1681_cov_0.099241	94
ERR599031	bowtie2	spades	spades	NODE_20995_length_1666_cov_0.101468	141
ERR599031	bowtie2	spades	spades	NODE_21809_length_1628_cov_0.093525	83
ERR599031	bowtie2	spades	spades	NODE_22528_length_1598_cov_0.086724	80
ERR599031	bowtie2	spades	spades	NODE_23117_length_1574_cov_0.099661	90
ERR599031	bowtie2	spades	spades	NODE_23671_length_1552_cov_0.064006	61
ERR599031	bowtie2	spades	spades	NODE_23876_length_1544_cov_0.105882	86
ERR599031	bowtie2	spades	spades	NODE_25866_length_1473_cov_0.088792	78
ERR599031	bowtie2	spades	spades	NODE_26950_length_1439_cov_0.107463	87
ERR599031	bowtie2	spades	spades	NODE_27691_length_1418_cov_0.084913	66
ERR599031	bowtie2	spades	spades	NODE_30222_length_1349_cov_0.089600	65
ERR599031	bowtie2	spades	spades	NODE_30703_length_1336_cov_1.536783	1355
ERR599031	bowtie2	spades	spades	NODE_32640_length_1291_cov_0.127517	87
ERR599031	bowtie2	spades	spades	NODE_34602_length_1247_cov_0.099303	69
ERR599031	bowtie2	spades	spades	NODE_34886_length_1241_cov_0.097198	61
ERR599031	bowtie2	spades	spades	NODE_35287_length_1232_cov_0.126214	87
ERR599031	bowtie2	spades	spades	NODE_40230_length_1139_cov_0.202885	140
ERR599031	bowtie2	spades	spades	NODE_40375_length_1137_cov_0.093449	56
ERR599031	bowtie2	spades	spades	NODE_43199_length_1093_cov_0.103622	61
ERR599031	bowtie2	spades	spades	NODE_45623_length_1058_cov_0.047967	30
ERR599031	bowtie2	spades	spades	NODE_46173_length_1050_cov_0.144059	95
ERR599031	bowtie2	spades	spades	NODE_47486_length_1033_cov_0.099572	57
ERR599031	bowtie2	spades	spades	NODE_48284_length_1023_cov_0.099567	58
ERR599031	bowtie2	spades	spades	NODE_49508_length_1008_cov_0.079208	41
