sample	ali	prev	target	contig	reads
SRR3967690	bowtie2	spades	spades	NODE_65_length_18699_cov_3.347204	1322
SRR3967690	bowtie2	spades	spades	NODE_77_length_17031_cov_1.972301	700
SRR3967690	bowtie2	spades	spades	NODE_115_length_14612_cov_2.008682	612
SRR3967690	bowtie2	spades	spades	NODE_250_length_10514_cov_2.522612	548
SRR3967690	bowtie2	spades	spades	NODE_411_length_8794_cov_2.774123	501
SRR3967690	bowtie2	spades	spades	NODE_529_length_7913_cov_4.772588	788
SRR3967690	bowtie2	spades	spades	NODE_755_length_6788_cov_2.507550	356
SRR3967690	bowtie2	spades	spades	NODE_1028_length_5941_cov_2.162444	276
SRR3967690	bowtie2	spades	spades	NODE_1197_length_5500_cov_1.754860	198
SRR3967690	bowtie2	spades	spades	NODE_1242_length_5413_cov_3.442416	390
SRR3967690	bowtie2	spades	spades	NODE_1870_length_4462_cov_2.187715	194
SRR3967690	bowtie2	spades	spades	NODE_2806_length_3641_cov_2.980237	245
SRR3967690	bowtie2	spades	spades	NODE_3017_length_3497_cov_5.226015	209
SRR3967690	bowtie2	spades	spades	NODE_3295_length_3335_cov_1.603523	111
SRR3967690	bowtie2	spades	spades	NODE_3999_length_3008_cov_1.950155	122
SRR3967690	bowtie2	spades	spades	NODE_4276_length_2904_cov_1.756863	100
SRR3967690	bowtie2	spades	spades	NODE_6854_length_2264_cov_2.293303	105
SRR3967690	bowtie2	spades	spades	NODE_7778_length_2111_cov_1.810139	72
SRR3967690	bowtie2	spades	spades	NODE_9824_length_1861_cov_1.725312	70
SRR3967690	bowtie2	spades	spades	NODE_12275_length_1654_cov_2.303537	73
SRR3967690	bowtie2	spades	spades	NODE_12280_length_1654_cov_1.391640	41
SRR3967690	bowtie2	spades	spades	NODE_12359_length_1648_cov_1.451904	47
SRR3967690	bowtie2	spades	spades	NODE_12426_length_1643_cov_1.547927	48
SRR3967690	bowtie2	spades	spades	NODE_12440_length_1642_cov_1.648736	52
SRR3967690	bowtie2	spades	spades	NODE_12443_length_1642_cov_1.449773	43
SRR3967690	bowtie2	spades	spades	NODE_12465_length_1641_cov_1.362516	45
SRR3967690	bowtie2	spades	spades	NODE_13839_length_1550_cov_1.762233	50
SRR3967690	bowtie2	spades	spades	NODE_14309_length_1523_cov_1.445225	45
SRR3967690	bowtie2	spades	spades	NODE_14365_length_1520_cov_1.175932	33
SRR3967690	bowtie2	spades	spades	NODE_14423_length_1517_cov_1.100846	32
SRR3967690	bowtie2	spades	spades	NODE_15303_length_1470_cov_1.041575	30
SRR3967690	bowtie2	spades	spades	NODE_16036_length_1432_cov_2.862716	80
SRR3967690	bowtie2	spades	spades	NODE_16364_length_1418_cov_1.223654	31
SRR3967690	bowtie2	spades	spades	NODE_19177_length_1305_cov_1.264511	29
SRR3967690	bowtie2	spades	spades	NODE_19350_length_1299_cov_1.095000	26
SRR3967690	bowtie2	spades	spades	NODE_20411_length_1262_cov_1.212382	32
SRR3967690	bowtie2	spades	spades	NODE_20625_length_1255_cov_1.869377	46
SRR3967690	bowtie2	spades	spades	NODE_21011_length_1244_cov_1.020087	22
SRR3967690	bowtie2	spades	spades	NODE_21148_length_1240_cov_1.063103	25
SRR3967690	bowtie2	spades	spades	NODE_21405_length_1232_cov_1.374228	32
SRR3967690	bowtie2	spades	spades	NODE_22716_length_1196_cov_1.385597	34
SRR3967690	bowtie2	spades	spades	NODE_23966_length_1163_cov_1.134398	25
SRR3967690	bowtie2	spades	spades	NODE_24472_length_1151_cov_1.217681	27
SRR3967690	bowtie2	spades	spades	NODE_24863_length_1142_cov_0.790988	17
SRR3967690	bowtie2	spades	spades	NODE_25044_length_1138_cov_0.868142	17
SRR3967690	bowtie2	spades	spades	NODE_25696_length_1123_cov_1.592773	35
SRR3967690	bowtie2	spades	spades	NODE_26653_length_1102_cov_1.202393	25
SRR3967690	bowtie2	spades	spades	NODE_27249_length_1089_cov_1.292929	26
SRR3967690	bowtie2	spades	spades	NODE_27713_length_1079_cov_1.482653	27
SRR3967690	bowtie2	spades	spades	NODE_28017_length_1072_cov_4.245632	77
SRR3967690	bowtie2	spades	spades	NODE_28654_length_1060_cov_0.945890	20
SRR3967690	bowtie2	spades	spades	NODE_29768_length_1038_cov_2.354633	50
SRR3967690	bowtie2	spades	spades	NODE_30250_length_1029_cov_1.344086	27
SRR3967690	bowtie2	spades	spades	NODE_31309_length_1011_cov_0.867325	17
