sample	ali	prev	target	contig	reads
ERR599132	bowtie2	spades	spades	NODE_32_length_88575_cov_0.153183	16964
ERR599132	bowtie2	spades	spades	NODE_48_length_74647_cov_0.162660	15114
ERR599132	bowtie2	spades	spades	NODE_95_length_51819_cov_0.187220	12776
ERR599132	bowtie2	spades	spades	NODE_148_length_40793_cov_0.157370	7857
ERR599132	bowtie2	spades	spades	NODE_152_length_40413_cov_0.257776	13054
ERR599132	bowtie2	spades	spades	NODE_187_length_36310_cov_0.165116	7657
ERR599132	bowtie2	spades	spades	NODE_227_length_32822_cov_0.243162	6474
ERR599132	bowtie2	spades	spades	NODE_296_length_29172_cov_0.109586	3815
ERR599132	bowtie2	spades	spades	NODE_344_length_26851_cov_0.190789	6807
ERR599132	bowtie2	spades	spades	NODE_398_length_24759_cov_0.208273	4232
ERR599132	bowtie2	spades	spades	NODE_416_length_23964_cov_0.157804	2873
ERR599132	bowtie2	spades	spades	NODE_447_length_22773_cov_0.207286	3829
ERR599132	bowtie2	spades	spades	NODE_487_length_21795_cov_0.244054	6678
ERR599132	bowtie2	spades	spades	NODE_662_length_18482_cov_0.156014	2333
ERR599132	bowtie2	spades	spades	NODE_693_length_18006_cov_0.161334	4032
ERR599132	bowtie2	spades	spades	NODE_1332_length_12644_cov_0.146273	2196
ERR599132	bowtie2	spades	spades	NODE_1479_length_11981_cov_0.111850	1260
ERR599132	bowtie2	spades	spades	NODE_1600_length_11554_cov_0.258752	2563
ERR599132	bowtie2	spades	spades	NODE_1964_length_10391_cov_0.114458	900
ERR599132	bowtie2	spades	spades	NODE_2016_length_10259_cov_0.298130	4051
ERR599132	bowtie2	spades	spades	NODE_2230_length_9757_cov_0.119383	898
ERR599132	bowtie2	spades	spades	NODE_2622_length_8955_cov_0.145777	1087
ERR599132	bowtie2	spades	spades	NODE_4139_length_7066_cov_0.260657	2135
ERR599132	bowtie2	spades	spades	NODE_6673_length_5436_cov_0.276372	1185
ERR599132	bowtie2	spades	spades	NODE_6993_length_5309_cov_0.081958	523
ERR599132	bowtie2	spades	spades	NODE_7133_length_5254_cov_0.137342	554
ERR599132	bowtie2	spades	spades	NODE_7272_length_5200_cov_0.079592	358
ERR599132	bowtie2	spades	spades	NODE_10302_length_4310_cov_0.499406	2222
ERR599132	bowtie2	spades	spades	NODE_10531_length_4263_cov_0.065082	230
ERR599132	bowtie2	spades	spades	NODE_11440_length_4055_cov_0.126138	413
ERR599132	bowtie2	spades	spades	NODE_11500_length_4045_cov_0.133806	669
ERR599132	bowtie2	spades	spades	NODE_12738_length_3825_cov_0.178744	881
ERR599132	bowtie2	spades	spades	NODE_16905_length_3269_cov_0.099685	265
ERR599132	bowtie2	spades	spades	NODE_20782_length_2916_cov_0.085907	214
ERR599132	bowtie2	spades	spades	NODE_20913_length_2907_cov_0.103632	276
ERR599132	bowtie2	spades	spades	NODE_22317_length_2807_cov_0.051699	161
ERR599132	bowtie2	spades	spades	NODE_22655_length_2784_cov_0.084916	200
ERR599132	bowtie2	spades	spades	NODE_22733_length_2779_cov_0.055597	177
ERR599132	bowtie2	spades	spades	NODE_24519_length_2664_cov_0.176608	531
ERR599132	bowtie2	spades	spades	NODE_25988_length_2578_cov_0.116176	276
ERR599132	bowtie2	spades	spades	NODE_26459_length_2551_cov_0.109299	229
ERR599132	bowtie2	spades	spades	NODE_28525_length_2447_cov_0.114566	199
ERR599132	bowtie2	spades	spades	NODE_28578_length_2445_cov_0.055413	111
ERR599132	bowtie2	spades	spades	NODE_30144_length_2373_cov_0.083993	279
ERR599132	bowtie2	spades	spades	NODE_31254_length_2323_cov_0.116007	208
ERR599132	bowtie2	spades	spades	NODE_34705_length_2193_cov_0.150907	363
ERR599132	bowtie2	spades	spades	NODE_35929_length_2151_cov_0.130604	221
ERR599132	bowtie2	spades	spades	NODE_36766_length_2123_cov_0.088933	163
ERR599132	bowtie2	spades	spades	NODE_38310_length_2076_cov_0.057663	94
ERR599132	bowtie2	spades	spades	NODE_41304_length_1992_cov_0.068146	110
ERR599132	bowtie2	spades	spades	NODE_47795_length_1835_cov_0.055876	88
ERR599132	bowtie2	spades	spades	NODE_49631_length_1795_cov_0.097288	139
ERR599132	bowtie2	spades	spades	NODE_50804_length_1771_cov_0.099880	148
ERR599132	bowtie2	spades	spades	NODE_51916_length_1749_cov_0.065455	74
ERR599132	bowtie2	spades	spades	NODE_53366_length_1722_cov_0.089341	122
ERR599132	bowtie2	spades	spades	NODE_57004_length_1662_cov_0.045425	75
ERR599132	bowtie2	spades	spades	NODE_58712_length_1634_cov_0.043648	69
ERR599132	bowtie2	spades	spades	NODE_59776_length_1617_cov_0.083004	108
ERR599132	bowtie2	spades	spades	NODE_60661_length_1604_cov_0.124917	229
ERR599132	bowtie2	spades	spades	NODE_61574_length_1591_cov_0.081769	113
ERR599132	bowtie2	spades	spades	NODE_66066_length_1528_cov_0.172148	252
ERR599132	bowtie2	spades	spades	NODE_66545_length_1522_cov_0.073085	87
ERR599132	bowtie2	spades	spades	NODE_68516_length_1498_cov_0.095783	124
ERR599132	bowtie2	spades	spades	NODE_72949_length_1447_cov_0.054896	64
ERR599132	bowtie2	spades	spades	NODE_73004_length_1446_cov_0.129176	188
ERR599132	bowtie2	spades	spades	NODE_73411_length_1442_cov_0.053611	70
ERR599132	bowtie2	spades	spades	NODE_73499_length_1441_cov_0.048435	66
ERR599132	bowtie2	spades	spades	NODE_86190_length_1316_cov_0.154478	195
ERR599132	bowtie2	spades	spades	NODE_92931_length_1263_cov_0.050687	49
ERR599132	bowtie2	spades	spades	NODE_95334_length_1245_cov_0.083770	84
ERR599132	bowtie2	spades	spades	NODE_97026_length_1233_cov_0.105820	141
ERR599132	bowtie2	spades	spades	NODE_98565_length_1222_cov_0.103295	92
ERR599132	bowtie2	spades	spades	NODE_99318_length_1217_cov_0.060823	65
ERR599132	bowtie2	spades	spades	NODE_102207_length_1198_cov_0.098271	115
