sample	ali	prev	target	contig	reads
ERR599048	bowtie2	spades	spades	NODE_7_length_100045_cov_0.843906	50805
ERR599048	bowtie2	spades	spades	NODE_78_length_36062_cov_0.359508	7493
ERR599048	bowtie2	spades	spades	NODE_562_length_10130_cov_0.106669	649
ERR599048	bowtie2	spades	spades	NODE_1029_length_7079_cov_0.189112	772
ERR599048	bowtie2	spades	spades	NODE_1512_length_5781_cov_0.104717	394
ERR599048	bowtie2	spades	spades	NODE_1914_length_5123_cov_0.159634	479
ERR599048	bowtie2	spades	spades	NODE_2378_length_4643_cov_0.139305	449
ERR599048	bowtie2	spades	spades	NODE_3068_length_4085_cov_0.147015	342
ERR599048	bowtie2	spades	spades	NODE_3083_length_4080_cov_0.103994	253
ERR599048	bowtie2	spades	spades	NODE_3627_length_3772_cov_0.129050	292
ERR599048	bowtie2	spades	spades	NODE_5127_length_3176_cov_0.100747	198
ERR599048	bowtie2	spades	spades	NODE_6060_length_2933_cov_0.098095	172
ERR599048	bowtie2	spades	spades	NODE_6404_length_2859_cov_0.111594	193
ERR599048	bowtie2	spades	spades	NODE_7680_length_2596_cov_0.090909	156
ERR599048	bowtie2	spades	spades	NODE_7845_length_2568_cov_2.366950	3684
ERR599048	bowtie2	spades	spades	NODE_9780_length_2306_cov_0.104667	143
ERR599048	bowtie2	spades	spades	NODE_9802_length_2303_cov_0.118421	150
ERR599048	bowtie2	spades	spades	NODE_10862_length_2181_cov_0.123919	215
ERR599048	bowtie2	spades	spades	NODE_11111_length_2155_cov_0.111868	136
ERR599048	bowtie2	spades	spades	NODE_13690_length_1934_cov_0.101362	127
ERR599048	bowtie2	spades	spades	NODE_14062_length_1907_cov_0.120575	134
ERR599048	bowtie2	spades	spades	NODE_14082_length_1905_cov_0.104097	128
ERR599048	bowtie2	spades	spades	NODE_17542_length_1704_cov_0.079128	72
ERR599048	bowtie2	spades	spades	NODE_19273_length_1624_cov_0.116066	108
ERR599048	bowtie2	spades	spades	NODE_20389_length_1579_cov_0.127703	116
ERR599048	bowtie2	spades	spades	NODE_20492_length_1575_cov_0.070461	70
ERR599048	bowtie2	spades	spades	NODE_20881_length_1560_cov_0.068446	69
ERR599048	bowtie2	spades	spades	NODE_25392_length_1414_cov_0.082890	70
ERR599048	bowtie2	spades	spades	NODE_25504_length_1411_cov_0.076982	67
ERR599048	bowtie2	spades	spades	NODE_26910_length_1374_cov_0.040784	36
ERR599048	bowtie2	spades	spades	NODE_27312_length_1363_cov_0.098892	77
ERR599048	bowtie2	spades	spades	NODE_28449_length_1334_cov_0.119028	87
ERR599048	bowtie2	spades	spades	NODE_29293_length_1315_cov_0.023849	24
ERR599048	bowtie2	spades	spades	NODE_29569_length_1308_cov_0.330852	240
ERR599048	bowtie2	spades	spades	NODE_31570_length_1266_cov_0.089974	58
ERR599048	bowtie2	spades	spades	NODE_33909_length_1220_cov_1.634255	1317
ERR599048	bowtie2	spades	spades	NODE_35246_length_1196_cov_0.079307	53
ERR599048	bowtie2	spades	spades	NODE_36381_length_1177_cov_0.073284	57
ERR599048	bowtie2	spades	spades	NODE_36939_length_1168_cov_0.078578	50
ERR599048	bowtie2	spades	spades	NODE_37925_length_1153_cov_0.097723	60
ERR599048	bowtie2	spades	spades	NODE_43143_length_1083_cov_0.057927	34
ERR599048	bowtie2	spades	spades	NODE_43281_length_1081_cov_0.073320	46
ERR599048	bowtie2	spades	spades	NODE_44878_length_1061_cov_0.130977	77
ERR599048	bowtie2	spades	spades	NODE_46673_length_1040_cov_0.112646	66
ERR599048	bowtie2	spades	spades	NODE_49311_length_1012_cov_0.100767	49
ERR599048	bowtie2	spades	spades	NODE_50000_length_1005_cov_0.099338	60
ERR599048	bowtie2	spades	spades	NODE_50434_length_1001_cov_0.062084	34
