sample	ali	prev	target	contig	reads
ERR599015	bowtie2	spades	spades	NODE_1_length_387974_cov_0.780824	178387
ERR599015	bowtie2	spades	spades	NODE_43_length_60539_cov_1.558173	55491
ERR599015	bowtie2	spades	spades	NODE_5594_length_4540_cov_0.113263	293
ERR599015	bowtie2	spades	spades	NODE_8407_length_3629_cov_0.131445	353
ERR599015	bowtie2	spades	spades	NODE_9721_length_3356_cov_0.137243	308
ERR599015	bowtie2	spades	spades	NODE_10873_length_3150_cov_0.137004	230
ERR599015	bowtie2	spades	spades	NODE_11633_length_3034_cov_0.118569	303
ERR599015	bowtie2	spades	spades	NODE_13901_length_2753_cov_0.102864	187
ERR599015	bowtie2	spades	spades	NODE_13918_length_2750_cov_0.105998	151
ERR599015	bowtie2	spades	spades	NODE_14217_length_2717_cov_0.133308	214
ERR599015	bowtie2	spades	spades	NODE_17243_length_2440_cov_0.099957	169
ERR599015	bowtie2	spades	spades	NODE_17967_length_2384_cov_0.153611	214
ERR599015	bowtie2	spades	spades	NODE_20947_length_2186_cov_0.123622	171
ERR599015	bowtie2	spades	spades	NODE_21792_length_2137_cov_0.092247	121
ERR599015	bowtie2	spades	spades	NODE_22482_length_2099_cov_0.179000	205
ERR599015	bowtie2	spades	spades	NODE_25243_length_1961_cov_0.149302	171
ERR599015	bowtie2	spades	spades	NODE_28659_length_1825_cov_0.069525	92
ERR599015	bowtie2	spades	spades	NODE_32822_length_1691_cov_0.075377	82
ERR599015	bowtie2	spades	spades	NODE_34766_length_1635_cov_0.197917	188
ERR599015	bowtie2	spades	spades	NODE_37575_length_1566_cov_0.074301	88
ERR599015	bowtie2	spades	spades	NODE_45442_length_1406_cov_0.180566	150
ERR599015	bowtie2	spades	spades	NODE_46186_length_1393_cov_0.088099	84
ERR599015	bowtie2	spades	spades	NODE_48712_length_1351_cov_0.126198	90
ERR599015	bowtie2	spades	spades	NODE_50186_length_1328_cov_0.062653	59
ERR599015	bowtie2	spades	spades	NODE_52684_length_1291_cov_0.062081	47
ERR599015	bowtie2	spades	spades	NODE_56260_length_1243_cov_0.060315	42
ERR599015	bowtie2	spades	spades	NODE_56734_length_1237_cov_0.050088	41
ERR599015	bowtie2	spades	spades	NODE_59316_length_1206_cov_0.054201	51
ERR599015	bowtie2	spades	spades	NODE_64472_length_1149_cov_0.056190	49
ERR599015	bowtie2	spades	spades	NODE_66096_length_1132_cov_0.096805	72
ERR599015	bowtie2	spades	spades	NODE_66980_length_1124_cov_0.062439	43
ERR599015	bowtie2	spades	spades	NODE_69745_length_1097_cov_0.365731	287
ERR599015	bowtie2	spades	spades	NODE_73051_length_1068_cov_0.288958	223
ERR599015	bowtie2	spades	spades	NODE_73238_length_1067_cov_0.068182	36
ERR599015	bowtie2	spades	spades	NODE_76117_length_1043_cov_0.062500	52
ERR599015	bowtie2	spades	spades	NODE_77100_length_1035_cov_0.091880	73
ERR599015	bowtie2	spades	spades	NODE_80293_length_1011_cov_0.186404	135
ERR599015	bowtie2	spades	spades	NODE_80887_length_1007_cov_0.090308	52
