sample	ali	prev	target	contig	reads
ERR598985	bowtie2	spades	spades	NODE_61_length_71283_cov_3.214543	149846
ERR598985	bowtie2	spades	spades	NODE_69_length_67068_cov_0.398677	23242
ERR598985	bowtie2	spades	spades	NODE_122_length_47211_cov_0.247962	8148
ERR598985	bowtie2	spades	spades	NODE_132_length_45165_cov_2.710070	79076
ERR598985	bowtie2	spades	spades	NODE_144_length_43729_cov_0.283383	12223
ERR598985	bowtie2	spades	spades	NODE_147_length_42925_cov_0.472797	13064
ERR598985	bowtie2	spades	spades	NODE_173_length_38609_cov_0.184991	5951
ERR598985	bowtie2	spades	spades	NODE_182_length_37169_cov_0.413650	10048
ERR598985	bowtie2	spades	spades	NODE_189_length_36682_cov_0.179920	5427
ERR598985	bowtie2	spades	spades	NODE_227_length_33949_cov_0.218671	6497
ERR598985	bowtie2	spades	spades	NODE_230_length_33787_cov_3.148836	71314
ERR598985	bowtie2	spades	spades	NODE_257_length_31997_cov_0.331870	6938
ERR598985	bowtie2	spades	spades	NODE_296_length_29673_cov_0.215696	5382
ERR598985	bowtie2	spades	spades	NODE_300_length_29470_cov_0.837561	21083
ERR598985	bowtie2	spades	spades	NODE_362_length_27172_cov_0.354006	7673
ERR598985	bowtie2	spades	spades	NODE_364_length_27122_cov_0.144396	3707
ERR598985	bowtie2	spades	spades	NODE_367_length_27110_cov_0.627152	14886
ERR598985	bowtie2	spades	spades	NODE_385_length_26398_cov_0.129929	3406
ERR598985	bowtie2	spades	spades	NODE_387_length_26304_cov_0.185652	4221
ERR598985	bowtie2	spades	spades	NODE_400_length_25671_cov_0.193923	4201
ERR598985	bowtie2	spades	spades	NODE_422_length_25258_cov_0.288008	4632
ERR598985	bowtie2	spades	spades	NODE_435_length_24829_cov_0.451274	7185
ERR598985	bowtie2	spades	spades	NODE_436_length_24805_cov_0.137133	3560
ERR598985	bowtie2	spades	spades	NODE_453_length_24270_cov_0.324562	8058
ERR598985	bowtie2	spades	spades	NODE_482_length_23435_cov_0.410610	9436
ERR598985	bowtie2	spades	spades	NODE_538_length_21920_cov_0.198479	4206
ERR598985	bowtie2	spades	spades	NODE_549_length_21557_cov_0.625501	11994
ERR598985	bowtie2	spades	spades	NODE_553_length_21506_cov_0.175503	2365
ERR598985	bowtie2	spades	spades	NODE_564_length_21359_cov_0.127328	2253
ERR598985	bowtie2	spades	spades	NODE_594_length_20864_cov_1.392921	19008
ERR598985	bowtie2	spades	spades	NODE_651_length_19867_cov_0.270842	3417
ERR598985	bowtie2	spades	spades	NODE_771_length_18171_cov_0.130755	2257
ERR598985	bowtie2	spades	spades	NODE_921_length_16493_cov_0.280346	2933
ERR598985	bowtie2	spades	spades	NODE_949_length_16188_cov_0.325378	4279
ERR598985	bowtie2	spades	spades	NODE_1080_length_15193_cov_0.128727	1688
ERR598985	bowtie2	spades	spades	NODE_1087_length_15125_cov_0.192999	2570
ERR598985	bowtie2	spades	spades	NODE_1092_length_15096_cov_0.171701	2201
ERR598985	bowtie2	spades	spades	NODE_1136_length_14727_cov_0.174597	2545
ERR598985	bowtie2	spades	spades	NODE_1209_length_14304_cov_0.233439	2161
ERR598985	bowtie2	spades	spades	NODE_1261_length_13902_cov_0.177135	1961
ERR598985	bowtie2	spades	spades	NODE_1328_length_13483_cov_0.122236	1378
ERR598985	bowtie2	spades	spades	NODE_1354_length_13361_cov_0.171015	1989
ERR598985	bowtie2	spades	spades	NODE_1361_length_13318_cov_0.324079	3881
ERR598985	bowtie2	spades	spades	NODE_1375_length_13267_cov_0.109584	1276
ERR598985	bowtie2	spades	spades	NODE_1496_length_12742_cov_0.128530	1628
ERR598985	bowtie2	spades	spades	NODE_1514_length_12664_cov_0.097493	1135
ERR598985	bowtie2	spades	spades	NODE_1538_length_12582_cov_0.166066	1785
ERR598985	bowtie2	spades	spades	NODE_1544_length_12536_cov_3.061510	25869
ERR598985	bowtie2	spades	spades	NODE_1643_length_12153_cov_0.197611	2013
ERR598985	bowtie2	spades	spades	NODE_1762_length_11760_cov_0.110625	1178
ERR598985	bowtie2	spades	spades	NODE_2044_length_10890_cov_0.104254	1008
ERR598985	bowtie2	spades	spades	NODE_2183_length_10488_cov_0.185292	1513
ERR598985	bowtie2	spades	spades	NODE_2199_length_10455_cov_0.313828	3018
ERR598985	bowtie2	spades	spades	NODE_2222_length_10412_cov_0.159313	1550
ERR598985	bowtie2	spades	spades	NODE_2250_length_10322_cov_0.666536	5904
ERR598985	bowtie2	spades	spades	NODE_2278_length_10247_cov_0.158652	1176
ERR598985	bowtie2	spades	spades	NODE_2398_length_9971_cov_0.165215	1415
ERR598985	bowtie2	spades	spades	NODE_2540_length_9656_cov_0.119075	1009
ERR598985	bowtie2	spades	spades	NODE_2594_length_9555_cov_0.103215	851
ERR598985	bowtie2	spades	spades	NODE_2666_length_9394_cov_0.125767	988
ERR598985	bowtie2	spades	spades	NODE_2677_length_9367_cov_0.175011	1417
ERR598985	bowtie2	spades	spades	NODE_2808_length_9150_cov_0.668655	5664
ERR598985	bowtie2	spades	spades	NODE_2945_length_8912_cov_0.140020	772
ERR598985	bowtie2	spades	spades	NODE_3013_length_8814_cov_0.158692	1159
ERR598985	bowtie2	spades	spades	NODE_3077_length_8727_cov_1.041725	5942
ERR598985	bowtie2	spades	spades	NODE_3363_length_8376_cov_0.388184	2343
ERR598985	bowtie2	spades	spades	NODE_3380_length_8355_cov_0.307897	1607
ERR598985	bowtie2	spades	spades	NODE_3418_length_8305_cov_0.394346	2955
ERR598985	bowtie2	spades	spades	NODE_3904_length_7749_cov_0.086928	645
ERR598985	bowtie2	spades	spades	NODE_3987_length_7680_cov_0.298114	2039
ERR598985	bowtie2	spades	spades	NODE_3991_length_7672_cov_0.250099	1197
ERR598985	bowtie2	spades	spades	NODE_4051_length_7605_cov_0.160938	925
ERR598985	bowtie2	spades	spades	NODE_4073_length_7590_cov_0.167534	1102
ERR598985	bowtie2	spades	spades	NODE_4160_length_7523_cov_0.097387	651
ERR598985	bowtie2	spades	spades	NODE_4366_length_7330_cov_0.373807	2745
ERR598985	bowtie2	spades	spades	NODE_4703_length_7037_cov_0.174834	927
