sample	ali	prev	target	contig	reads
SRR3965592	bowtie2	spades	spades	NODE_15_length_38192_cov_3.143123	2510
SRR3965592	bowtie2	spades	spades	NODE_264_length_9794_cov_2.635998	559
SRR3965592	bowtie2	spades	spades	NODE_279_length_9587_cov_3.750949	755
SRR3965592	bowtie2	spades	spades	NODE_369_length_8129_cov_2.134496	365
SRR3965592	bowtie2	spades	spades	NODE_536_length_6423_cov_2.031942	286
SRR3965592	bowtie2	spades	spades	NODE_551_length_6311_cov_2.516098	336
SRR3965592	bowtie2	spades	spades	NODE_739_length_5419_cov_2.253759	253
SRR3965592	bowtie2	spades	spades	NODE_813_length_5166_cov_2.009670	213
SRR3965592	bowtie2	spades	spades	NODE_962_length_4733_cov_1.826068	186
SRR3965592	bowtie2	spades	spades	NODE_1025_length_4570_cov_1.552673	153
SRR3965592	bowtie2	spades	spades	NODE_1033_length_4556_cov_2.010321	190
SRR3965592	bowtie2	spades	spades	NODE_1049_length_4532_cov_1.636364	152
SRR3965592	bowtie2	spades	spades	NODE_1097_length_4435_cov_1.855397	174
SRR3965592	bowtie2	spades	spades	NODE_1208_length_4245_cov_1.799325	166
SRR3965592	bowtie2	spades	spades	NODE_1303_length_4091_cov_2.224950	196
SRR3965592	bowtie2	spades	spades	NODE_1354_length_4017_cov_1.623532	149
SRR3965592	bowtie2	spades	spades	NODE_1364_length_4003_cov_1.576844	138
SRR3965592	bowtie2	spades	spades	NODE_1489_length_3870_cov_2.450013	200
SRR3965592	bowtie2	spades	spades	NODE_1589_length_3753_cov_1.877942	149
SRR3965592	bowtie2	spades	spades	NODE_1753_length_3579_cov_1.960057	144
SRR3965592	bowtie2	spades	spades	NODE_1792_length_3545_cov_2.103598	150
SRR3965592	bowtie2	spades	spades	NODE_1853_length_3501_cov_1.858613	146
SRR3965592	bowtie2	spades	spades	NODE_1889_length_3461_cov_1.960143	141
SRR3965592	bowtie2	spades	spades	NODE_2006_length_3382_cov_1.558331	113
SRR3965592	bowtie2	spades	spades	NODE_2030_length_3366_cov_1.790634	134
SRR3965592	bowtie2	spades	spades	NODE_2098_length_3305_cov_1.758890	126
SRR3965592	bowtie2	spades	spades	NODE_2170_length_3256_cov_1.433323	104
SRR3965592	bowtie2	spades	spades	NODE_2223_length_3214_cov_1.771108	114
SRR3965592	bowtie2	spades	spades	NODE_2290_length_3181_cov_1.648929	114
SRR3965592	bowtie2	spades	spades	NODE_2320_length_3161_cov_1.703135	116
SRR3965592	bowtie2	spades	spades	NODE_2392_length_3122_cov_2.080715	136
SRR3965592	bowtie2	spades	spades	NODE_2483_length_3069_cov_1.683165	114
SRR3965592	bowtie2	spades	spades	NODE_2615_length_3007_cov_1.668157	103
SRR3965592	bowtie2	spades	spades	NODE_2730_length_2949_cov_1.390877	86
SRR3965592	bowtie2	spades	spades	NODE_2798_length_2919_cov_1.854965	118
SRR3965592	bowtie2	spades	spades	NODE_2813_length_2908_cov_1.743325	116
SRR3965592	bowtie2	spades	spades	NODE_2825_length_2903_cov_2.077389	114
SRR3965592	bowtie2	spades	spades	NODE_2877_length_2882_cov_1.562702	100
SRR3965592	bowtie2	spades	spades	NODE_3097_length_2797_cov_1.661601	105
SRR3965592	bowtie2	spades	spades	NODE_3139_length_2778_cov_1.600597	98
SRR3965592	bowtie2	spades	spades	NODE_3165_length_2767_cov_1.835457	114
SRR3965592	bowtie2	spades	spades	NODE_3316_length_2712_cov_1.423651	79
SRR3965592	bowtie2	spades	spades	NODE_3358_length_2694_cov_1.281696	74
SRR3965592	bowtie2	spades	spades	NODE_3385_length_2683_cov_2.014319	122
SRR3965592	bowtie2	spades	spades	NODE_3557_length_2620_cov_2.138437	120
SRR3965592	bowtie2	spades	spades	NODE_3807_length_2533_cov_1.346343	68
SRR3965592	bowtie2	spades	spades	NODE_3920_length_2498_cov_1.586078	80
SRR3965592	bowtie2	spades	spades	NODE_4019_length_2467_cov_1.728463	88
SRR3965592	bowtie2	spades	spades	NODE_4279_length_2402_cov_2.130699	104
SRR3965592	bowtie2	spades	spades	NODE_4394_length_2378_cov_3.047828	152
SRR3965592	bowtie2	spades	spades	NODE_4415_length_2373_cov_1.777045	87
SRR3965592	bowtie2	spades	spades	NODE_4517_length_2349_cov_1.401333	66
SRR3965592	bowtie2	spades	spades	NODE_4603_length_2329_cov_2.230045	114
SRR3965592	bowtie2	spades	spades	NODE_4664_length_2313_cov_1.713189	86
SRR3965592	bowtie2	spades	spades	NODE_4711_length_2299_cov_1.861818	95
SRR3965592	bowtie2	spades	spades	NODE_4766_length_2288_cov_1.162175	56
SRR3965592	bowtie2	spades	spades	NODE_5133_length_2225_cov_1.373001	65
