sample	ali	prev	target	contig	reads
ERR599076	bowtie2	spades	spades	NODE_1_length_421278_cov_0.801237	193304
ERR599076	bowtie2	spades	spades	NODE_49_length_55928_cov_1.587401	50681
ERR599076	bowtie2	spades	spades	NODE_2337_length_7240_cov_1.898614	7530
ERR599076	bowtie2	spades	spades	NODE_3711_length_5652_cov_0.123177	444
ERR599076	bowtie2	spades	spades	NODE_5694_length_4507_cov_0.518149	1434
ERR599076	bowtie2	spades	spades	NODE_8972_length_3501_cov_0.136096	258
ERR599076	bowtie2	spades	spades	NODE_9185_length_3455_cov_0.102503	242
ERR599076	bowtie2	spades	spades	NODE_9489_length_3387_cov_0.132908	343
ERR599076	bowtie2	spades	spades	NODE_12074_length_2964_cov_0.093543	158
ERR599076	bowtie2	spades	spades	NODE_13733_length_2764_cov_0.083302	150
ERR599076	bowtie2	spades	spades	NODE_20846_length_2181_cov_0.117195	152
ERR599076	bowtie2	spades	spades	NODE_21008_length_2171_cov_0.079151	135
ERR599076	bowtie2	spades	spades	NODE_23469_length_2042_cov_0.190942	218
ERR599076	bowtie2	spades	spades	NODE_24277_length_2004_cov_0.108136	130
ERR599076	bowtie2	spades	spades	NODE_26893_length_1894_cov_0.055153	62
ERR599076	bowtie2	spades	spades	NODE_31214_length_1743_cov_0.219586	219
ERR599076	bowtie2	spades	spades	NODE_35561_length_1621_cov_0.080158	83
ERR599076	bowtie2	spades	spades	NODE_43666_length_1440_cov_0.130500	119
ERR599076	bowtie2	spades	spades	NODE_47003_length_1382_cov_0.073266	70
ERR599076	bowtie2	spades	spades	NODE_48910_length_1351_cov_0.111022	75
ERR599076	bowtie2	spades	spades	NODE_49728_length_1339_cov_0.083065	82
ERR599076	bowtie2	spades	spades	NODE_55241_length_1259_cov_0.112069	83
ERR599076	bowtie2	spades	spades	NODE_57341_length_1233_cov_0.160494	118
ERR599076	bowtie2	spades	spades	NODE_58761_length_1216_cov_0.075201	56
ERR599076	bowtie2	spades	spades	NODE_60907_length_1191_cov_0.126374	73
ERR599076	bowtie2	spades	spades	NODE_61406_length_1185_cov_0.109576	68
ERR599076	bowtie2	spades	spades	NODE_71689_length_1084_cov_0.025381	26
ERR599076	bowtie2	spades	spades	NODE_73293_length_1070_cov_0.060762	38
ERR599076	bowtie2	spades	spades	NODE_77600_length_1036_cov_0.056564	37
ERR599076	bowtie2	spades	spades	NODE_79414_length_1022_cov_0.072589	43
ERR599076	bowtie2	spades	spades	NODE_80342_length_1015_cov_0.098253	51
