sample	ali	prev	target	contig	reads
ERR599167	bowtie2	spades	spades	NODE_1452_length_13352_cov_0.171282	1495
ERR599167	bowtie2	spades	spades	NODE_2352_length_9966_cov_0.108949	958
ERR599167	bowtie2	spades	spades	NODE_3392_length_8003_cov_0.261260	1339
ERR599167	bowtie2	spades	spades	NODE_6629_length_5341_cov_3.140023	11055
ERR599167	bowtie2	spades	spades	NODE_10117_length_4170_cov_0.105134	448
ERR599167	bowtie2	spades	spades	NODE_17476_length_3005_cov_0.114591	302
ERR599167	bowtie2	spades	spades	NODE_17978_length_2956_cov_0.059153	268
ERR599167	bowtie2	spades	spades	NODE_21293_length_2672_cov_0.080451	126
ERR599167	bowtie2	spades	spades	NODE_21528_length_2655_cov_0.143584	255
ERR599167	bowtie2	spades	spades	NODE_23845_length_2495_cov_0.095993	163
ERR599167	bowtie2	spades	spades	NODE_26954_length_2324_cov_0.137528	214
ERR599167	bowtie2	spades	spades	NODE_27199_length_2312_cov_0.079078	119
ERR599167	bowtie2	spades	spades	NODE_28460_length_2253_cov_0.147168	215
ERR599167	bowtie2	spades	spades	NODE_28474_length_2253_cov_0.077066	103
ERR599167	bowtie2	spades	spades	NODE_29339_length_2212_cov_0.071936	152
ERR599167	bowtie2	spades	spades	NODE_30588_length_2159_cov_0.070874	158
ERR599167	bowtie2	spades	spades	NODE_31646_length_2115_cov_0.082837	106
ERR599167	bowtie2	spades	spades	NODE_35406_length_1979_cov_0.073404	109
ERR599167	bowtie2	spades	spades	NODE_36363_length_1948_cov_0.118442	169
ERR599167	bowtie2	spades	spades	NODE_39355_length_1860_cov_0.084611	95
ERR599167	bowtie2	spades	spades	NODE_40078_length_1839_cov_0.092529	105
ERR599167	bowtie2	spades	spades	NODE_44881_length_1721_cov_2.598644	2721
ERR599167	bowtie2	spades	spades	NODE_45138_length_1716_cov_0.078541	79
ERR599167	bowtie2	spades	spades	NODE_48530_length_1646_cov_0.082094	78
ERR599167	bowtie2	spades	spades	NODE_52924_length_1566_cov_0.047716	67
ERR599167	bowtie2	spades	spades	NODE_54500_length_1539_cov_0.088194	84
ERR599167	bowtie2	spades	spades	NODE_56211_length_1512_cov_0.087049	75
ERR599167	bowtie2	spades	spades	NODE_56601_length_1506_cov_0.083866	81
ERR599167	bowtie2	spades	spades	NODE_59902_length_1457_cov_0.081001	79
ERR599167	bowtie2	spades	spades	NODE_62854_length_1417_cov_0.103187	111
ERR599167	bowtie2	spades	spades	NODE_66917_length_1367_cov_0.072555	94
ERR599167	bowtie2	spades	spades	NODE_68126_length_1353_cov_0.131579	135
ERR599167	bowtie2	spades	spades	NODE_70364_length_1328_cov_0.083808	74
ERR599167	bowtie2	spades	spades	NODE_72555_length_1304_cov_0.147718	130
ERR599167	bowtie2	spades	spades	NODE_75554_length_1274_cov_0.085957	66
ERR599167	bowtie2	spades	spades	NODE_75803_length_1272_cov_0.060529	50
ERR599167	bowtie2	spades	spades	NODE_76997_length_1260_cov_0.090439	61
ERR599167	bowtie2	spades	spades	NODE_80462_length_1228_cov_0.079717	60
ERR599167	bowtie2	spades	spades	NODE_81014_length_1223_cov_0.078292	59
ERR599167	bowtie2	spades	spades	NODE_83573_length_1201_cov_0.088929	66
ERR599167	bowtie2	spades	spades	NODE_87450_length_1170_cov_0.081232	61
ERR599167	bowtie2	spades	spades	NODE_98150_length_1093_cov_0.110664	68
ERR599167	bowtie2	spades	spades	NODE_98182_length_1093_cov_0.076459	49
ERR599167	bowtie2	spades	spades	NODE_99543_length_1084_cov_0.098477	57
ERR599167	bowtie2	spades	spades	NODE_99555_length_1084_cov_0.086294	94
ERR599167	bowtie2	spades	spades	NODE_99942_length_1081_cov_2.916497	2101
ERR599167	bowtie2	spades	spades	NODE_101470_length_1072_cov_0.070915	49
ERR599167	bowtie2	spades	spades	NODE_111569_length_1016_cov_0.076336	45
ERR599167	bowtie2	spades	spades	NODE_114161_length_1003_cov_0.068584	41
