sample	ali	prev	target	contig	reads
SRR3963982	bowtie2	spades	spades	NODE_58_length_32259_cov_2.881654	2035
SRR3963982	bowtie2	spades	spades	NODE_73_length_28500_cov_2.366431	1487
SRR3963982	bowtie2	spades	spades	NODE_93_length_25018_cov_2.964565	1634
SRR3963982	bowtie2	spades	spades	NODE_119_length_21632_cov_4.553801	2031
SRR3963982	bowtie2	spades	spades	NODE_140_length_20250_cov_2.712322	1219
SRR3963982	bowtie2	spades	spades	NODE_165_length_18864_cov_2.771649	1133
SRR3963982	bowtie2	spades	spades	NODE_190_length_17612_cov_2.488323	949
SRR3963982	bowtie2	spades	spades	NODE_197_length_17104_cov_2.937371	1110
SRR3963982	bowtie2	spades	spades	NODE_221_length_16265_cov_3.151181	1103
SRR3963982	bowtie2	spades	spades	NODE_264_length_15179_cov_2.581764	871
SRR3963982	bowtie2	spades	spades	NODE_276_length_14866_cov_2.690662	860
SRR3963982	bowtie2	spades	spades	NODE_296_length_14235_cov_2.945671	911
SRR3963982	bowtie2	spades	spades	NODE_310_length_13777_cov_5.646513	1686
SRR3963982	bowtie2	spades	spades	NODE_333_length_13350_cov_2.382688	678
SRR3963982	bowtie2	spades	spades	NODE_347_length_13105_cov_2.489543	711
SRR3963982	bowtie2	spades	spades	NODE_359_length_12927_cov_2.599158	740
SRR3963982	bowtie2	spades	spades	NODE_371_length_12762_cov_2.357893	650
SRR3963982	bowtie2	spades	spades	NODE_400_length_12206_cov_2.453952	636
SRR3963982	bowtie2	spades	spades	NODE_403_length_12145_cov_2.491449	662
SRR3963982	bowtie2	spades	spades	NODE_457_length_11344_cov_2.173321	515
SRR3963982	bowtie2	spades	spades	NODE_524_length_10367_cov_2.968153	676
SRR3963982	bowtie2	spades	spades	NODE_535_length_10252_cov_2.738205	589
SRR3963982	bowtie2	spades	spades	NODE_547_length_10075_cov_1.957197	404
SRR3963982	bowtie2	spades	spades	NODE_553_length_10031_cov_2.400926	508
SRR3963982	bowtie2	spades	spades	NODE_579_length_9797_cov_2.220252	487
SRR3963982	bowtie2	spades	spades	NODE_635_length_9323_cov_3.038270	605
SRR3963982	bowtie2	spades	spades	NODE_672_length_9018_cov_2.392757	460
