sample	ali	prev	target	contig	reads
ERR599164	bowtie2	spades	spades	NODE_2_length_99024_cov_0.203690	24328
ERR599164	bowtie2	spades	spades	NODE_3_length_89835_cov_0.230922	22993
ERR599164	bowtie2	spades	spades	NODE_12_length_48195_cov_0.225715	7044
ERR599164	bowtie2	spades	spades	NODE_20_length_40155_cov_0.206611	9514
ERR599164	bowtie2	spades	spades	NODE_283_length_12985_cov_0.086916	1278
ERR599164	bowtie2	spades	spades	NODE_312_length_12495_cov_0.241207	3150
ERR599164	bowtie2	spades	spades	NODE_355_length_11960_cov_0.227300	2286
ERR599164	bowtie2	spades	spades	NODE_423_length_10993_cov_0.411144	4951
ERR599164	bowtie2	spades	spades	NODE_481_length_10441_cov_0.134403	1560
ERR599164	bowtie2	spades	spades	NODE_492_length_10347_cov_0.173302	1645
ERR599164	bowtie2	spades	spades	NODE_504_length_10243_cov_0.096905	1025
ERR599164	bowtie2	spades	spades	NODE_797_length_8676_cov_0.071470	688
ERR599164	bowtie2	spades	spades	NODE_810_length_8649_cov_0.146550	809
ERR599164	bowtie2	spades	spades	NODE_960_length_8076_cov_0.178639	1496
ERR599164	bowtie2	spades	spades	NODE_1141_length_7572_cov_0.091530	642
ERR599164	bowtie2	spades	spades	NODE_1292_length_7183_cov_0.109825	771
ERR599164	bowtie2	spades	spades	NODE_1365_length_7043_cov_0.258641	1153
ERR599164	bowtie2	spades	spades	NODE_1463_length_6841_cov_0.149956	639
ERR599164	bowtie2	spades	spades	NODE_1555_length_6673_cov_0.122604	882
ERR599164	bowtie2	spades	spades	NODE_1572_length_6654_cov_0.085431	557
ERR599164	bowtie2	spades	spades	NODE_1709_length_6423_cov_0.159235	1055
ERR599164	bowtie2	spades	spades	NODE_1749_length_6347_cov_0.076184	497
ERR599164	bowtie2	spades	spades	NODE_1849_length_6205_cov_0.172945	672
ERR599164	bowtie2	spades	spades	NODE_1851_length_6201_cov_0.234513	931
ERR599164	bowtie2	spades	spades	NODE_2033_length_5993_cov_0.089243	580
ERR599164	bowtie2	spades	spades	NODE_2138_length_5877_cov_0.140014	771
ERR599164	bowtie2	spades	spades	NODE_2462_length_5537_cov_0.104082	485
ERR599164	bowtie2	spades	spades	NODE_2781_length_5255_cov_0.075252	417
ERR599164	bowtie2	spades	spades	NODE_2939_length_5140_cov_0.102559	356
ERR599164	bowtie2	spades	spades	NODE_3309_length_4890_cov_0.067836	339
ERR599164	bowtie2	spades	spades	NODE_3402_length_4835_cov_0.066090	430
ERR599164	bowtie2	spades	spades	NODE_3421_length_4824_cov_0.149841	659
ERR599164	bowtie2	spades	spades	NODE_3672_length_4686_cov_0.090691	416
ERR599164	bowtie2	spades	spades	NODE_3788_length_4630_cov_0.084750	333
ERR599164	bowtie2	spades	spades	NODE_4147_length_4461_cov_0.086428	350
ERR599164	bowtie2	spades	spades	NODE_4398_length_4349_cov_0.079059	264
ERR599164	bowtie2	spades	spades	NODE_4458_length_4328_cov_0.149444	662
ERR599164	bowtie2	spades	spades	NODE_4500_length_4308_cov_0.079591	335
ERR599164	bowtie2	spades	spades	NODE_4669_length_4242_cov_0.080135	330
ERR599164	bowtie2	spades	spades	NODE_4975_length_4138_cov_0.090121	357
ERR599164	bowtie2	spades	spades	NODE_4998_length_4125_cov_0.080477	297
ERR599164	bowtie2	spades	spades	NODE_5149_length_4072_cov_0.139693	379
ERR599164	bowtie2	spades	spades	NODE_5206_length_4057_cov_0.096008	316
ERR599164	bowtie2	spades	spades	NODE_5671_length_3902_cov_0.231396	870
ERR599164	bowtie2	spades	spades	NODE_6235_length_3747_cov_0.093750	224
ERR599164	bowtie2	spades	spades	NODE_7182_length_3514_cov_0.096340	297
ERR599164	bowtie2	spades	spades	NODE_7622_length_3434_cov_0.142429	324
ERR599164	bowtie2	spades	spades	NODE_7678_length_3420_cov_0.094550	279
ERR599164	bowtie2	spades	spades	NODE_8008_length_3358_cov_0.084689	263
ERR599164	bowtie2	spades	spades	NODE_8563_length_3268_cov_0.082045	257
ERR599164	bowtie2	spades	spades	NODE_8765_length_3235_cov_0.094388	270
ERR599164	bowtie2	spades	spades	NODE_9197_length_3166_cov_0.126834	341
ERR599164	bowtie2	spades	spades	NODE_9544_length_3115_cov_0.087202	184
ERR599164	bowtie2	spades	spades	NODE_9641_length_3101_cov_0.067955	221
ERR599164	bowtie2	spades	spades	NODE_9793_length_3077_cov_0.065480	207
ERR599164	bowtie2	spades	spades	NODE_9861_length_3067_cov_0.145216	487
ERR599164	bowtie2	spades	spades	NODE_10129_length_3032_cov_0.100239	237
ERR599164	bowtie2	spades	spades	NODE_10446_length_2990_cov_0.077828	226
ERR599164	bowtie2	spades	spades	NODE_10579_length_2973_cov_0.086987	212
ERR599164	bowtie2	spades	spades	NODE_10870_length_2936_cov_0.340501	1036
ERR599164	bowtie2	spades	spades	NODE_11236_length_2892_cov_0.056570	141
ERR599164	bowtie2	spades	spades	NODE_12428_length_2760_cov_0.090943	224
ERR599164	bowtie2	spades	spades	NODE_12779_length_2724_cov_0.080381	212
ERR599164	bowtie2	spades	spades	NODE_12892_length_2713_cov_0.081102	155
ERR599164	bowtie2	spades	spades	NODE_12893_length_2713_cov_0.075363	201
ERR599164	bowtie2	spades	spades	NODE_13042_length_2698_cov_0.078107	199
ERR599164	bowtie2	spades	spades	NODE_13276_length_2677_cov_0.081846	196
ERR599164	bowtie2	spades	spades	NODE_13318_length_2673_cov_0.088967	215
ERR599164	bowtie2	spades	spades	NODE_13387_length_2665_cov_0.099766	222
ERR599164	bowtie2	spades	spades	NODE_13599_length_2646_cov_0.093443	212
ERR599164	bowtie2	spades	spades	NODE_14180_length_2594_cov_0.099800	212
ERR599164	bowtie2	spades	spades	NODE_14462_length_2569_cov_0.094737	223
ERR599164	bowtie2	spades	spades	NODE_14691_length_2551_cov_0.074633	171
ERR599164	bowtie2	spades	spades	NODE_14927_length_2534_cov_0.345791	566
ERR599164	bowtie2	spades	spades	NODE_14996_length_2529_cov_0.086420	178
ERR599164	bowtie2	spades	spades	NODE_16218_length_2434_cov_0.098929	184
ERR599164	bowtie2	spades	spades	NODE_16530_length_2413_cov_0.086863	172
ERR599164	bowtie2	spades	spades	NODE_16568_length_2410_cov_0.075292	116
ERR599164	bowtie2	spades	spades	NODE_16817_length_2391_cov_0.066754	147
