sample	ali	prev	target	contig	reads
ERR599062	bowtie2	spades	spades	NODE_1_length_241013_cov_0.317557	49412
ERR599062	bowtie2	spades	spades	NODE_673_length_32594_cov_0.466933	10003
ERR599062	bowtie2	spades	spades	NODE_941_length_27116_cov_0.332494	5700
ERR599062	bowtie2	spades	spades	NODE_1124_length_24647_cov_0.627872	10242
ERR599062	bowtie2	spades	spades	NODE_1297_length_22867_cov_0.556834	8275
ERR599062	bowtie2	spades	spades	NODE_2321_length_16454_cov_0.560501	5914
ERR599062	bowtie2	spades	spades	NODE_2584_length_15560_cov_0.421448	3955
ERR599062	bowtie2	spades	spades	NODE_3160_length_13789_cov_0.267202	2288
ERR599062	bowtie2	spades	spades	NODE_5972_length_9339_cov_1.537987	9007
ERR599062	bowtie2	spades	spades	NODE_9216_length_7180_cov_0.246999	1158
ERR599062	bowtie2	spades	spades	NODE_10782_length_6491_cov_0.281758	1595
ERR599062	bowtie2	spades	spades	NODE_11731_length_6184_cov_0.322597	1271
ERR599062	bowtie2	spades	spades	NODE_12661_length_5907_cov_0.126894	693
ERR599062	bowtie2	spades	spades	NODE_13912_length_5577_cov_0.130340	587
ERR599062	bowtie2	spades	spades	NODE_15714_length_5173_cov_0.247142	915
ERR599062	bowtie2	spades	spades	NODE_30422_length_3447_cov_0.097372	266
ERR599062	bowtie2	spades	spades	NODE_31982_length_3345_cov_0.106593	239
ERR599062	bowtie2	spades	spades	NODE_32192_length_3334_cov_0.254096	753
ERR599062	bowtie2	spades	spades	NODE_32374_length_3321_cov_0.253259	517
ERR599062	bowtie2	spades	spades	NODE_34081_length_3220_cov_0.117270	233
ERR599062	bowtie2	spades	spades	NODE_34878_length_3176_cov_0.058824	182
ERR599062	bowtie2	spades	spades	NODE_38904_length_2972_cov_0.103376	263
ERR599062	bowtie2	spades	spades	NODE_44039_length_2758_cov_0.352764	670
ERR599062	bowtie2	spades	spades	NODE_44557_length_2738_cov_0.238727	440
ERR599062	bowtie2	spades	spades	NODE_47025_length_2647_cov_0.261774	471
ERR599062	bowtie2	spades	spades	NODE_48423_length_2601_cov_0.286970	595
ERR599062	bowtie2	spades	spades	NODE_61917_length_2243_cov_0.196362	373
ERR599062	bowtie2	spades	spades	NODE_64088_length_2196_cov_0.178827	311
ERR599062	bowtie2	spades	spades	NODE_64284_length_2192_cov_0.330148	546
ERR599062	bowtie2	spades	spades	NODE_68457_length_2111_cov_0.290755	467
ERR599062	bowtie2	spades	spades	NODE_69554_length_2092_cov_0.082288	114
ERR599062	bowtie2	spades	spades	NODE_70068_length_2082_cov_0.285930	477
