sample	ali	prev	target	contig	reads
ERR599071	bowtie2	spades	spades	NODE_62_length_25755_cov_0.125429	3409
ERR599071	bowtie2	spades	spades	NODE_75_length_23974_cov_0.285026	4568
ERR599071	bowtie2	spades	spades	NODE_79_length_23447_cov_0.107675	2661
ERR599071	bowtie2	spades	spades	NODE_166_length_18280_cov_0.259722	3161
ERR599071	bowtie2	spades	spades	NODE_524_length_12635_cov_0.190093	2372
ERR599071	bowtie2	spades	spades	NODE_666_length_11769_cov_0.166324	1952
ERR599071	bowtie2	spades	spades	NODE_793_length_11132_cov_0.095894	976
ERR599071	bowtie2	spades	spades	NODE_874_length_10749_cov_0.106948	1129
ERR599071	bowtie2	spades	spades	NODE_1246_length_9588_cov_0.117821	1178
ERR599071	bowtie2	spades	spades	NODE_1342_length_9346_cov_0.227317	1977
ERR599071	bowtie2	spades	spades	NODE_2271_length_7820_cov_0.128869	815
ERR599071	bowtie2	spades	spades	NODE_2733_length_7292_cov_0.412762	1845
ERR599071	bowtie2	spades	spades	NODE_5484_length_5561_cov_0.128707	697
ERR599071	bowtie2	spades	spades	NODE_6663_length_5151_cov_0.082542	476
ERR599071	bowtie2	spades	spades	NODE_7215_length_4985_cov_0.174785	664
ERR599071	bowtie2	spades	spades	NODE_12171_length_4014_cov_0.118263	391
ERR599071	bowtie2	spades	spades	NODE_14583_length_3714_cov_0.084924	299
ERR599071	bowtie2	spades	spades	NODE_19185_length_3294_cov_0.083881	290
ERR599071	bowtie2	spades	spades	NODE_19935_length_3237_cov_0.082537	253
ERR599071	bowtie2	spades	spades	NODE_20995_length_3161_cov_0.103854	329
ERR599071	bowtie2	spades	spades	NODE_23440_length_3012_cov_0.127017	391
ERR599071	bowtie2	spades	spades	NODE_23688_length_2999_cov_0.148621	280
ERR599071	bowtie2	spades	spades	NODE_24388_length_2958_cov_0.106681	280
ERR599071	bowtie2	spades	spades	NODE_26251_length_2861_cov_0.091238	296
ERR599071	bowtie2	spades	spades	NODE_27711_length_2792_cov_0.073895	248
ERR599071	bowtie2	spades	spades	NODE_31649_length_2625_cov_0.089470	256
ERR599071	bowtie2	spades	spades	NODE_35784_length_2481_cov_0.302267	542
ERR599071	bowtie2	spades	spades	NODE_41616_length_2313_cov_0.260614	379
ERR599071	bowtie2	spades	spades	NODE_49735_length_2130_cov_0.100935	203
ERR599071	bowtie2	spades	spades	NODE_59016_length_1965_cov_0.077170	99
ERR599071	bowtie2	spades	spades	NODE_62229_length_1915_cov_0.088656	155
ERR599071	bowtie2	spades	spades	NODE_69564_length_1818_cov_0.125654	146
ERR599071	bowtie2	spades	spades	NODE_69938_length_1814_cov_0.079883	99
ERR599071	bowtie2	spades	spades	NODE_72313_length_1786_cov_0.033788	86
ERR599071	bowtie2	spades	spades	NODE_74536_length_1759_cov_0.097590	133
ERR599071	bowtie2	spades	spades	NODE_97339_length_1553_cov_0.048831	83
ERR599071	bowtie2	spades	spades	NODE_97553_length_1551_cov_0.088843	81
ERR599071	bowtie2	spades	spades	NODE_104934_length_1497_cov_0.309013	275
ERR599071	bowtie2	spades	spades	NODE_108935_length_1471_cov_0.279155	268
ERR599071	bowtie2	spades	spades	NODE_112132_length_1451_cov_0.231509	248
ERR599071	bowtie2	spades	spades	NODE_115194_length_1433_cov_0.068216	60
ERR599071	bowtie2	spades	spades	NODE_120981_length_1399_cov_0.087692	111
ERR599071	bowtie2	spades	spades	NODE_121833_length_1394_cov_0.305019	252
ERR599071	bowtie2	spades	spades	NODE_123475_length_1386_cov_0.067599	98
ERR599071	bowtie2	spades	spades	NODE_124338_length_1381_cov_0.146646	141
ERR599071	bowtie2	spades	spades	NODE_127464_length_1365_cov_0.075829	58
ERR599071	bowtie2	spades	spades	NODE_129284_length_1356_cov_0.078759	63
ERR599071	bowtie2	spades	spades	NODE_129307_length_1356_cov_0.066826	56
ERR599071	bowtie2	spades	spades	NODE_130164_length_1351_cov_0.158946	161
ERR599071	bowtie2	spades	spades	NODE_130670_length_1349_cov_0.064000	99
ERR599071	bowtie2	spades	spades	NODE_130830_length_1348_cov_0.069656	72
ERR599071	bowtie2	spades	spades	NODE_134517_length_1330_cov_0.084484	99
ERR599071	bowtie2	spades	spades	NODE_134766_length_1329_cov_0.065041	53
ERR599071	bowtie2	spades	spades	NODE_137906_length_1314_cov_0.107819	89
ERR599071	bowtie2	spades	spades	NODE_139621_length_1306_cov_0.096935	106
ERR599071	bowtie2	spades	spades	NODE_141783_length_1297_cov_0.075960	65
ERR599071	bowtie2	spades	spades	NODE_144847_length_1284_cov_0.062447	51
ERR599071	bowtie2	spades	spades	NODE_151139_length_1258_cov_0.073339	50
ERR599071	bowtie2	spades	spades	NODE_157520_length_1233_cov_0.126984	119
ERR599071	bowtie2	spades	spades	NODE_157833_length_1232_cov_0.131509	102
ERR599071	bowtie2	spades	spades	NODE_158919_length_1228_cov_0.156776	138
ERR599071	bowtie2	spades	spades	NODE_162036_length_1217_cov_0.144007	178
ERR599071	bowtie2	spades	spades	NODE_163432_length_1212_cov_0.116801	80
ERR599071	bowtie2	spades	spades	NODE_167674_length_1197_cov_0.112933	122
ERR599071	bowtie2	spades	spades	NODE_175674_length_1170_cov_0.652661	831
ERR599071	bowtie2	spades	spades	NODE_176243_length_1169_cov_0.038318	39
ERR599071	bowtie2	spades	spades	NODE_176936_length_1166_cov_0.179944	128
ERR599071	bowtie2	spades	spades	NODE_177875_length_1163_cov_0.201128	150
ERR599071	bowtie2	spades	spades	NODE_180206_length_1156_cov_0.184484	129
ERR599071	bowtie2	spades	spades	NODE_182715_length_1149_cov_0.053333	54
ERR599071	bowtie2	spades	spades	NODE_187770_length_1133_cov_0.197292	178
ERR599071	bowtie2	spades	spades	NODE_188106_length_1132_cov_0.294288	364
ERR599071	bowtie2	spades	spades	NODE_196829_length_1108_cov_0.068385	51
ERR599071	bowtie2	spades	spades	NODE_210034_length_1074_cov_0.064615	63
ERR599071	bowtie2	spades	spades	NODE_219589_length_1051_cov_0.060924	38
ERR599071	bowtie2	spades	spades	NODE_225546_length_1037_cov_0.092751	65
ERR599071	bowtie2	spades	spades	NODE_232812_length_1021_cov_0.138829	155
ERR599071	bowtie2	spades	spades	NODE_239239_length_1008_cov_0.099010	77
ERR599071	bowtie2	spades	spades	NODE_241131_length_1004_cov_0.141436	126
ERR599071	bowtie2	spades	spades	NODE_241158_length_1004_cov_0.114917	72
ERR599071	bowtie2	spades	spades	NODE_241438_length_1004_cov_0.046409	69
