sample	ali	prev	target	contig	reads
SRR3967700	bowtie2	spades	spades	NODE_6_length_16014_cov_3.280364	1116
SRR3967700	bowtie2	spades	spades	NODE_45_length_9364_cov_2.665407	521
SRR3967700	bowtie2	spades	spades	NODE_67_length_8069_cov_3.077415	513
SRR3967700	bowtie2	spades	spades	NODE_75_length_7946_cov_5.807697	954
SRR3967700	bowtie2	spades	spades	NODE_100_length_7283_cov_3.195434	505
SRR3967700	bowtie2	spades	spades	NODE_448_length_4527_cov_1.984417	182
SRR3967700	bowtie2	spades	spades	NODE_620_length_4084_cov_4.374153	356
SRR3967700	bowtie2	spades	spades	NODE_700_length_3912_cov_3.269342	263
SRR3967700	bowtie2	spades	spades	NODE_784_length_3761_cov_3.595849	278
SRR3967700	bowtie2	spades	spades	NODE_1149_length_3306_cov_1.626754	112
SRR3967700	bowtie2	spades	spades	NODE_2043_length_2683_cov_2.167183	117
SRR3967700	bowtie2	spades	spades	NODE_2719_length_2401_cov_3.747176	185
SRR3967700	bowtie2	spades	spades	NODE_4517_length_1929_cov_2.066120	80
SRR3967700	bowtie2	spades	spades	NODE_7115_length_1583_cov_2.747978	92
SRR3967700	bowtie2	spades	spades	NODE_7199_length_1575_cov_1.784553	63
SRR3967700	bowtie2	spades	spades	NODE_8034_length_1503_cov_1.061254	33
SRR3967700	bowtie2	spades	spades	NODE_11016_length_1303_cov_1.801495	43
SRR3967700	bowtie2	spades	spades	NODE_11271_length_1290_cov_1.183879	27
SRR3967700	bowtie2	spades	spades	NODE_11665_length_1270_cov_1.589240	44
SRR3967700	bowtie2	spades	spades	NODE_11780_length_1265_cov_1.018868	23
SRR3967700	bowtie2	spades	spades	NODE_17969_length_1043_cov_1.186441	25
