sample	ali	prev	target	contig	reads
ERR599051	bowtie2	spades	spades	NODE_2_length_128020_cov_0.336059	26936
ERR599051	bowtie2	spades	spades	NODE_367_length_20545_cov_0.351462	4681
ERR599051	bowtie2	spades	spades	NODE_555_length_16813_cov_0.466675	5424
ERR599051	bowtie2	spades	spades	NODE_572_length_16593_cov_0.190251	1854
ERR599051	bowtie2	spades	spades	NODE_1061_length_12177_cov_0.135536	1320
ERR599051	bowtie2	spades	spades	NODE_2360_length_7849_cov_0.367484	1559
ERR599051	bowtie2	spades	spades	NODE_3069_length_6709_cov_0.184115	714
ERR599051	bowtie2	spades	spades	NODE_3213_length_6510_cov_0.175012	715
ERR599051	bowtie2	spades	spades	NODE_7565_length_3976_cov_0.121228	341
ERR599051	bowtie2	spades	spades	NODE_8785_length_3651_cov_0.176239	395
ERR599051	bowtie2	spades	spades	NODE_12167_length_3014_cov_0.115952	233
ERR599051	bowtie2	spades	spades	NODE_13085_length_2888_cov_0.140194	224
ERR599051	bowtie2	spades	spades	NODE_17690_length_2411_cov_0.267301	360
ERR599051	bowtie2	spades	spades	NODE_22392_length_2102_cov_0.097354	158
ERR599051	bowtie2	spades	spades	NODE_26002_length_1923_cov_0.291667	316
ERR599051	bowtie2	spades	spades	NODE_27516_length_1860_cov_0.443498	477
ERR599051	bowtie2	spades	spades	NODE_45518_length_1379_cov_0.058594	46
ERR599051	bowtie2	spades	spades	NODE_48308_length_1330_cov_1.601950	1164
ERR599051	bowtie2	spades	spades	NODE_49437_length_1312_cov_0.075021	54
ERR599051	bowtie2	spades	spades	NODE_56688_length_1208_cov_0.082958	65
ERR599051	bowtie2	spades	spades	NODE_65513_length_1105_cov_0.100398	70
ERR599051	bowtie2	spades	spades	NODE_67927_length_1081_cov_0.090631	51
