sample	ali	prev	target	contig	reads
SRR3961906	bowtie2	spades	spades	NODE_601_length_5228_cov_2.315266	250
SRR3961906	bowtie2	spades	spades	NODE_1825_length_3325_cov_1.909795	126
SRR3961906	bowtie2	spades	spades	NODE_3339_length_2483_cov_1.237416	67
SRR3961906	bowtie2	spades	spades	NODE_4099_length_2244_cov_1.473660	77
SRR3961906	bowtie2	spades	spades	NODE_5162_length_2003_cov_1.266807	54
SRR3961906	bowtie2	spades	spades	NODE_5555_length_1939_cov_1.669565	68
SRR3961906	bowtie2	spades	spades	NODE_6006_length_1870_cov_1.507058	58
SRR3961906	bowtie2	spades	spades	NODE_6133_length_1849_cov_1.529143	59
SRR3961906	bowtie2	spades	spades	NODE_6365_length_1819_cov_1.470930	56
SRR3961906	bowtie2	spades	spades	NODE_7096_length_1727_cov_1.832924	65
SRR3961906	bowtie2	spades	spades	NODE_7687_length_1659_cov_1.501282	52
SRR3961906	bowtie2	spades	spades	NODE_7830_length_1647_cov_1.350775	50
SRR3961906	bowtie2	spades	spades	NODE_8439_length_1591_cov_1.256032	37
SRR3961906	bowtie2	spades	spades	NODE_8494_length_1586_cov_1.343645	44
SRR3961906	bowtie2	spades	spades	NODE_8812_length_1555_cov_1.201923	38
SRR3961906	bowtie2	spades	spades	NODE_9903_length_1473_cov_1.485444	50
SRR3961906	bowtie2	spades	spades	NODE_9948_length_1469_cov_0.973723	31
SRR3961906	bowtie2	spades	spades	NODE_10950_length_1404_cov_1.176245	37
SRR3961906	bowtie2	spades	spades	NODE_12885_length_1301_cov_1.258735	36
SRR3961906	bowtie2	spades	spades	NODE_12887_length_1301_cov_1.153078	30
SRR3961906	bowtie2	spades	spades	NODE_15647_length_1189_cov_1.855963	42
SRR3961906	bowtie2	spades	spades	NODE_17187_length_1138_cov_1.894129	49
SRR3961906	bowtie2	spades	spades	NODE_19802_length_1066_cov_1.158221	20
SRR3961906	bowtie2	spades	spades	NODE_20521_length_1049_cov_1.503158	35
SRR3961906	bowtie2	spades	spades	NODE_22300_length_1012_cov_0.697700	15
