sample	ali	prev	target	contig	reads
ERR599128	bowtie2	spades	spades	NODE_44_length_24602_cov_0.131698	2913
ERR599128	bowtie2	spades	spades	NODE_195_length_15736_cov_0.152651	2157
ERR599128	bowtie2	spades	spades	NODE_455_length_11958_cov_0.117717	1305
ERR599128	bowtie2	spades	spades	NODE_1651_length_7219_cov_0.112219	754
ERR599128	bowtie2	spades	spades	NODE_1954_length_6683_cov_0.081713	548
ERR599128	bowtie2	spades	spades	NODE_2326_length_6163_cov_0.125989	662
ERR599128	bowtie2	spades	spades	NODE_2693_length_5785_cov_0.121175	613
ERR599128	bowtie2	spades	spades	NODE_3169_length_5303_cov_0.327248	1180
ERR599128	bowtie2	spades	spades	NODE_3676_length_4911_cov_0.080632	329
ERR599128	bowtie2	spades	spades	NODE_3827_length_4814_cov_0.180488	745
ERR599128	bowtie2	spades	spades	NODE_5050_length_4192_cov_0.094063	377
ERR599128	bowtie2	spades	spades	NODE_5051_length_4191_cov_0.280792	852
ERR599128	bowtie2	spades	spades	NODE_5415_length_4043_cov_0.068458	269
ERR599128	bowtie2	spades	spades	NODE_5520_length_3998_cov_0.108233	375
ERR599128	bowtie2	spades	spades	NODE_6496_length_3681_cov_0.117253	348
ERR599128	bowtie2	spades	spades	NODE_7393_length_3437_cov_0.100959	218
ERR599128	bowtie2	spades	spades	NODE_7566_length_3402_cov_0.101726	218
ERR599128	bowtie2	spades	spades	NODE_8004_length_3304_cov_0.079251	250
ERR599128	bowtie2	spades	spades	NODE_9522_length_3023_cov_0.081395	223
ERR599128	bowtie2	spades	spades	NODE_10264_length_2910_cov_0.279616	587
ERR599128	bowtie2	spades	spades	NODE_12706_length_2599_cov_0.116400	176
ERR599128	bowtie2	spades	spades	NODE_12783_length_2588_cov_0.098433	242
ERR599128	bowtie2	spades	spades	NODE_17118_length_2222_cov_0.114461	230
ERR599128	bowtie2	spades	spades	NODE_17147_length_2220_cov_0.088166	162
ERR599128	bowtie2	spades	spades	NODE_21780_length_1958_cov_0.057020	119
ERR599128	bowtie2	spades	spades	NODE_25495_length_1802_cov_0.109806	162
ERR599128	bowtie2	spades	spades	NODE_27306_length_1738_cov_0.095180	142
ERR599128	bowtie2	spades	spades	NODE_30600_length_1637_cov_0.091678	118
ERR599128	bowtie2	spades	spades	NODE_36417_length_1490_cov_0.078361	101
ERR599128	bowtie2	spades	spades	NODE_45592_length_1317_cov_0.065681	65
ERR599128	bowtie2	spades	spades	NODE_50630_length_1242_cov_0.071741	71
ERR599128	bowtie2	spades	spades	NODE_51442_length_1231_cov_0.101590	69
ERR599128	bowtie2	spades	spades	NODE_60447_length_1125_cov_0.108187	100
ERR599128	bowtie2	spades	spades	NODE_64304_length_1086_cov_0.147923	93
ERR599128	bowtie2	spades	spades	NODE_66293_length_1067_cov_0.201446	189
ERR599128	bowtie2	spades	spades	NODE_67603_length_1056_cov_0.059561	52
ERR599128	bowtie2	spades	spades	NODE_69245_length_1042_cov_0.073171	40
ERR599128	bowtie2	spades	spades	NODE_70223_length_1033_cov_0.102784	57
