sample	ali	prev	target	contig	reads
ERR598958	bowtie2	spades	spades	NODE_7_length_252570_cov_0.590674	90469
ERR598958	bowtie2	spades	spades	NODE_11_length_219222_cov_0.591052	78508
ERR598958	bowtie2	spades	spades	NODE_60_length_104279_cov_0.210520	13256
ERR598958	bowtie2	spades	spades	NODE_94_length_78744_cov_0.361981	17655
ERR598958	bowtie2	spades	spades	NODE_145_length_63880_cov_0.294382	13061
ERR598958	bowtie2	spades	spades	NODE_395_length_37974_cov_0.384818	8666
ERR598958	bowtie2	spades	spades	NODE_488_length_33415_cov_0.318286	8409
ERR598958	bowtie2	spades	spades	NODE_687_length_27873_cov_0.291496	6440
ERR598958	bowtie2	spades	spades	NODE_841_length_25012_cov_0.202866	3043
ERR598958	bowtie2	spades	spades	NODE_894_length_24248_cov_0.226966	4492
ERR598958	bowtie2	spades	spades	NODE_1095_length_21890_cov_0.182231	3542
ERR598958	bowtie2	spades	spades	NODE_1102_length_21812_cov_0.218256	3443
ERR598958	bowtie2	spades	spades	NODE_1397_length_19313_cov_0.287915	4185
ERR598958	bowtie2	spades	spades	NODE_1415_length_19216_cov_1.423707	16329
ERR598958	bowtie2	spades	spades	NODE_1587_length_18135_cov_0.322633	4499
ERR598958	bowtie2	spades	spades	NODE_1623_length_17890_cov_0.183464	1927
ERR598958	bowtie2	spades	spades	NODE_2012_length_16043_cov_0.430193	5446
ERR598958	bowtie2	spades	spades	NODE_3190_length_12725_cov_0.335577	3372
ERR598958	bowtie2	spades	spades	NODE_3197_length_12704_cov_0.174851	1729
ERR598958	bowtie2	spades	spades	NODE_4036_length_11211_cov_0.133099	973
ERR598958	bowtie2	spades	spades	NODE_4129_length_11076_cov_0.219914	1447
ERR598958	bowtie2	spades	spades	NODE_4189_length_10982_cov_0.253239	2199
ERR598958	bowtie2	spades	spades	NODE_5299_length_9696_cov_0.195895	1329
ERR598958	bowtie2	spades	spades	NODE_5872_length_9150_cov_0.101094	794
ERR598958	bowtie2	spades	spades	NODE_6040_length_9028_cov_0.181543	1204
ERR598958	bowtie2	spades	spades	NODE_6057_length_9007_cov_1.455097	8021
ERR598958	bowtie2	spades	spades	NODE_6385_length_8750_cov_0.285054	2006
ERR598958	bowtie2	spades	spades	NODE_6517_length_8664_cov_0.232224	1556
ERR598958	bowtie2	spades	spades	NODE_6722_length_8515_cov_0.169202	1121
ERR598958	bowtie2	spades	spades	NODE_7521_length_8024_cov_0.124038	594
ERR598958	bowtie2	spades	spades	NODE_7606_length_7976_cov_0.185096	1291
ERR598958	bowtie2	spades	spades	NODE_9040_length_7286_cov_0.202866	1130
ERR598958	bowtie2	spades	spades	NODE_9524_length_7075_cov_0.112959	603
ERR598958	bowtie2	spades	spades	NODE_11180_length_6497_cov_0.214442	1026
ERR598958	bowtie2	spades	spades	NODE_11430_length_6413_cov_1.444409	5817
ERR598958	bowtie2	spades	spades	NODE_12733_length_6041_cov_0.169808	845
ERR598958	bowtie2	spades	spades	NODE_13366_length_5885_cov_0.135154	596
ERR598958	bowtie2	spades	spades	NODE_13574_length_5834_cov_0.148910	541
ERR598958	bowtie2	spades	spades	NODE_14834_length_5566_cov_0.147430	653
ERR598958	bowtie2	spades	spades	NODE_15125_length_5504_cov_1.408881	4940
ERR598958	bowtie2	spades	spades	NODE_18805_length_4873_cov_0.127775	441
ERR598958	bowtie2	spades	spades	NODE_19170_length_4820_cov_0.105910	384
ERR598958	bowtie2	spades	spades	NODE_19382_length_4791_cov_0.119991	507
ERR598958	bowtie2	spades	spades	NODE_20457_length_4641_cov_0.099295	370
ERR598958	bowtie2	spades	spades	NODE_22495_length_4405_cov_0.396888	1028
ERR598958	bowtie2	spades	spades	NODE_24465_length_4197_cov_0.105417	330
ERR598958	bowtie2	spades	spades	NODE_24695_length_4174_cov_0.075337	238
ERR598958	bowtie2	spades	spades	NODE_25477_length_4102_cov_0.088434	327
ERR598958	bowtie2	spades	spades	NODE_26329_length_4030_cov_0.108878	444
ERR598958	bowtie2	spades	spades	NODE_26814_length_3988_cov_0.100026	318
ERR598958	bowtie2	spades	spades	NODE_27157_length_3958_cov_0.101322	327
ERR598958	bowtie2	spades	spades	NODE_28374_length_3865_cov_0.071163	295
ERR598958	bowtie2	spades	spades	NODE_29897_length_3746_cov_0.115437	248
ERR598958	bowtie2	spades	spades	NODE_29929_length_3744_cov_0.136900	436
ERR598958	bowtie2	spades	spades	NODE_30081_length_3733_cov_0.113649	334
ERR598958	bowtie2	spades	spades	NODE_30636_length_3696_cov_0.086183	241
ERR598958	bowtie2	spades	spades	NODE_30779_length_3687_cov_0.083612	239
ERR598958	bowtie2	spades	spades	NODE_32255_length_3594_cov_0.105293	296
ERR598958	bowtie2	spades	spades	NODE_34398_length_3474_cov_0.098667	255
ERR598958	bowtie2	spades	spades	NODE_34532_length_3466_cov_0.118503	232
ERR598958	bowtie2	spades	spades	NODE_36677_length_3349_cov_0.463692	1048
ERR598958	bowtie2	spades	spades	NODE_36689_length_3349_cov_0.080615	206
ERR598958	bowtie2	spades	spades	NODE_38598_length_3256_cov_0.313272	751
ERR598958	bowtie2	spades	spades	NODE_46226_length_2948_cov_0.091962	241
ERR598958	bowtie2	spades	spades	NODE_46826_length_2925_cov_0.095188	170
ERR598958	bowtie2	spades	spades	NODE_49918_length_2823_cov_0.060206	152
ERR598958	bowtie2	spades	spades	NODE_50188_length_2814_cov_0.097606	204
ERR598958	bowtie2	spades	spades	NODE_52270_length_2749_cov_0.307925	665
ERR598958	bowtie2	spades	spades	NODE_52398_length_2746_cov_0.103513	238
ERR598958	bowtie2	spades	spades	NODE_55236_length_2666_cov_0.100117	244
ERR598958	bowtie2	spades	spades	NODE_55433_length_2661_cov_0.084309	183
ERR598958	bowtie2	spades	spades	NODE_55520_length_2659_cov_0.071875	120
ERR598958	bowtie2	spades	spades	NODE_59349_length_2560_cov_0.160098	248
ERR598958	bowtie2	spades	spades	NODE_59616_length_2553_cov_0.162184	250
ERR598958	bowtie2	spades	spades	NODE_61861_length_2500_cov_0.079967	123
ERR598958	bowtie2	spades	spades	NODE_65611_length_2416_cov_0.091066	199
ERR598958	bowtie2	spades	spades	NODE_71285_length_2305_cov_0.097461	170
ERR598958	bowtie2	spades	spades	NODE_72965_length_2275_cov_0.237592	364
ERR598958	bowtie2	spades	spades	NODE_73653_length_2262_cov_0.618123	883
ERR598958	bowtie2	spades	spades	NODE_74882_length_2242_cov_0.082128	154
ERR598958	bowtie2	spades	spades	NODE_75680_length_2229_cov_0.086854	140
ERR598958	bowtie2	spades	spades	NODE_77218_length_2204_cov_0.096912	188
ERR598958	bowtie2	spades	spades	NODE_78739_length_2180_cov_0.144161	228
ERR598958	bowtie2	spades	spades	NODE_79335_length_2170_cov_0.141478	201
ERR598958	bowtie2	spades	spades	NODE_83310_length_2111_cov_0.073559	121
ERR598958	bowtie2	spades	spades	NODE_83409_length_2109_cov_0.097015	131
ERR598958	bowtie2	spades	spades	NODE_83685_length_2105_cov_0.084247	128
ERR598958	bowtie2	spades	spades	NODE_83722_length_2104_cov_0.159601	242
ERR598958	bowtie2	spades	spades	NODE_84267_length_2096_cov_0.173260	252
ERR598958	bowtie2	spades	spades	NODE_84312_length_2096_cov_0.058087	87
ERR598958	bowtie2	spades	spades	NODE_85947_length_2073_cov_0.081560	147
ERR598958	bowtie2	spades	spades	NODE_87473_length_2053_cov_0.094166	182
ERR598958	bowtie2	spades	spades	NODE_87537_length_2052_cov_0.110599	175
ERR598958	bowtie2	spades	spades	NODE_88319_length_2042_cov_0.076686	112
ERR598958	bowtie2	spades	spades	NODE_89900_length_2021_cov_0.134755	176
ERR598958	bowtie2	spades	spades	NODE_90250_length_2017_cov_0.078206	142
ERR598958	bowtie2	spades	spades	NODE_91176_length_2005_cov_0.080797	165
ERR598958	bowtie2	spades	spades	NODE_92073_length_1994_cov_0.086016	156
ERR598958	bowtie2	spades	spades	NODE_92251_length_1992_cov_0.077655	124
ERR598958	bowtie2	spades	spades	NODE_93874_length_1972_cov_0.099840	158
ERR598958	bowtie2	spades	spades	NODE_96470_length_1941_cov_0.117807	141
ERR598958	bowtie2	spades	spades	NODE_99375_length_1910_cov_0.103258	140
ERR598958	bowtie2	spades	spades	NODE_100957_length_1893_cov_0.108696	151
ERR598958	bowtie2	spades	spades	NODE_101232_length_1890_cov_0.212730	332
ERR598958	bowtie2	spades	spades	NODE_104682_length_1854_cov_0.081481	90
ERR598958	bowtie2	spades	spades	NODE_104891_length_1852_cov_0.077581	89
ERR598958	bowtie2	spades	spades	NODE_106851_length_1833_cov_0.062860	110
ERR598958	bowtie2	spades	spades	NODE_109313_length_1810_cov_0.055523	86
ERR598958	bowtie2	spades	spades	NODE_110001_length_1803_cov_0.093310	144
ERR598958	bowtie2	spades	spades	NODE_110291_length_1800_cov_0.108760	125
ERR598958	bowtie2	spades	spades	NODE_110377_length_1799_cov_0.174706	259
