sample	ali	prev	target	contig	reads
ERR599004	bowtie2	spades	spades	NODE_11_length_79732_cov_0.315096	16400
ERR599004	bowtie2	spades	spades	NODE_351_length_20545_cov_0.343392	4774
ERR599004	bowtie2	spades	spades	NODE_1009_length_11890_cov_0.162836	1172
ERR599004	bowtie2	spades	spades	NODE_2028_length_8346_cov_0.126591	876
ERR599004	bowtie2	spades	spades	NODE_2099_length_8199_cov_0.139506	706
ERR599004	bowtie2	spades	spades	NODE_2655_length_7222_cov_0.116664	520
ERR599004	bowtie2	spades	spades	NODE_3553_length_6145_cov_0.197155	753
ERR599004	bowtie2	spades	spades	NODE_7658_length_3914_cov_0.139712	390
ERR599004	bowtie2	spades	spades	NODE_8995_length_3559_cov_0.152890	329
ERR599004	bowtie2	spades	spades	NODE_9989_length_3351_cov_0.155289	282
ERR599004	bowtie2	spades	spades	NODE_12010_length_3019_cov_0.131507	282
ERR599004	bowtie2	spades	spades	NODE_13736_length_2780_cov_0.125699	189
ERR599004	bowtie2	spades	spades	NODE_14849_length_2664_cov_0.225341	366
ERR599004	bowtie2	spades	spades	NODE_20773_length_2186_cov_0.187350	227
ERR599004	bowtie2	spades	spades	NODE_27703_length_1841_cov_0.346154	358
ERR599004	bowtie2	spades	spades	NODE_40115_length_1477_cov_0.216981	195
ERR599004	bowtie2	spades	spades	NODE_40280_length_1474_cov_0.085091	82
ERR599004	bowtie2	spades	spades	NODE_43757_length_1400_cov_0.079170	59
ERR599004	bowtie2	spades	spades	NODE_44533_length_1385_cov_0.084759	80
ERR599004	bowtie2	spades	spades	NODE_47674_length_1329_cov_0.180488	140
ERR599004	bowtie2	spades	spades	NODE_48068_length_1323_cov_0.079248	60
ERR599004	bowtie2	spades	spades	NODE_55589_length_1211_cov_0.546763	391
ERR599004	bowtie2	spades	spades	NODE_63901_length_1113_cov_0.527613	370
ERR599004	bowtie2	spades	spades	NODE_69151_length_1061_cov_0.097713	67
ERR599004	bowtie2	spades	spades	NODE_70658_length_1048_cov_0.052687	39
ERR599004	bowtie2	spades	spades	NODE_71471_length_1040_cov_0.597237	514
