sample	ali	prev	target	contig	reads
ERR599047	bowtie2	spades	spades	NODE_2_length_454029_cov_0.320602	90320
ERR599047	bowtie2	spades	spades	NODE_16_length_124135_cov_0.348754	35019
ERR599047	bowtie2	spades	spades	NODE_20_length_109772_cov_0.212969	18715
ERR599047	bowtie2	spades	spades	NODE_64_length_56494_cov_0.209753	9412
ERR599047	bowtie2	spades	spades	NODE_69_length_55481_cov_0.351071	17064
ERR599047	bowtie2	spades	spades	NODE_106_length_42816_cov_0.605684	20919
ERR599047	bowtie2	spades	spades	NODE_118_length_40013_cov_0.169189	5119
ERR599047	bowtie2	spades	spades	NODE_131_length_37558_cov_0.183267	6200
ERR599047	bowtie2	spades	spades	NODE_133_length_36657_cov_0.564172	12938
ERR599047	bowtie2	spades	spades	NODE_167_length_32027_cov_0.236031	4482
ERR599047	bowtie2	spades	spades	NODE_168_length_32010_cov_0.357839	9565
ERR599047	bowtie2	spades	spades	NODE_174_length_30927_cov_0.153205	4125
ERR599047	bowtie2	spades	spades	NODE_232_length_26425_cov_0.336967	6647
ERR599047	bowtie2	spades	spades	NODE_233_length_26120_cov_0.200453	4380
ERR599047	bowtie2	spades	spades	NODE_239_length_25830_cov_0.282733	4529
ERR599047	bowtie2	spades	spades	NODE_246_length_25466_cov_0.140143	3255
ERR599047	bowtie2	spades	spades	NODE_257_length_24285_cov_0.650996	13161
ERR599047	bowtie2	spades	spades	NODE_282_length_22802_cov_0.163679	3216
ERR599047	bowtie2	spades	spades	NODE_307_length_21675_cov_0.283000	4475
ERR599047	bowtie2	spades	spades	NODE_379_length_19184_cov_0.136390	2429
ERR599047	bowtie2	spades	spades	NODE_391_length_18726_cov_0.219305	2934
ERR599047	bowtie2	spades	spades	NODE_460_length_16786_cov_0.241326	2369
ERR599047	bowtie2	spades	spades	NODE_476_length_16374_cov_0.092965	1262
ERR599047	bowtie2	spades	spades	NODE_483_length_16091_cov_0.286456	3680
ERR599047	bowtie2	spades	spades	NODE_487_length_15938_cov_0.144896	2062
ERR599047	bowtie2	spades	spades	NODE_500_length_15710_cov_0.091346	1120
ERR599047	bowtie2	spades	spades	NODE_514_length_15452_cov_0.220087	2100
ERR599047	bowtie2	spades	spades	NODE_679_length_13297_cov_0.468329	4980
ERR599047	bowtie2	spades	spades	NODE_703_length_12966_cov_0.118054	1222
ERR599047	bowtie2	spades	spades	NODE_791_length_12235_cov_0.103823	1102
ERR599047	bowtie2	spades	spades	NODE_797_length_12189_cov_0.156410	1600
ERR599047	bowtie2	spades	spades	NODE_963_length_11148_cov_0.138746	1224
ERR599047	bowtie2	spades	spades	NODE_1007_length_10924_cov_0.311132	3103
ERR599047	bowtie2	spades	spades	NODE_1084_length_10472_cov_0.114528	874
ERR599047	bowtie2	spades	spades	NODE_1190_length_10065_cov_0.106462	838
ERR599047	bowtie2	spades	spades	NODE_1264_length_9797_cov_0.537637	4328
ERR599047	bowtie2	spades	spades	NODE_1286_length_9698_cov_0.113241	782
ERR599047	bowtie2	spades	spades	NODE_1302_length_9627_cov_0.124265	947
ERR599047	bowtie2	spades	spades	NODE_1448_length_9092_cov_0.188702	1375
ERR599047	bowtie2	spades	spades	NODE_1492_length_9001_cov_0.185801	1472
ERR599047	bowtie2	spades	spades	NODE_1816_length_8231_cov_0.154329	993
ERR599047	bowtie2	spades	spades	NODE_1888_length_8095_cov_0.349425	1657
ERR599047	bowtie2	spades	spades	NODE_1929_length_8016_cov_0.086017	565
ERR599047	bowtie2	spades	spades	NODE_2020_length_7834_cov_0.110149	656
ERR599047	bowtie2	spades	spades	NODE_2094_length_7746_cov_0.162678	1053
ERR599047	bowtie2	spades	spades	NODE_2242_length_7516_cov_0.079412	491
ERR599047	bowtie2	spades	spades	NODE_2299_length_7400_cov_0.084098	497
ERR599047	bowtie2	spades	spades	NODE_2320_length_7365_cov_0.129094	717
ERR599047	bowtie2	spades	spades	NODE_2364_length_7308_cov_0.104730	602
ERR599047	bowtie2	spades	spades	NODE_2668_length_6930_cov_0.239350	1407
ERR599047	bowtie2	spades	spades	NODE_2901_length_6705_cov_0.089616	498
ERR599047	bowtie2	spades	spades	NODE_3060_length_6545_cov_0.103785	495
ERR599047	bowtie2	spades	spades	NODE_3241_length_6398_cov_0.103032	528
ERR599047	bowtie2	spades	spades	NODE_3248_length_6393_cov_0.211948	1024
ERR599047	bowtie2	spades	spades	NODE_3326_length_6328_cov_0.089902	434
ERR599047	bowtie2	spades	spades	NODE_3406_length_6269_cov_0.218639	1063
ERR599047	bowtie2	spades	spades	NODE_3486_length_6204_cov_0.103194	495
ERR599047	bowtie2	spades	spades	NODE_3489_length_6202_cov_0.529248	2517
ERR599047	bowtie2	spades	spades	NODE_3598_length_6123_cov_0.139608	811
ERR599047	bowtie2	spades	spades	NODE_3664_length_6066_cov_0.093682	468
ERR599047	bowtie2	spades	spades	NODE_3815_length_5960_cov_0.080874	398
ERR599047	bowtie2	spades	spades	NODE_3990_length_5853_cov_0.260514	1066
ERR599047	bowtie2	spades	spades	NODE_4054_length_5817_cov_0.086219	403
ERR599047	bowtie2	spades	spades	NODE_4620_length_5512_cov_0.091631	399
ERR599047	bowtie2	spades	spades	NODE_4746_length_5441_cov_0.111569	422
ERR599047	bowtie2	spades	spades	NODE_4841_length_5400_cov_0.106018	472
ERR599047	bowtie2	spades	spades	NODE_5047_length_5303_cov_0.086280	379
ERR599047	bowtie2	spades	spades	NODE_5091_length_5286_cov_0.159437	637
ERR599047	bowtie2	spades	spades	NODE_5629_length_5046_cov_0.125328	428
ERR599047	bowtie2	spades	spades	NODE_5639_length_5039_cov_0.624291	2581
ERR599047	bowtie2	spades	spades	NODE_5713_length_5011_cov_0.116653	409
ERR599047	bowtie2	spades	spades	NODE_5730_length_5004_cov_0.179613	685
ERR599047	bowtie2	spades	spades	NODE_5794_length_4983_cov_0.107084	504
ERR599047	bowtie2	spades	spades	NODE_5837_length_4964_cov_0.100308	454
ERR599047	bowtie2	spades	spades	NODE_5939_length_4927_cov_0.095278	313
ERR599047	bowtie2	spades	spades	NODE_6034_length_4894_cov_0.087383	343
ERR599047	bowtie2	spades	spades	NODE_6121_length_4862_cov_0.096368	363
ERR599047	bowtie2	spades	spades	NODE_6247_length_4823_cov_0.086579	335
ERR599047	bowtie2	spades	spades	NODE_6672_length_4695_cov_0.134900	567
ERR599047	bowtie2	spades	spades	NODE_7123_length_4567_cov_0.096688	339
ERR599047	bowtie2	spades	spades	NODE_7203_length_4542_cov_0.126266	514
ERR599047	bowtie2	spades	spades	NODE_7421_length_4488_cov_0.159034	487
ERR599047	bowtie2	spades	spades	NODE_7753_length_4406_cov_0.093104	281
ERR599047	bowtie2	spades	spades	NODE_7857_length_4380_cov_0.083158	299
ERR599047	bowtie2	spades	spades	NODE_8233_length_4301_cov_0.128986	418
ERR599047	bowtie2	spades	spades	NODE_8246_length_4299_cov_0.065714	236
ERR599047	bowtie2	spades	spades	NODE_8264_length_4294_cov_0.107271	377
ERR599047	bowtie2	spades	spades	NODE_8265_length_4294_cov_0.090346	319
ERR599047	bowtie2	spades	spades	NODE_8279_length_4290_cov_0.103078	357
