sample	ali	prev	target	contig	reads
ERR598964	bowtie2	spades	spades	NODE_3_length_408615_cov_0.433523	109510
ERR598964	bowtie2	spades	spades	NODE_5_length_369195_cov_0.476594	109088
ERR598964	bowtie2	spades	spades	NODE_15_length_183185_cov_0.485477	55350
ERR598964	bowtie2	spades	spades	NODE_23_length_146726_cov_0.233204	21026
ERR598964	bowtie2	spades	spades	NODE_27_length_130881_cov_0.175085	19779
ERR598964	bowtie2	spades	spades	NODE_33_length_103757_cov_0.617637	39637
ERR598964	bowtie2	spades	spades	NODE_53_length_89387_cov_0.230098	12768
ERR598964	bowtie2	spades	spades	NODE_56_length_85362_cov_0.236433	12419
ERR598964	bowtie2	spades	spades	NODE_66_length_75876_cov_0.363949	22071
ERR598964	bowtie2	spades	spades	NODE_73_length_70716_cov_0.281292	15073
ERR598964	bowtie2	spades	spades	NODE_103_length_56257_cov_0.228801	7859
ERR598964	bowtie2	spades	spades	NODE_149_length_45843_cov_0.237255	6731
ERR598964	bowtie2	spades	spades	NODE_168_length_42481_cov_0.966188	33869
ERR598964	bowtie2	spades	spades	NODE_251_length_33392_cov_0.252065	6431
ERR598964	bowtie2	spades	spades	NODE_276_length_31139_cov_0.211534	5190
ERR598964	bowtie2	spades	spades	NODE_287_length_30073_cov_0.153600	4046
ERR598964	bowtie2	spades	spades	NODE_405_length_24275_cov_0.492141	10341
ERR598964	bowtie2	spades	spades	NODE_496_length_21002_cov_0.245611	3122
ERR598964	bowtie2	spades	spades	NODE_515_length_20478_cov_0.150547	2236
ERR598964	bowtie2	spades	spades	NODE_550_length_19445_cov_0.219787	3638
ERR598964	bowtie2	spades	spades	NODE_589_length_18675_cov_0.301087	4131
ERR598964	bowtie2	spades	spades	NODE_732_length_16431_cov_0.696363	9523
ERR598964	bowtie2	spades	spades	NODE_742_length_16331_cov_0.296944	4059
ERR598964	bowtie2	spades	spades	NODE_784_length_15809_cov_0.235901	2378
ERR598964	bowtie2	spades	spades	NODE_919_length_14311_cov_0.362722	4137
ERR598964	bowtie2	spades	spades	NODE_994_length_13672_cov_0.553231	5641
ERR598964	bowtie2	spades	spades	NODE_999_length_13647_cov_0.670357	7480
ERR598964	bowtie2	spades	spades	NODE_1127_length_12740_cov_0.236057	1821
ERR598964	bowtie2	spades	spades	NODE_1157_length_12554_cov_0.197912	2026
ERR598964	bowtie2	spades	spades	NODE_1161_length_12534_cov_0.137676	1283
ERR598964	bowtie2	spades	spades	NODE_1221_length_12205_cov_0.166364	1368
ERR598964	bowtie2	spades	spades	NODE_1228_length_12164_cov_0.126316	1324
ERR598964	bowtie2	spades	spades	NODE_1441_length_11149_cov_0.115204	1108
ERR598964	bowtie2	spades	spades	NODE_1524_length_10871_cov_0.119662	1002
ERR598964	bowtie2	spades	spades	NODE_1759_length_10121_cov_0.285472	2147
ERR598964	bowtie2	spades	spades	NODE_1854_length_9854_cov_0.129882	985
ERR598964	bowtie2	spades	spades	NODE_1863_length_9811_cov_0.129119	1119
ERR598964	bowtie2	spades	spades	NODE_1982_length_9490_cov_0.127356	1117
ERR598964	bowtie2	spades	spades	NODE_2035_length_9351_cov_0.311392	2408
ERR598964	bowtie2	spades	spades	NODE_2116_length_9175_cov_0.109850	705
ERR598964	bowtie2	spades	spades	NODE_2225_length_8947_cov_0.231013	1244
ERR598964	bowtie2	spades	spades	NODE_2313_length_8783_cov_0.135537	1079
ERR598964	bowtie2	spades	spades	NODE_2437_length_8561_cov_0.095368	790
ERR598964	bowtie2	spades	spades	NODE_2973_length_7796_cov_0.206314	1286
ERR598964	bowtie2	spades	spades	NODE_3027_length_7727_cov_0.261405	1613
ERR598964	bowtie2	spades	spades	NODE_3126_length_7613_cov_0.235427	1111
ERR598964	bowtie2	spades	spades	NODE_3324_length_7419_cov_0.214071	1270
ERR598964	bowtie2	spades	spades	NODE_3418_length_7316_cov_0.110572	652
ERR598964	bowtie2	spades	spades	NODE_3541_length_7189_cov_0.162906	813
ERR598964	bowtie2	spades	spades	NODE_4181_length_6649_cov_0.881527	4719
ERR598964	bowtie2	spades	spades	NODE_4532_length_6414_cov_0.142518	602
ERR598964	bowtie2	spades	spades	NODE_4842_length_6225_cov_0.325008	1554
ERR598964	bowtie2	spades	spades	NODE_4844_length_6223_cov_0.109079	620
ERR598964	bowtie2	spades	spades	NODE_5561_length_5842_cov_0.084625	415
ERR598964	bowtie2	spades	spades	NODE_5600_length_5824_cov_0.168734	867
ERR598964	bowtie2	spades	spades	NODE_5800_length_5735_cov_0.231547	798
ERR598964	bowtie2	spades	spades	NODE_6393_length_5483_cov_0.134101	561
ERR598964	bowtie2	spades	spades	NODE_7000_length_5263_cov_0.131875	512
ERR598964	bowtie2	spades	spades	NODE_7527_length_5089_cov_0.098998	400
ERR598964	bowtie2	spades	spades	NODE_7662_length_5049_cov_0.086465	354
ERR598964	bowtie2	spades	spades	NODE_7693_length_5039_cov_0.114980	516
ERR598964	bowtie2	spades	spades	NODE_7783_length_5013_cov_0.211030	637
ERR598964	bowtie2	spades	spades	NODE_7855_length_4992_cov_0.152258	670
ERR598964	bowtie2	spades	spades	NODE_8057_length_4938_cov_0.077082	378
