sample	ali	prev	target	contig	reads
ERR599034	bowtie2	spades	spades	NODE_12_length_44716_cov_0.357128	11715
ERR599034	bowtie2	spades	spades	NODE_26_length_35649_cov_0.178115	4619
ERR599034	bowtie2	spades	spades	NODE_53_length_28911_cov_0.179925	3792
ERR599034	bowtie2	spades	spades	NODE_109_length_19666_cov_0.193489	2667
ERR599034	bowtie2	spades	spades	NODE_161_length_15999_cov_0.185660	2035
ERR599034	bowtie2	spades	spades	NODE_545_length_8875_cov_0.158842	910
ERR599034	bowtie2	spades	spades	NODE_639_length_8195_cov_0.136240	716
ERR599034	bowtie2	spades	spades	NODE_1083_length_6486_cov_0.163144	614
ERR599034	bowtie2	spades	spades	NODE_2379_length_4463_cov_0.101512	280
ERR599034	bowtie2	spades	spades	NODE_2759_length_4146_cov_0.139115	325
ERR599034	bowtie2	spades	spades	NODE_2949_length_4014_cov_0.080204	209
ERR599034	bowtie2	spades	spades	NODE_3411_length_3733_cov_0.111172	284
ERR599034	bowtie2	spades	spades	NODE_3866_length_3509_cov_0.102346	239
ERR599034	bowtie2	spades	spades	NODE_4700_length_3192_cov_0.110249	212
ERR599034	bowtie2	spades	spades	NODE_5917_length_2832_cov_0.116356	194
ERR599034	bowtie2	spades	spades	NODE_6324_length_2732_cov_0.097227	159
ERR599034	bowtie2	spades	spades	NODE_6764_length_2636_cov_0.106425	183
ERR599034	bowtie2	spades	spades	NODE_7224_length_2549_cov_0.423673	892
ERR599034	bowtie2	spades	spades	NODE_7496_length_2501_cov_0.095337	156
ERR599034	bowtie2	spades	spades	NODE_7782_length_2457_cov_0.122137	168
ERR599034	bowtie2	spades	spades	NODE_8319_length_2376_cov_0.120334	178
ERR599034	bowtie2	spades	spades	NODE_9033_length_2270_cov_0.086596	126
ERR599034	bowtie2	spades	spades	NODE_9192_length_2247_cov_0.099162	158
ERR599034	bowtie2	spades	spades	NODE_9202_length_2246_cov_0.083372	126
ERR599034	bowtie2	spades	spades	NODE_10320_length_2118_cov_0.079247	103
ERR599034	bowtie2	spades	spades	NODE_10337_length_2116_cov_0.113039	136
ERR599034	bowtie2	spades	spades	NODE_10644_length_2083_cov_0.094758	129
ERR599034	bowtie2	spades	spades	NODE_10838_length_2064_cov_0.084987	105
ERR599034	bowtie2	spades	spades	NODE_10847_length_2063_cov_0.081466	113
ERR599034	bowtie2	spades	spades	NODE_11268_length_2019_cov_0.083854	98
ERR599034	bowtie2	spades	spades	NODE_12166_length_1935_cov_0.082244	103
ERR599034	bowtie2	spades	spades	NODE_12810_length_1879_cov_0.110112	144
ERR599034	bowtie2	spades	spades	NODE_13111_length_1857_cov_0.067122	98
ERR599034	bowtie2	spades	spades	NODE_13874_length_1799_cov_0.111765	132
ERR599034	bowtie2	spades	spades	NODE_15334_length_1702_cov_0.154710	165
ERR599034	bowtie2	spades	spades	NODE_15352_length_1701_cov_0.102372	127
ERR599034	bowtie2	spades	spades	NODE_16116_length_1653_cov_0.101030	103
ERR599034	bowtie2	spades	spades	NODE_16139_length_1652_cov_0.115261	118
ERR599034	bowtie2	spades	spades	NODE_16353_length_1639_cov_0.099351	117
ERR599034	bowtie2	spades	spades	NODE_17195_length_1596_cov_0.074816	67
ERR599034	bowtie2	spades	spades	NODE_17746_length_1569_cov_0.085714	85
ERR599034	bowtie2	spades	spades	NODE_18007_length_1556_cov_0.221002	205
ERR599034	bowtie2	spades	spades	NODE_19933_length_1467_cov_0.052632	56
ERR599034	bowtie2	spades	spades	NODE_20416_length_1447_cov_0.065282	61
ERR599034	bowtie2	spades	spades	NODE_20764_length_1433_cov_0.071214	71
ERR599034	bowtie2	spades	spades	NODE_21059_length_1421_cov_0.092284	75
ERR599034	bowtie2	spades	spades	NODE_22737_length_1360_cov_0.107058	86
ERR599034	bowtie2	spades	spades	NODE_22960_length_1352_cov_0.131684	108
ERR599034	bowtie2	spades	spades	NODE_22961_length_1352_cov_0.125299	94
ERR599034	bowtie2	spades	spades	NODE_24597_length_1301_cov_0.094842	75
ERR599034	bowtie2	spades	spades	NODE_24649_length_1300_cov_0.079933	66
ERR599034	bowtie2	spades	spades	NODE_24752_length_1297_cov_0.121870	97
ERR599034	bowtie2	spades	spades	NODE_25260_length_1284_cov_0.113080	88
ERR599034	bowtie2	spades	spades	NODE_25262_length_1284_cov_0.096203	79
ERR599034	bowtie2	spades	spades	NODE_25528_length_1276_cov_0.101954	74
ERR599034	bowtie2	spades	spades	NODE_25975_length_1264_cov_0.106438	78
ERR599034	bowtie2	spades	spades	NODE_26862_length_1241_cov_0.080560	66
ERR599034	bowtie2	spades	spades	NODE_26969_length_1238_cov_0.140474	119
ERR599034	bowtie2	spades	spades	NODE_28901_length_1191_cov_0.162088	140
ERR599034	bowtie2	spades	spades	NODE_29375_length_1181_cov_0.050832	36
ERR599034	bowtie2	spades	spades	NODE_30170_length_1163_cov_0.109962	68
ERR599034	bowtie2	spades	spades	NODE_30322_length_1160_cov_0.060320	44
ERR599034	bowtie2	spades	spades	NODE_30628_length_1153_cov_0.104364	78
ERR599034	bowtie2	spades	spades	NODE_32637_length_1112_cov_0.076999	57
ERR599034	bowtie2	spades	spades	NODE_32914_length_1107_cov_0.092262	70
ERR599034	bowtie2	spades	spades	NODE_37416_length_1031_cov_0.120172	71
ERR599034	bowtie2	spades	spades	NODE_37879_length_1024_cov_0.096216	60
ERR599034	bowtie2	spades	spades	NODE_37901_length_1024_cov_0.056216	48
ERR599034	bowtie2	spades	spades	NODE_38706_length_1013_cov_0.036105	19
ERR599034	bowtie2	spades	spades	NODE_39218_length_1005_cov_0.090508	53
ERR599034	bowtie2	spades	spades	NODE_39606_length_1000_cov_0.088790	55
