sample	ali	prev	target	contig	reads
ERR599154	bowtie2	spades	spades	NODE_402_length_8691_cov_0.187966	1133
ERR599154	bowtie2	spades	spades	NODE_876_length_6543_cov_0.129268	613
ERR599154	bowtie2	spades	spades	NODE_926_length_6391_cov_0.153846	711
ERR599154	bowtie2	spades	spades	NODE_1068_length_6043_cov_0.166555	704
ERR599154	bowtie2	spades	spades	NODE_1232_length_5717_cov_0.163225	673
ERR599154	bowtie2	spades	spades	NODE_1239_length_5695_cov_0.269657	1051
ERR599154	bowtie2	spades	spades	NODE_1247_length_5678_cov_0.109518	430
ERR599154	bowtie2	spades	spades	NODE_1379_length_5477_cov_0.222388	887
ERR599154	bowtie2	spades	spades	NODE_1548_length_5215_cov_0.115324	469
ERR599154	bowtie2	spades	spades	NODE_1891_length_4823_cov_0.153472	531
ERR599154	bowtie2	spades	spades	NODE_2270_length_4498_cov_0.128666	423
ERR599154	bowtie2	spades	spades	NODE_2824_length_4114_cov_0.157659	458
ERR599154	bowtie2	spades	spades	NODE_2868_length_4086_cov_0.131929	312
ERR599154	bowtie2	spades	spades	NODE_2999_length_4017_cov_0.095202	276
ERR599154	bowtie2	spades	spades	NODE_3036_length_4000_cov_0.084337	227
ERR599154	bowtie2	spades	spades	NODE_3204_length_3910_cov_0.157177	422
ERR599154	bowtie2	spades	spades	NODE_3466_length_3786_cov_0.156767	418
ERR599154	bowtie2	spades	spades	NODE_4221_length_3482_cov_0.119716	376
ERR599154	bowtie2	spades	spades	NODE_5017_length_3235_cov_0.149872	340
ERR599154	bowtie2	spades	spades	NODE_6359_length_2902_cov_0.095969	190
ERR599154	bowtie2	spades	spades	NODE_6862_length_2803_cov_0.062870	139
ERR599154	bowtie2	spades	spades	NODE_8612_length_2525_cov_0.095631	163
ERR599154	bowtie2	spades	spades	NODE_8918_length_2483_cov_0.083893	134
ERR599154	bowtie2	spades	spades	NODE_9047_length_2468_cov_0.138877	232
ERR599154	bowtie2	spades	spades	NODE_9967_length_2355_cov_0.320479	590
ERR599154	bowtie2	spades	spades	NODE_10225_length_2329_cov_0.177130	293
ERR599154	bowtie2	spades	spades	NODE_10613_length_2291_cov_0.105839	155
ERR599154	bowtie2	spades	spades	NODE_11890_length_2168_cov_0.067182	96
ERR599154	bowtie2	spades	spades	NODE_11975_length_2160_cov_0.165939	244
ERR599154	bowtie2	spades	spades	NODE_12133_length_2149_cov_0.081951	110
ERR599154	bowtie2	spades	spades	NODE_12889_length_2084_cov_0.073552	102
ERR599154	bowtie2	spades	spades	NODE_13558_length_2034_cov_0.114729	162
ERR599154	bowtie2	spades	spades	NODE_15024_length_1934_cov_0.086649	96
ERR599154	bowtie2	spades	spades	NODE_17149_length_1805_cov_0.175850	220
