sample	ali	prev	target	contig	reads
SRR3968062	bowtie2	spades	spades	NODE_2_length_109457_cov_21.320864	49073
SRR3968062	bowtie2	spades	spades	NODE_9_length_58353_cov_7.694150	9446
SRR3968062	bowtie2	spades	spades	NODE_48_length_19150_cov_6.739069	2730
SRR3968062	bowtie2	spades	spades	NODE_141_length_11916_cov_3.832106	972
SRR3968062	bowtie2	spades	spades	NODE_271_length_9275_cov_11.459350	2243
SRR3968062	bowtie2	spades	spades	NODE_335_length_8556_cov_14.070238	2516
SRR3968062	bowtie2	spades	spades	NODE_411_length_7752_cov_20.284072	3273
SRR3968062	bowtie2	spades	spades	NODE_431_length_7585_cov_2.256612	357
SRR3968062	bowtie2	spades	spades	NODE_469_length_7367_cov_11.692350	1798
SRR3968062	bowtie2	spades	spades	NODE_497_length_7177_cov_4.053829	613
SRR3968062	bowtie2	spades	spades	NODE_807_length_5964_cov_4.952771	610
SRR3968062	bowtie2	spades	spades	NODE_819_length_5926_cov_2.666724	327
SRR3968062	bowtie2	spades	spades	NODE_1965_length_4148_cov_3.592492	300
SRR3968062	bowtie2	spades	spades	NODE_2923_length_3480_cov_5.349009	348
SRR3968062	bowtie2	spades	spades	NODE_3523_length_3194_cov_2.355089	151
SRR3968062	bowtie2	spades	spades	NODE_3659_length_3128_cov_2.853747	189
SRR3968062	bowtie2	spades	spades	NODE_5004_length_2716_cov_8.922048	466
SRR3968062	bowtie2	spades	spades	NODE_5584_length_2574_cov_3.273535	172
SRR3968062	bowtie2	spades	spades	NODE_5728_length_2544_cov_2.702658	141
SRR3968062	bowtie2	spades	spades	NODE_5738_length_2541_cov_1.628174	85
SRR3968062	bowtie2	spades	spades	NODE_7461_length_2256_cov_2.865090	132
SRR3968062	bowtie2	spades	spades	NODE_8528_length_2114_cov_2.615385	111
SRR3968062	bowtie2	spades	spades	NODE_9702_length_1983_cov_11.371550	398
SRR3968062	bowtie2	spades	spades	NODE_11443_length_1832_cov_1.979804	70
SRR3968062	bowtie2	spades	spades	NODE_11468_length_1830_cov_9.114385	199
SRR3968062	bowtie2	spades	spades	NODE_11540_length_1824_cov_2.139710	76
SRR3968062	bowtie2	spades	spades	NODE_13664_length_1677_cov_1.513942	48
SRR3968062	bowtie2	spades	spades	NODE_14231_length_1645_cov_2.039457	66
SRR3968062	bowtie2	spades	spades	NODE_14653_length_1622_cov_2.787262	92
SRR3968062	bowtie2	spades	spades	NODE_15158_length_1595_cov_4.384358	129
SRR3968062	bowtie2	spades	spades	NODE_16882_length_1514_cov_1.889753	55
SRR3968062	bowtie2	spades	spades	NODE_17768_length_1478_cov_2.617839	75
SRR3968062	bowtie2	spades	spades	NODE_17793_length_1477_cov_12.533382	342
SRR3968062	bowtie2	spades	spades	NODE_18498_length_1449_cov_1.222963	37
SRR3968062	bowtie2	spades	spades	NODE_18561_length_1446_cov_8.100223	217
SRR3968062	bowtie2	spades	spades	NODE_20501_length_1377_cov_1.590767	41
SRR3968062	bowtie2	spades	spades	NODE_21249_length_1352_cov_1.334397	38
SRR3968062	bowtie2	spades	spades	NODE_22938_length_1301_cov_1.093178	28
SRR3968062	bowtie2	spades	spades	NODE_23117_length_1296_cov_1.384294	33
SRR3968062	bowtie2	spades	spades	NODE_24053_length_1270_cov_2.174210	53
SRR3968062	bowtie2	spades	spades	NODE_27106_length_1197_cov_1.279599	29
SRR3968062	bowtie2	spades	spades	NODE_29506_length_1147_cov_0.798664	17
SRR3968062	bowtie2	spades	spades	NODE_32676_length_1088_cov_1.265925	30
SRR3968062	bowtie2	spades	spades	NODE_32961_length_1083_cov_1.155488	28
SRR3968062	bowtie2	spades	spades	NODE_36262_length_1030_cov_1.058002	20
SRR3968062	bowtie2	spades	spades	NODE_36453_length_1027_cov_1.058190	20
SRR3968062	bowtie2	spades	spades	NODE_37966_length_1006_cov_1.090408	20
