sample	ali	prev	target	contig	reads
ERR599020	bowtie2	spades	spades	NODE_4_length_159678_cov_0.432425	46807
ERR599020	bowtie2	spades	spades	NODE_13_length_74094_cov_0.190094	9314
ERR599020	bowtie2	spades	spades	NODE_21_length_54805_cov_0.199850	7137
ERR599020	bowtie2	spades	spades	NODE_63_length_40686_cov_0.178382	6837
ERR599020	bowtie2	spades	spades	NODE_67_length_39766_cov_0.197973	7685
ERR599020	bowtie2	spades	spades	NODE_87_length_35748_cov_0.331454	7671
ERR599020	bowtie2	spades	spades	NODE_126_length_31667_cov_0.206728	6190
ERR599020	bowtie2	spades	spades	NODE_157_length_29921_cov_0.159781	4465
ERR599020	bowtie2	spades	spades	NODE_188_length_28254_cov_0.213390	3932
ERR599020	bowtie2	spades	spades	NODE_208_length_27292_cov_0.145846	3846
ERR599020	bowtie2	spades	spades	NODE_375_length_22289_cov_0.157458	2419
ERR599020	bowtie2	spades	spades	NODE_653_length_17512_cov_0.179349	2065
ERR599020	bowtie2	spades	spades	NODE_692_length_17125_cov_0.133267	2063
ERR599020	bowtie2	spades	spades	NODE_846_length_15896_cov_0.210166	2951
ERR599020	bowtie2	spades	spades	NODE_1519_length_12447_cov_0.162941	1278
ERR599020	bowtie2	spades	spades	NODE_1663_length_11975_cov_0.174891	1795
ERR599020	bowtie2	spades	spades	NODE_1854_length_11473_cov_0.134781	1361
ERR599020	bowtie2	spades	spades	NODE_2221_length_10624_cov_0.136247	1304
ERR599020	bowtie2	spades	spades	NODE_2794_length_9640_cov_0.241589	2152
ERR599020	bowtie2	spades	spades	NODE_3227_length_9037_cov_0.179123	1053
ERR599020	bowtie2	spades	spades	NODE_3397_length_8841_cov_0.222260	1795
ERR599020	bowtie2	spades	spades	NODE_4097_length_8140_cov_0.561249	2978
ERR599020	bowtie2	spades	spades	NODE_7752_length_6125_cov_0.413209	1841
ERR599020	bowtie2	spades	spades	NODE_8600_length_5845_cov_0.104246	516
ERR599020	bowtie2	spades	spades	NODE_10246_length_5376_cov_0.094940	420
ERR599020	bowtie2	spades	spades	NODE_10506_length_5309_cov_0.169098	840
ERR599020	bowtie2	spades	spades	NODE_11059_length_5187_cov_0.183569	617
ERR599020	bowtie2	spades	spades	NODE_11657_length_5060_cov_0.192300	858
ERR599020	bowtie2	spades	spades	NODE_14356_length_4587_cov_0.327763	1320
ERR599020	bowtie2	spades	spades	NODE_15321_length_4450_cov_0.175362	519
ERR599020	bowtie2	spades	spades	NODE_15323_length_4450_cov_0.106412	290
ERR599020	bowtie2	spades	spades	NODE_16938_length_4238_cov_0.175405	751
ERR599020	bowtie2	spades	spades	NODE_29533_length_3221_cov_0.422486	961
ERR599020	bowtie2	spades	spades	NODE_38208_length_2826_cov_0.114411	284
ERR599020	bowtie2	spades	spades	NODE_39333_length_2784_cov_0.129609	323
ERR599020	bowtie2	spades	spades	NODE_39772_length_2768_cov_0.125515	246
ERR599020	bowtie2	spades	spades	NODE_39849_length_2765_cov_0.162041	312
ERR599020	bowtie2	spades	spades	NODE_44597_length_2612_cov_0.181058	375
ERR599020	bowtie2	spades	spades	NODE_49532_length_2477_cov_0.224979	513
ERR599020	bowtie2	spades	spades	NODE_49882_length_2468_cov_0.157028	342
ERR599020	bowtie2	spades	spades	NODE_59863_length_2248_cov_0.624942	1063
ERR599020	bowtie2	spades	spades	NODE_60025_length_2245_cov_0.112302	155
ERR599020	bowtie2	spades	spades	NODE_63278_length_2184_cov_0.047482	82
ERR599020	bowtie2	spades	spades	NODE_69856_length_2077_cov_0.074823	127
ERR599020	bowtie2	spades	spades	NODE_70608_length_2065_cov_0.178026	255
ERR599020	bowtie2	spades	spades	NODE_81119_length_1924_cov_0.088767	127
ERR599020	bowtie2	spades	spades	NODE_103404_length_1692_cov_0.156937	215
ERR599020	bowtie2	spades	spades	NODE_105337_length_1676_cov_0.058339	81
ERR599020	bowtie2	spades	spades	NODE_118635_length_1574_cov_0.054915	63
ERR599020	bowtie2	spades	spades	NODE_121308_length_1556_cov_0.076184	92
ERR599020	bowtie2	spades	spades	NODE_132363_length_1485_cov_0.064935	80
ERR599020	bowtie2	spades	spades	NODE_134206_length_1474_cov_0.050909	66
ERR599020	bowtie2	spades	spades	NODE_139115_length_1445_cov_0.085438	104
ERR599020	bowtie2	spades	spades	NODE_140361_length_1438_cov_0.109037	96
ERR599020	bowtie2	spades	spades	NODE_140415_length_1438_cov_0.068708	82
ERR599020	bowtie2	spades	spades	NODE_153776_length_1370_cov_0.057435	79
ERR599020	bowtie2	spades	spades	NODE_161870_length_1333_cov_0.045381	44
ERR599020	bowtie2	spades	spades	NODE_165129_length_1318_cov_0.098441	109
ERR599020	bowtie2	spades	spades	NODE_168926_length_1302_cov_0.071488	70
ERR599020	bowtie2	spades	spades	NODE_169773_length_1298_cov_0.110092	128
ERR599020	bowtie2	spades	spades	NODE_184975_length_1239_cov_0.085088	91
ERR599020	bowtie2	spades	spades	NODE_187436_length_1230_cov_0.081344	84
ERR599020	bowtie2	spades	spades	NODE_205549_length_1170_cov_0.126050	99
ERR599020	bowtie2	spades	spades	NODE_222375_length_1121_cov_0.075342	52
ERR599020	bowtie2	spades	spades	NODE_229494_length_1102_cov_0.066800	39
ERR599020	bowtie2	spades	spades	NODE_230184_length_1100_cov_0.087912	62
ERR599020	bowtie2	spades	spades	NODE_233001_length_1093_cov_0.061368	46
ERR599020	bowtie2	spades	spades	NODE_244733_length_1065_cov_0.043478	32
ERR599020	bowtie2	spades	spades	NODE_252971_length_1045_cov_0.367865	279
ERR599020	bowtie2	spades	spades	NODE_257584_length_1035_cov_0.089744	48
ERR599020	bowtie2	spades	spades	NODE_260344_length_1029_cov_0.070968	45
ERR599020	bowtie2	spades	spades	NODE_268876_length_1011_cov_0.144737	120
ERR599020	bowtie2	spades	spades	NODE_270371_length_1008_cov_0.115512	81
ERR599020	bowtie2	spades	spades	NODE_270378_length_1008_cov_0.108911	86
