sample	ali	prev	target	contig	reads
ERR599044	bowtie2	spades	spades	NODE_25_length_143113_cov_0.429014	40725
ERR599044	bowtie2	spades	spades	NODE_26_length_139756_cov_0.416893	36112
ERR599044	bowtie2	spades	spades	NODE_106_length_85370_cov_0.346343	19560
ERR599044	bowtie2	spades	spades	NODE_122_length_79049_cov_0.519949	25968
ERR599044	bowtie2	spades	spades	NODE_130_length_75234_cov_0.555493	30445
ERR599044	bowtie2	spades	spades	NODE_199_length_59413_cov_2.738679	107019
ERR599044	bowtie2	spades	spades	NODE_224_length_56015_cov_0.199710	8951
ERR599044	bowtie2	spades	spades	NODE_249_length_51472_cov_0.240107	10230
ERR599044	bowtie2	spades	spades	NODE_252_length_50808_cov_0.803782	26627
ERR599044	bowtie2	spades	spades	NODE_273_length_47342_cov_0.207396	7557
ERR599044	bowtie2	spades	spades	NODE_292_length_46190_cov_2.514200	85506
ERR599044	bowtie2	spades	spades	NODE_388_length_37520_cov_0.229256	7061
ERR599044	bowtie2	spades	spades	NODE_438_length_33700_cov_0.203803	5527
ERR599044	bowtie2	spades	spades	NODE_481_length_30972_cov_0.224241	5732
ERR599044	bowtie2	spades	spades	NODE_482_length_30919_cov_0.187573	5061
ERR599044	bowtie2	spades	spades	NODE_493_length_30192_cov_0.194231	4933
ERR599044	bowtie2	spades	spades	NODE_501_length_29866_cov_0.282057	6691
ERR599044	bowtie2	spades	spades	NODE_510_length_29391_cov_0.158644	3757
ERR599044	bowtie2	spades	spades	NODE_522_length_29028_cov_0.933596	19830
ERR599044	bowtie2	spades	spades	NODE_534_length_28451_cov_0.623236	13598
ERR599044	bowtie2	spades	spades	NODE_582_length_26631_cov_0.252299	4952
ERR599044	bowtie2	spades	spades	NODE_628_length_25332_cov_0.403321	7708
ERR599044	bowtie2	spades	spades	NODE_667_length_24456_cov_0.310711	5347
ERR599044	bowtie2	spades	spades	NODE_777_length_21928_cov_0.138256	2664
ERR599044	bowtie2	spades	spades	NODE_858_length_20723_cov_0.225756	3874
ERR599044	bowtie2	spades	spades	NODE_866_length_20555_cov_0.176183	2402
ERR599044	bowtie2	spades	spades	NODE_896_length_20057_cov_0.242860	3040
ERR599044	bowtie2	spades	spades	NODE_943_length_19304_cov_0.257589	4094
ERR599044	bowtie2	spades	spades	NODE_980_length_18678_cov_0.236342	3743
ERR599044	bowtie2	spades	spades	NODE_1019_length_18142_cov_0.205952	2953
ERR599044	bowtie2	spades	spades	NODE_1126_length_16929_cov_1.282828	19229
ERR599044	bowtie2	spades	spades	NODE_1164_length_16596_cov_0.191126	2575
ERR599044	bowtie2	spades	spades	NODE_1218_length_16096_cov_0.215665	2183
ERR599044	bowtie2	spades	spades	NODE_1251_length_15899_cov_0.252975	3287
ERR599044	bowtie2	spades	spades	NODE_1339_length_15300_cov_0.127952	1640
ERR599044	bowtie2	spades	spades	NODE_1348_length_15234_cov_1.281136	13320
ERR599044	bowtie2	spades	spades	NODE_1478_length_14271_cov_0.276108	3126
ERR599044	bowtie2	spades	spades	NODE_1481_length_14259_cov_0.250212	2911
ERR599044	bowtie2	spades	spades	NODE_1499_length_14156_cov_1.617628	17987
ERR599044	bowtie2	spades	spades	NODE_1514_length_14052_cov_0.201677	1796
ERR599044	bowtie2	spades	spades	NODE_1578_length_13568_cov_0.136833	1495
ERR599044	bowtie2	spades	spades	NODE_1779_length_12626_cov_0.358585	2891
ERR599044	bowtie2	spades	spades	NODE_1839_length_12349_cov_9.376571	82959
ERR599044	bowtie2	spades	spades	NODE_1859_length_12289_cov_0.235767	2040
ERR599044	bowtie2	spades	spades	NODE_1872_length_12226_cov_0.405129	3956
ERR599044	bowtie2	spades	spades	NODE_1897_length_12149_cov_0.195187	1901
ERR599044	bowtie2	spades	spades	NODE_2050_length_11550_cov_0.246267	2298
ERR599044	bowtie2	spades	spades	NODE_2212_length_10968_cov_0.680927	5360
ERR599044	bowtie2	spades	spades	NODE_2333_length_10660_cov_0.199129	1634
ERR599044	bowtie2	spades	spades	NODE_2367_length_10547_cov_0.537519	4606
ERR599044	bowtie2	spades	spades	NODE_2382_length_10525_cov_0.159026	1019
ERR599044	bowtie2	spades	spades	NODE_2546_length_10097_cov_0.279756	2234
ERR599044	bowtie2	spades	spades	NODE_2655_length_9834_cov_0.903338	5811
ERR599044	bowtie2	spades	spades	NODE_2694_length_9760_cov_0.317462	2463
ERR599044	bowtie2	spades	spades	NODE_2727_length_9699_cov_0.695104	4484
ERR599044	bowtie2	spades	spades	NODE_2823_length_9517_cov_0.700786	5482
ERR599044	bowtie2	spades	spades	NODE_2996_length_9181_cov_0.641379	3910
ERR599044	bowtie2	spades	spades	NODE_3038_length_9092_cov_0.195374	1442
ERR599044	bowtie2	spades	spades	NODE_3136_length_8904_cov_0.147757	968
ERR599044	bowtie2	spades	spades	NODE_3227_length_8727_cov_0.256722	1494
ERR599044	bowtie2	spades	spades	NODE_3346_length_8556_cov_0.427693	2565
ERR599044	bowtie2	spades	spades	NODE_3737_length_7982_cov_0.223519	1430
ERR599044	bowtie2	spades	spades	NODE_3738_length_7982_cov_0.120893	824
ERR599044	bowtie2	spades	spades	NODE_3966_length_7687_cov_0.199657	1317
ERR599044	bowtie2	spades	spades	NODE_4052_length_7582_cov_0.232126	1280
ERR599044	bowtie2	spades	spades	NODE_4445_length_7183_cov_0.245906	1089
ERR599044	bowtie2	spades	spades	NODE_4489_length_7133_cov_2.477822	10952
ERR599044	bowtie2	spades	spades	NODE_4560_length_7056_cov_0.664654	3281
ERR599044	bowtie2	spades	spades	NODE_4605_length_7022_cov_0.158746	933
ERR599044	bowtie2	spades	spades	NODE_4614_length_7011_cov_0.251591	1062
ERR599044	bowtie2	spades	spades	NODE_4724_length_6901_cov_0.547192	2531
ERR599044	bowtie2	spades	spades	NODE_4753_length_6870_cov_0.400384	2564
ERR599044	bowtie2	spades	spades	NODE_4778_length_6850_cov_0.167679	997
ERR599044	bowtie2	spades	spades	NODE_4796_length_6834_cov_0.300520	1663
ERR599044	bowtie2	spades	spades	NODE_5066_length_6587_cov_0.219020	1196
ERR599044	bowtie2	spades	spades	NODE_5088_length_6570_cov_0.145727	777
ERR599044	bowtie2	spades	spades	NODE_5143_length_6524_cov_0.170895	880
ERR599044	bowtie2	spades	spades	NODE_5336_length_6385_cov_1.514318	7483
ERR599044	bowtie2	spades	spades	NODE_5347_length_6379_cov_0.581369	2700
ERR599044	bowtie2	spades	spades	NODE_5733_length_6132_cov_0.171391	916
ERR599044	bowtie2	spades	spades	NODE_6210_length_5842_cov_0.672819	2711
ERR599044	bowtie2	spades	spades	NODE_6336_length_5781_cov_0.190954	950
ERR599044	bowtie2	spades	spades	NODE_6446_length_5724_cov_0.518400	1911
ERR599044	bowtie2	spades	spades	NODE_6465_length_5714_cov_0.178985	695
ERR599044	bowtie2	spades	spades	NODE_6725_length_5594_cov_0.356506	1207
ERR599044	bowtie2	spades	spades	NODE_7056_length_5445_cov_0.216611	926
ERR599044	bowtie2	spades	spades	NODE_7152_length_5406_cov_0.095157	402
ERR599044	bowtie2	spades	spades	NODE_7175_length_5395_cov_0.122734	532
ERR599044	bowtie2	spades	spades	NODE_7476_length_5263_cov_0.368900	1395
ERR599044	bowtie2	spades	spades	NODE_7827_length_5134_cov_0.138828	518
ERR599044	bowtie2	spades	spades	NODE_7883_length_5114_cov_0.352144	1128
ERR599044	bowtie2	spades	spades	NODE_7901_length_5105_cov_0.091091	362
ERR599044	bowtie2	spades	spades	NODE_8019_length_5064_cov_1.645519	6509
ERR599044	bowtie2	spades	spades	NODE_8194_length_4995_cov_0.588848	2026
ERR599044	bowtie2	spades	spades	NODE_8335_length_4944_cov_0.270588	955
ERR599044	bowtie2	spades	spades	NODE_8552_length_4877_cov_0.301172	1178
ERR599044	bowtie2	spades	spades	NODE_8751_length_4813_cov_0.171616	687
ERR599044	bowtie2	spades	spades	NODE_8806_length_4793_cov_0.186834	746
ERR599044	bowtie2	spades	spades	NODE_8835_length_4784_cov_0.461259	1504
ERR599044	bowtie2	spades	spades	NODE_8885_length_4766_cov_0.706450	2354
ERR599044	bowtie2	spades	spades	NODE_9054_length_4712_cov_0.089746	320
ERR599044	bowtie2	spades	spades	NODE_9183_length_4669_cov_0.117068	475
ERR599044	bowtie2	spades	spades	NODE_9193_length_4665_cov_0.141481	475
ERR599044	bowtie2	spades	spades	NODE_9322_length_4629_cov_0.253201	1003
ERR599044	bowtie2	spades	spades	NODE_9589_length_4554_cov_0.123681	469
ERR599044	bowtie2	spades	spades	NODE_9651_length_4536_cov_0.142213	483
ERR599044	bowtie2	spades	spades	NODE_9723_length_4515_cov_1.473053	4309
ERR599044	bowtie2	spades	spades	NODE_9750_length_4508_cov_0.224541	849
ERR599044	bowtie2	spades	spades	NODE_10454_length_4323_cov_0.254735	683
ERR599044	bowtie2	spades	spades	NODE_10689_length_4264_cov_0.098920	297
ERR599044	bowtie2	spades	spades	NODE_11259_length_4149_cov_0.102469	373
ERR599044	bowtie2	spades	spades	NODE_11388_length_4129_cov_0.104467	277
ERR599044	bowtie2	spades	spades	NODE_12184_length_3982_cov_0.129539	416
ERR599044	bowtie2	spades	spades	NODE_12255_length_3966_cov_0.342643	835
ERR599044	bowtie2	spades	spades	NODE_12794_length_3870_cov_0.394325	956
ERR599044	bowtie2	spades	spades	NODE_12893_length_3852_cov_0.143086	433
ERR599044	bowtie2	spades	spades	NODE_13279_length_3788_cov_0.248306	815
ERR599044	bowtie2	spades	spades	NODE_13427_length_3765_cov_0.258865	598
ERR599044	bowtie2	spades	spades	NODE_13443_length_3763_cov_0.154749	406
ERR599044	bowtie2	spades	spades	NODE_14697_length_3572_cov_0.104521	287
ERR599044	bowtie2	spades	spades	NODE_14736_length_3566_cov_0.237669	514
ERR599044	bowtie2	spades	spades	NODE_15531_length_3460_cov_0.459090	1417
ERR599044	bowtie2	spades	spades	NODE_15561_length_3457_cov_0.157534	441
