sample	ali	prev	target	contig	reads
ERR599112	bowtie2	spades	spades	NODE_2_length_294054_cov_0.198102	43535
ERR599112	bowtie2	spades	spades	NODE_4_length_278541_cov_0.660511	201218
ERR599112	bowtie2	spades	spades	NODE_16_length_166981_cov_0.279575	49030
ERR599112	bowtie2	spades	spades	NODE_74_length_84658_cov_0.762639	67371
ERR599112	bowtie2	spades	spades	NODE_77_length_82834_cov_0.617175	34832
ERR599112	bowtie2	spades	spades	NODE_84_length_78688_cov_3.015117	290507
ERR599112	bowtie2	spades	spades	NODE_87_length_75913_cov_0.349421	29791
ERR599112	bowtie2	spades	spades	NODE_88_length_75375_cov_0.264440	20482
ERR599112	bowtie2	spades	spades	NODE_102_length_70246_cov_5.763554	285510
ERR599112	bowtie2	spades	spades	NODE_109_length_67165_cov_0.672054	51538
ERR599112	bowtie2	spades	spades	NODE_110_length_67165_cov_0.512450	37260
ERR599112	bowtie2	spades	spades	NODE_115_length_66077_cov_0.425036	20041
ERR599112	bowtie2	spades	spades	NODE_118_length_64072_cov_3.331827	149515
ERR599112	bowtie2	spades	spades	NODE_119_length_63854_cov_0.226194	15581
ERR599112	bowtie2	spades	spades	NODE_120_length_63553_cov_0.189208	12876
ERR599112	bowtie2	spades	spades	NODE_125_length_62613_cov_0.310778	19855
ERR599112	bowtie2	spades	spades	NODE_127_length_62585_cov_0.317239	20637
ERR599112	bowtie2	spades	spades	NODE_133_length_61210_cov_3.536434	268951
ERR599112	bowtie2	spades	spades	NODE_135_length_60755_cov_1.238608	91800
ERR599112	bowtie2	spades	spades	NODE_141_length_59260_cov_0.790639	47701
ERR599112	bowtie2	spades	spades	NODE_152_length_57461_cov_0.414299	24556
ERR599112	bowtie2	spades	spades	NODE_172_length_52729_cov_1.215466	63235
ERR599112	bowtie2	spades	spades	NODE_179_length_51273_cov_0.780260	39489
ERR599112	bowtie2	spades	spades	NODE_180_length_51115_cov_2.624882	175745
ERR599112	bowtie2	spades	spades	NODE_187_length_49618_cov_0.145197	8953
ERR599112	bowtie2	spades	spades	NODE_188_length_49461_cov_0.508448	33054
ERR599112	bowtie2	spades	spades	NODE_196_length_48948_cov_0.174640	9939
ERR599112	bowtie2	spades	spades	NODE_198_length_48364_cov_0.239615	12922
ERR599112	bowtie2	spades	spades	NODE_201_length_48144_cov_0.511562	17839
ERR599112	bowtie2	spades	spades	NODE_205_length_47751_cov_0.495089	16807
ERR599112	bowtie2	spades	spades	NODE_208_length_47054_cov_1.067490	35370
ERR599112	bowtie2	spades	spades	NODE_214_length_45795_cov_0.838498	44582
ERR599112	bowtie2	spades	spades	NODE_218_length_45274_cov_1.861915	60703
ERR599112	bowtie2	spades	spades	NODE_221_length_44752_cov_0.135064	7205
ERR599112	bowtie2	spades	spades	NODE_282_length_39280_cov_0.955897	38632
ERR599112	bowtie2	spades	spades	NODE_296_length_38316_cov_2.788262	132012
ERR599112	bowtie2	spades	spades	NODE_307_length_37399_cov_0.745684	36084
ERR599112	bowtie2	spades	spades	NODE_337_length_36247_cov_0.209776	7620
ERR599112	bowtie2	spades	spades	NODE_340_length_36014_cov_0.302937	11390
ERR599112	bowtie2	spades	spades	NODE_341_length_35966_cov_4.192545	106750
ERR599112	bowtie2	spades	spades	NODE_371_length_34763_cov_0.972248	33673
ERR599112	bowtie2	spades	spades	NODE_373_length_34679_cov_0.254338	9348
ERR599112	bowtie2	spades	spades	NODE_398_length_33513_cov_0.207787	7074
ERR599112	bowtie2	spades	spades	NODE_404_length_32867_cov_0.181183	5276
ERR599112	bowtie2	spades	spades	NODE_405_length_32801_cov_0.285487	9682
ERR599112	bowtie2	spades	spades	NODE_445_length_31519_cov_0.289147	10099
ERR599112	bowtie2	spades	spades	NODE_454_length_31150_cov_0.206692	7100
ERR599112	bowtie2	spades	spades	NODE_457_length_30850_cov_0.444441	13961
ERR599112	bowtie2	spades	spades	NODE_483_length_29979_cov_0.990462	37873
ERR599112	bowtie2	spades	spades	NODE_488_length_29881_cov_0.190249	6325
ERR599112	bowtie2	spades	spades	NODE_505_length_29374_cov_0.238121	7089
ERR599112	bowtie2	spades	spades	NODE_511_length_29277_cov_0.238776	6789
ERR599112	bowtie2	spades	spades	NODE_531_length_28861_cov_3.612475	73264
ERR599112	bowtie2	spades	spades	NODE_539_length_28547_cov_0.196007	5263
ERR599112	bowtie2	spades	spades	NODE_541_length_28521_cov_0.838189	15714
ERR599112	bowtie2	spades	spades	NODE_550_length_28230_cov_0.163876	5369
ERR599112	bowtie2	spades	spades	NODE_591_length_27347_cov_2.171242	40515
ERR599112	bowtie2	spades	spades	NODE_599_length_27193_cov_0.180741	5267
ERR599112	bowtie2	spades	spades	NODE_608_length_26974_cov_0.786270	21512
ERR599112	bowtie2	spades	spades	NODE_657_length_25858_cov_0.176598	5205
ERR599112	bowtie2	spades	spades	NODE_668_length_25518_cov_0.147527	4824
ERR599112	bowtie2	spades	spades	NODE_677_length_25357_cov_0.494616	15031
ERR599112	bowtie2	spades	spades	NODE_693_length_24980_cov_1.230417	30319
ERR599112	bowtie2	spades	spades	NODE_698_length_24927_cov_0.419486	11779
ERR599112	bowtie2	spades	spades	NODE_724_length_24429_cov_3.605713	103444
ERR599112	bowtie2	spades	spades	NODE_765_length_23807_cov_0.131812	4433
ERR599112	bowtie2	spades	spades	NODE_779_length_23503_cov_0.608358	10244
ERR599112	bowtie2	spades	spades	NODE_796_length_23222_cov_0.137655	3352
ERR599112	bowtie2	spades	spades	NODE_808_length_23119_cov_2.277150	35498
ERR599112	bowtie2	spades	spades	NODE_809_length_23116_cov_0.082678	2587
ERR599112	bowtie2	spades	spades	NODE_819_length_22996_cov_0.196270	4613
ERR599112	bowtie2	spades	spades	NODE_833_length_22782_cov_0.121324	2957
ERR599112	bowtie2	spades	spades	NODE_839_length_22689_cov_0.342585	7580
