sample	ali	prev	target	contig	reads
SRR3962680	bowtie2	spades	spades	NODE_1_length_50995_cov_3.935889	4301
SRR3962680	bowtie2	spades	spades	NODE_1019_length_2905_cov_1.035994	64
SRR3962680	bowtie2	spades	spades	NODE_1981_length_2283_cov_0.981227	52
SRR3962680	bowtie2	spades	spades	NODE_2352_length_2134_cov_1.061425	46
SRR3962680	bowtie2	spades	spades	NODE_2457_length_2100_cov_1.011994	47
SRR3962680	bowtie2	spades	spades	NODE_2807_length_1989_cov_1.120106	45
SRR3962680	bowtie2	spades	spades	NODE_2818_length_1986_cov_1.616852	67
SRR3962680	bowtie2	spades	spades	NODE_2910_length_1963_cov_1.013412	41
SRR3962680	bowtie2	spades	spades	NODE_2917_length_1961_cov_1.778195	76
SRR3962680	bowtie2	spades	spades	NODE_3632_length_1807_cov_1.042155	37
SRR3962680	bowtie2	spades	spades	NODE_3637_length_1807_cov_0.843091	30
SRR3962680	bowtie2	spades	spades	NODE_3993_length_1744_cov_1.178116	42
SRR3962680	bowtie2	spades	spades	NODE_4077_length_1729_cov_1.239877	38
SRR3962680	bowtie2	spades	spades	NODE_4257_length_1696_cov_1.299311	47
SRR3962680	bowtie2	spades	spades	NODE_4370_length_1679_cov_1.202532	41
SRR3962680	bowtie2	spades	spades	NODE_4382_length_1678_cov_1.369854	48
SRR3962680	bowtie2	spades	spades	NODE_4444_length_1668_cov_0.887189	31
SRR3962680	bowtie2	spades	spades	NODE_5084_length_1582_cov_0.902900	29
SRR3962680	bowtie2	spades	spades	NODE_5311_length_1556_cov_1.445436	46
SRR3962680	bowtie2	spades	spades	NODE_5754_length_1508_cov_1.289567	38
SRR3962680	bowtie2	spades	spades	NODE_6542_length_1435_cov_1.042665	33
SRR3962680	bowtie2	spades	spades	NODE_6913_length_1404_cov_1.224521	37
SRR3962680	bowtie2	spades	spades	NODE_6959_length_1400_cov_1.238278	35
SRR3962680	bowtie2	spades	spades	NODE_7289_length_1374_cov_1.163137	31
SRR3962680	bowtie2	spades	spades	NODE_7293_length_1374_cov_1.021176	28
SRR3962680	bowtie2	spades	spades	NODE_7551_length_1356_cov_1.263325	32
SRR3962680	bowtie2	spades	spades	NODE_7670_length_1348_cov_1.403523	36
SRR3962680	bowtie2	spades	spades	NODE_7980_length_1329_cov_0.988618	28
SRR3962680	bowtie2	spades	spades	NODE_8185_length_1314_cov_1.146502	30
SRR3962680	bowtie2	spades	spades	NODE_8919_length_1271_cov_1.495734	36
SRR3962680	bowtie2	spades	spades	NODE_9030_length_1265_cov_0.804460	20
SRR3962680	bowtie2	spades	spades	NODE_9716_length_1230_cov_1.438550	33
SRR3962680	bowtie2	spades	spades	NODE_10409_length_1197_cov_1.131148	27
SRR3962680	bowtie2	spades	spades	NODE_10543_length_1190_cov_1.203483	29
SRR3962680	bowtie2	spades	spades	NODE_10576_length_1189_cov_0.918349	24
SRR3962680	bowtie2	spades	spades	NODE_11099_length_1167_cov_1.122659	26
SRR3962680	bowtie2	spades	spades	NODE_12492_length_1115_cov_0.809055	16
SRR3962680	bowtie2	spades	spades	NODE_12985_length_1098_cov_1.016016	21
SRR3962680	bowtie2	spades	spades	NODE_13789_length_1072_cov_0.893114	18
SRR3962680	bowtie2	spades	spades	NODE_13922_length_1068_cov_1.013416	21
SRR3962680	bowtie2	spades	spades	NODE_14415_length_1053_cov_0.752621	14
SRR3962680	bowtie2	spades	spades	NODE_14648_length_1046_cov_1.088701	22
SRR3962680	bowtie2	spades	spades	NODE_14906_length_1039_cov_0.956383	20
SRR3962680	bowtie2	spades	spades	NODE_15871_length_1014_cov_1.139891	21
