sample	ali	prev	target	contig	reads
ERR598944	bowtie2	spades	spades	NODE_3_length_301491_cov_0.329375	57478
ERR598944	bowtie2	spades	spades	NODE_20_length_121792_cov_0.209815	18552
ERR598944	bowtie2	spades	spades	NODE_39_length_97495_cov_0.373270	24878
ERR598944	bowtie2	spades	spades	NODE_44_length_91991_cov_0.221521	11723
ERR598944	bowtie2	spades	spades	NODE_85_length_65841_cov_0.233139	8736
ERR598944	bowtie2	spades	spades	NODE_98_length_61296_cov_0.220942	7814
ERR598944	bowtie2	spades	spades	NODE_120_length_55461_cov_0.363390	15094
ERR598944	bowtie2	spades	spades	NODE_132_length_52710_cov_0.533767	19372
ERR598944	bowtie2	spades	spades	NODE_152_length_47936_cov_0.490896	13517
ERR598944	bowtie2	spades	spades	NODE_160_length_46652_cov_0.256095	7655
ERR598944	bowtie2	spades	spades	NODE_198_length_39739_cov_0.323613	7283
ERR598944	bowtie2	spades	spades	NODE_199_length_39692_cov_0.222135	5035
ERR598944	bowtie2	spades	spades	NODE_233_length_36157_cov_0.234733	6478
ERR598944	bowtie2	spades	spades	NODE_247_length_35358_cov_0.279617	7256
ERR598944	bowtie2	spades	spades	NODE_261_length_34471_cov_0.291516	6809
ERR598944	bowtie2	spades	spades	NODE_288_length_32550_cov_0.383131	8400
ERR598944	bowtie2	spades	spades	NODE_331_length_30400_cov_0.228078	3964
ERR598944	bowtie2	spades	spades	NODE_385_length_27627_cov_0.217887	3929
ERR598944	bowtie2	spades	spades	NODE_422_length_26449_cov_11.572638	177989
ERR598944	bowtie2	spades	spades	NODE_440_length_25829_cov_0.986086	17832
ERR598944	bowtie2	spades	spades	NODE_496_length_24231_cov_0.626761	10829
ERR598944	bowtie2	spades	spades	NODE_543_length_22899_cov_0.171667	2919
ERR598944	bowtie2	spades	spades	NODE_586_length_21976_cov_0.248709	3767
ERR598944	bowtie2	spades	spades	NODE_601_length_21648_cov_0.213096	3283
ERR598944	bowtie2	spades	spades	NODE_642_length_20805_cov_0.335796	3924
ERR598944	bowtie2	spades	spades	NODE_672_length_20131_cov_0.315345	4523
ERR598944	bowtie2	spades	spades	NODE_675_length_20105_cov_0.227632	2590
ERR598944	bowtie2	spades	spades	NODE_733_length_19223_cov_0.648504	8765
ERR598944	bowtie2	spades	spades	NODE_778_length_18597_cov_0.155368	2280
ERR598944	bowtie2	spades	spades	NODE_792_length_18443_cov_0.171991	2501
