sample	ali	prev	target	contig	reads
ERR599152	bowtie2	spades	spades	NODE_1_length_421278_cov_0.803148	192404
ERR599152	bowtie2	spades	spades	NODE_43_length_56291_cov_1.596722	51196
ERR599152	bowtie2	spades	spades	NODE_351_length_18819_cov_0.201122	2696
ERR599152	bowtie2	spades	spades	NODE_398_length_17444_cov_0.166849	1580
ERR599152	bowtie2	spades	spades	NODE_836_length_11985_cov_0.132593	1119
ERR599152	bowtie2	spades	spades	NODE_2255_length_7360_cov_1.903732	7691
ERR599152	bowtie2	spades	spades	NODE_6528_length_4179_cov_0.110049	300
ERR599152	bowtie2	spades	spades	NODE_7592_length_3852_cov_0.672529	1556
ERR599152	bowtie2	spades	spades	NODE_8280_length_3675_cov_0.122483	264
ERR599152	bowtie2	spades	spades	NODE_9746_length_3349_cov_0.152308	274
ERR599152	bowtie2	spades	spades	NODE_13146_length_2822_cov_0.113845	197
ERR599152	bowtie2	spades	spades	NODE_13627_length_2761_cov_0.145379	217
ERR599152	bowtie2	spades	spades	NODE_16084_length_2527_cov_0.116969	153
ERR599152	bowtie2	spades	spades	NODE_17460_length_2412_cov_0.146995	209
ERR599152	bowtie2	spades	spades	NODE_32531_length_1704_cov_0.461059	425
ERR599152	bowtie2	spades	spades	NODE_33319_length_1680_cov_0.232764	224
ERR599152	bowtie2	spades	spades	NODE_39936_length_1520_cov_0.050669	57
ERR599152	bowtie2	spades	spades	NODE_47446_length_1378_cov_1.272869	1161
ERR599152	bowtie2	spades	spades	NODE_48019_length_1369_cov_0.083465	69
ERR599152	bowtie2	spades	spades	NODE_52668_length_1297_cov_0.056761	49
ERR599152	bowtie2	spades	spades	NODE_52747_length_1296_cov_0.059315	55
ERR599152	bowtie2	spades	spades	NODE_55609_length_1256_cov_0.069144	53
ERR599152	bowtie2	spades	spades	NODE_56337_length_1247_cov_0.050523	41
ERR599152	bowtie2	spades	spades	NODE_57531_length_1232_cov_0.075022	54
ERR599152	bowtie2	spades	spades	NODE_60020_length_1203_cov_0.074275	50
ERR599152	bowtie2	spades	spades	NODE_61857_length_1181_cov_0.110906	82
ERR599152	bowtie2	spades	spades	NODE_61871_length_1181_cov_0.087800	52
ERR599152	bowtie2	spades	spades	NODE_70013_length_1101_cov_0.063872	40
ERR599152	bowtie2	spades	spades	NODE_73691_length_1068_cov_0.475748	393
ERR599152	bowtie2	spades	spades	NODE_77032_length_1042_cov_0.120891	63
ERR599152	bowtie2	spades	spades	NODE_77492_length_1039_cov_0.068085	45
ERR599152	bowtie2	spades	spades	NODE_81171_length_1012_cov_0.083242	52
ERR599152	bowtie2	spades	spades	NODE_82272_length_1004_cov_0.188950	119
ERR599152	bowtie2	spades	spades	NODE_82416_length_1003_cov_0.118363	84
